Tempo (us) 	 Tensione (mv)


-50.011117	-0.300900
-50.003117	-0.203300
-49.995117	-0.453500
-49.987117	-0.453500
-49.979117	-0.374200
-49.971117	-0.081200
-49.963117	0.022600
-49.955117	-0.105600
-49.947117	-0.130000
-49.939117	-0.600000
-49.931117	-0.398600
-49.923117	-1.167600
-49.915117	-0.056800
-49.907117	-0.252100
-49.899117	-0.423000
-49.891117	0.364400
-49.883117	-0.398600
-49.875117	0.095800
-49.867117	-0.423000
-49.859117	-0.349700
-49.851117	0.120200
-49.843117	-0.551200
-49.835117	-0.227700
-49.827117	-0.575600
-49.819117	-0.325300
-49.811117	-0.526800
-49.803117	-0.130000
-49.795117	-0.575600
-49.787117	-0.722100
-49.779117	-0.600000
-49.771117	-0.819700
-49.763117	0.242300
-49.755117	-0.349700
-49.747117	-0.130000
-49.739117	-0.551200
-49.731117	-0.398600
-49.723117	-0.575600
-49.715117	-0.795300
-49.707117	-0.325300
-49.699117	0.639100
-49.691117	-0.624400
-49.683117	-0.746500
-49.675117	-0.032300
-49.667117	-0.819700
-49.659117	0.291200
-49.651117	-0.972300
-49.643117	-0.349700
-49.635117	-0.178800
-49.627117	0.193500
-49.619117	0.022600
-49.611117	-1.045600
-49.603117	0.443700
-49.595117	-0.056800
-49.587117	-0.575600
-49.579117	-0.227700
-49.571117	0.242300
-49.563117	-0.453500
-49.555117	-0.624400
-49.547117	-0.526800
-49.539117	0.047000
-49.531117	-0.300900
-49.523117	-0.795300
-49.515117	-0.081200
-49.507117	-0.398600
-49.499117	-0.203300
-49.491117	-0.105600
-49.483117	-0.624400
-49.475117	0.388800
-49.467117	-0.300900
-49.459117	-0.154400
-49.451117	-0.398600
-49.443117	-0.648800
-49.435117	0.217900
-49.427117	0.144700
-49.419117	-0.453500
-49.411117	-0.325300
-49.403117	0.639100
-49.395117	0.413200
-49.387117	-0.770900
-49.379117	-0.673200
-49.371117	-0.056800
-49.363117	0.266700
-49.355117	0.095800
-49.347117	-0.325300
-49.339117	0.291200
-49.331117	0.266700
-49.323117	-0.722100
-49.315117	-0.502300
-49.307117	0.144700
-49.299117	-1.143200
-49.291117	0.340000
-49.283117	-0.551200
-49.275117	-0.300900
-49.267117	-0.398600
-49.259117	-0.374200
-49.251117	0.022600
-49.243117	-0.203300
-49.235117	-0.923500
-49.227117	-0.203300
-49.219117	-0.154400
-49.211117	0.022600
-49.203117	-0.154400
-49.195117	-0.600000
-49.187117	-0.154400
-49.179117	-0.819700
-49.171117	-0.477900
-49.163117	0.315600
-49.155117	-0.899100
-49.147117	-0.300900
-49.139117	0.169100
-49.131117	0.291200
-49.123117	0.071400
-49.115117	-0.130000
-49.107117	-0.526800
-49.099117	-0.081200
-49.091117	-0.746500
-49.083117	-0.154400
-49.075117	-0.130000
-49.067117	-0.081200
-49.059117	-0.600000
-49.051117	-0.349700
-49.043117	0.047000
-49.035117	-0.227700
-49.027117	-1.070000
-49.019117	-0.276500
-49.011117	-0.423000
-49.003117	-0.477900
-48.995117	-0.300900
-48.987117	-0.227700
-48.979117	-0.252100
-48.971117	-0.056800
-48.963117	-0.746500
-48.955117	-0.203300
-48.947117	-0.349700
-48.939117	-0.795300
