Tempo (us) 	 Tensione (mv)


-50.014984	-0.123900
-50.006984	0.047000
-49.998984	0.224000
-49.990984	-0.349700
-49.982984	-0.319200
-49.974984	0.199600
-49.966984	-0.172700
-49.958984	0.095800
-49.950984	0.718400
-49.942984	-0.294800
-49.934984	-0.001800
-49.926984	-0.349700
-49.918984	-0.569500
-49.910984	-0.075100
-49.902984	-0.197100
-49.894984	-0.374200
-49.886984	-0.075100
-49.878984	0.199600
-49.870984	0.297200
-49.862984	-0.398600
-49.854984	0.443700
-49.846984	-0.148300
-49.838984	-2.028300
-49.830984	0.248400
-49.822984	-1.112700
-49.814984	0.492600
-49.806984	-0.545100
-49.798984	-1.112700
-49.790984	0.321700
-49.782984	-0.148300
-49.774984	0.297200
-49.766984	-0.026200
-49.758984	0.150800
-49.750984	-0.221600
-49.742984	0.468100
-49.734984	-0.349700
-49.726984	0.419300
-49.718984	-0.319200
-49.710984	-0.770900
-49.702984	0.272800
-49.694984	-0.197100
-49.686984	-0.026200
-49.678984	-0.123900
-49.670984	-0.618300
-49.662984	0.468100
-49.654984	-0.471800
-49.646984	-0.716000
-49.638984	-0.050700
-49.630984	0.419300
-49.622984	-0.221600
-49.614984	0.321700
-49.606984	-0.075100
-49.598984	0.224000
-49.590984	-0.844100
-49.582984	-0.050700
-49.574984	-0.221600
-49.566984	-0.319200
-49.558984	-0.319200
-49.550984	-0.471800
-49.542984	-0.374200
-49.534984	-0.447400
-49.526984	-0.447400
-49.518984	-0.075100
-49.510984	0.047000
-49.502984	-0.197100
-49.494984	0.022600
-49.486984	-0.319200
-49.478984	-0.349700
-49.470984	0.297200
-49.462984	-0.569500
-49.454984	-0.374200
-49.446984	0.272800
-49.438984	-0.246000
-49.430984	0.150800
-49.422984	0.346100
-49.414984	-0.990600
-49.406984	-0.270400
-49.398984	-0.447400
-49.390984	-0.148300
-49.382984	-0.246000
-49.374984	-0.691600
-49.366984	-0.471800
-49.358984	-0.691600
-49.350984	0.346100
-49.342984	-0.545100
-49.334984	-0.349700
-49.326984	-0.349700
-49.318984	0.126300
-49.310984	-0.075100
-49.302984	-0.691600
-49.294984	-0.398600
-49.286984	-0.740400
-49.278984	0.022600
-49.270984	-0.246000
-49.262984	-0.221600
-49.254984	-0.868600
-49.246984	-0.294800
-49.238984	0.095800
-49.230984	-0.172700
-49.222984	0.394900
-49.214984	-0.099500
-49.206984	-0.148300
-49.198984	-0.740400
-49.190984	-0.123900
-49.182984	-0.496200
-49.174984	0.394900
-49.166984	-0.691600
-49.158984	-0.349700
-49.150984	0.297200
-49.142984	-0.593900
-49.134984	-0.294800
-49.126984	-0.795300
-49.118984	0.022600
-49.110984	-0.197100
-49.102984	-0.172700
-49.094984	0.175200
-49.086984	0.443700
-49.078984	-1.039500
-49.070984	-0.099500
-49.062984	0.047000
-49.054984	-0.319200
-49.046984	-0.496200
-49.038984	-0.123900
-49.030984	0.047000
-49.022984	-0.197100
-49.014984	-0.398600
-49.006984	-0.221600
-48.998984	0.071400
-48.990984	-0.294800
-48.982984	-0.642700
-48.974984	0.047000
-48.966984	0.199600
-48.958984	-0.172700
-48.950984	-0.593900
-48.942984	-0.691600
-48.934984	0.321700
