Tempo (us) 	 Tensione (mv)


-50.011474	-0.001800
-50.003474	0.315600
-49.995474	-0.722100
-49.987474	-0.130000
-49.979474	0.785500
-49.971474	-0.551200
-49.963474	-0.056800
-49.955474	-0.130000
-49.947474	-0.819700
-49.939474	-0.398600
-49.931474	-0.227700
-49.923474	0.169100
-49.915474	-0.477900
-49.907474	-0.300900
-49.899474	0.614600
-49.891474	-0.325300
-49.883474	-0.648800
-49.875474	0.217900
-49.867474	0.388800
-49.859474	-0.526800
-49.851474	0.047000
-49.843474	-0.477900
-49.835474	-0.056800
-49.827474	-0.923500
-49.819474	-0.203300
-49.811474	-0.032300
-49.803474	-0.252100
-49.795474	-0.795300
-49.787474	0.047000
-49.779474	-0.526800
-49.771474	1.133500
-49.763474	-0.203300
-49.755474	-0.697700
-49.747474	-1.070000
-49.739474	0.712300
-49.731474	0.590200
-49.723474	-0.398600
-49.715474	0.144700
-49.707474	-0.227700
-49.699474	0.022600
-49.691474	-0.081200
-49.683474	-0.899100
-49.675474	-0.398600
-49.667474	-0.203300
-49.659474	-0.923500
-49.651474	0.071400
-49.643474	0.266700
-49.635474	-0.600000
-49.627474	0.736700
-49.619474	-0.899100
-49.611474	-0.697700
-49.603474	-0.252100
-49.595474	-0.819700
-49.587474	0.242300
-49.579474	-0.374200
-49.571474	-0.477900
-49.563474	-0.203300
-49.555474	-0.130000
-49.547474	-0.105600
-49.539474	0.144700
-49.531474	-0.001800
-49.523474	0.071400
-49.515474	-0.276500
-49.507474	-0.227700
-49.499474	0.712300
-49.491474	-1.662000
-49.483474	-0.130000
-49.475474	-0.770900
-49.467474	-0.032300
-49.459474	-0.673200
-49.451474	-0.178800
-49.443474	0.614600
-49.435474	-0.423000
-49.427474	0.071400
-49.419474	-0.154400
-49.411474	-0.081200
-49.403474	-0.252100
-49.395474	-0.423000
-49.387474	-0.374200
-49.379474	-0.423000
-49.371474	-0.032300
-49.363474	-0.746500
-49.355474	0.364400
-49.347474	-0.178800
-49.339474	0.169100
-49.331474	-0.947900
-49.323474	-0.349700
-49.315474	0.120200
-49.307474	0.291200
-49.299474	-0.673200
-49.291474	-0.374200
-49.283474	0.193500
-49.275474	0.315600
-49.267474	-0.398600
-49.259474	-0.575600
-49.251474	-0.276500
-49.243474	0.095800
-49.235474	-0.056800
-49.227474	0.858800
-49.219474	-1.021100
-49.211474	0.095800
-49.203474	-0.923500
-49.195474	-0.001800
-49.187474	-0.203300
-49.179474	-0.130000
-49.171474	-0.502300
-49.163474	-0.154400
-49.155474	-0.453500
-49.147474	-0.325300
-49.139474	-0.081200
-49.131474	-0.056800
-49.123474	-0.252100
-49.115474	-0.203300
-49.107474	-0.227700
-49.099474	0.022600
-49.091474	-0.575600
-49.083474	-0.453500
-49.075474	-0.349700
-49.067474	-0.423000
-49.059474	0.340000
-49.051474	-1.045600
-49.043474	0.639100
-49.035474	-1.094400
-49.027474	0.492600
-49.019474	-0.453500
-49.011474	-0.624400
-49.003474	-0.325300
-48.995474	-0.624400
-48.987474	0.144700
-48.979474	-0.300900
-48.971474	-0.001800
-48.963474	-0.056800
-48.955474	-0.154400
-48.947474	-2.156400
-48.939474	-0.868600
