Tempo (us) 	 Tensione (mv)


-50.012186	0.175200
-50.004186	-0.520600
-49.996186	-0.319200
-49.988186	-0.050700
-49.980186	-0.496200
-49.972186	0.517000
-49.964186	-0.520600
-49.956186	0.150800
-49.948186	-0.001800
-49.940186	-0.099500
-49.932186	-0.123900
-49.924186	-0.246000
-49.916186	-0.172700
-49.908186	-0.294800
-49.900186	-0.520600
-49.892186	0.517000
-49.884186	-0.545100
-49.876186	-0.398600
-49.868186	0.095800
-49.860186	-0.374200
-49.852186	0.071400
-49.844186	0.346100
-49.836186	-0.172700
-49.828186	-0.893000
-49.820186	-0.374200
-49.812186	-0.001800
-49.804186	-0.893000
-49.796186	-0.221600
-49.788186	0.224000
-49.780186	-0.270400
-49.772186	-0.423000
-49.764186	-0.270400
-49.756186	0.224000
-49.748186	-0.569500
-49.740186	-0.618300
-49.732186	-0.050700
-49.724186	0.071400
-49.716186	-0.447400
-49.708186	-0.221600
-49.700186	-0.075100
-49.692186	-0.026200
-49.684186	0.175200
-49.676186	-0.642700
-49.668186	-0.099500
-49.660186	-0.545100
-49.652186	-0.593900
-49.644186	-0.294800
-49.636186	-0.172700
-49.628186	-0.349700
-49.620186	-0.172700
-49.612186	-0.246000
-49.604186	0.346100
-49.596186	0.150800
-49.588186	0.321700
-49.580186	-0.221600
-49.572186	-0.740400
-49.564186	0.126300
-49.556186	-0.075100
-49.548186	-0.050700
-49.540186	0.297200
-49.532186	-0.246000
-49.524186	0.022600
-49.516186	-0.148300
-49.508186	-0.447400
-49.500186	0.321700
-49.492186	0.126300
-49.484186	-1.314100
-49.476186	-0.075100
-49.468186	-0.050700
-49.460186	-0.246000
-49.452186	-0.374200
-49.444186	-0.471800
-49.436186	-0.197100
-49.428186	-0.795300
-49.420186	-0.496200
-49.412186	-0.197100
-49.404186	-0.349700
-49.396186	-0.545100
-49.388186	0.071400
-49.380186	0.126300
-49.372186	0.126300
-49.364186	-0.148300
-49.356186	-0.075100
-49.348186	0.175200
-49.340186	0.071400
-49.332186	0.126300
-49.324186	-0.569500
-49.316186	0.095800
-49.308186	-0.447400
-49.300186	-0.618300
-49.292186	-0.593900
-49.284186	-0.001800
-49.276186	-0.319200
-49.268186	-0.618300
-49.260186	0.047000
-49.252186	-0.099500
-49.244186	-0.593900
-49.236186	0.272800
-49.228186	0.150800
-49.220186	-0.520600
-49.212186	0.199600
-49.204186	-0.026200
-49.196186	-0.099500
-49.188186	-0.398600
-49.180186	-1.015100
-49.172186	0.596300
-49.164186	-1.063900
-49.156186	-1.161500
-49.148186	0.394900
-49.140186	-0.520600
-49.132186	-1.265300
-49.124186	0.095800
-49.116186	-0.026200
-49.108186	-0.148300
-49.100186	-0.868600
-49.092186	0.022600
-49.084186	0.517000
-49.076186	-1.460600
-49.068186	-0.520600
-49.060186	-0.221600
-49.052186	-0.374200
-49.044186	-0.270400
-49.036186	0.468100
-49.028186	-0.172700
-49.020186	0.767200
-49.012186	-1.063900
-49.004186	-0.795300
-48.996186	0.370500
-48.988186	-1.363000
-48.980186	0.095800
-48.972186	-1.063900
-48.964186	1.286000
-48.956186	-0.716000
-48.948186	-0.172700
-48.940186	-0.319200
