Tempo (us) 	 Tensione (mv)


-50.015984	-0.197100
-50.007984	-0.349700
-49.999984	-0.520600
-49.991984	-0.844100
-49.983984	-0.868600
-49.975984	-0.667100
-49.967984	0.419300
-49.959984	-0.795300
-49.951984	-0.197100
-49.943984	-0.819700
-49.935984	-0.520600
-49.927984	-0.569500
-49.919984	-0.374200
-49.911984	-0.270400
-49.903984	-0.520600
-49.895984	-0.844100
-49.887984	-0.496200
-49.879984	-0.471800
-49.871984	-0.123900
-49.863984	-0.349700
-49.855984	-0.197100
-49.847984	0.321700
-49.839984	-0.770900
-49.831984	-0.294800
-49.823984	-0.099500
-49.815984	-0.026200
-49.807984	0.224000
-49.799984	-0.398600
-49.791984	-0.642700
-49.783984	-0.123900
-49.775984	-0.447400
-49.767984	-1.015100
-49.759984	-0.197100
-49.751984	-0.545100
-49.743984	0.272800
-49.735984	0.492600
-49.727984	-0.349700
-49.719984	-1.192000
-49.711984	-0.844100
-49.703984	-0.349700
-49.695984	-0.319200
-49.687984	-0.618300
-49.679984	-0.520600
-49.671984	0.321700
-49.663984	-1.265300
-49.655984	0.718400
-49.647984	-0.246000
-49.639984	-0.075100
-49.631984	0.224000
-49.623984	-1.759700
-49.615984	0.071400
-49.607984	-0.398600
-49.599984	-0.917400
-49.591984	-0.197100
-49.583984	0.443700
-49.575984	0.199600
-49.567984	-0.172700
-49.559984	-0.099500
-49.551984	0.175200
-49.543984	-0.966200
-49.535984	-0.026200
-49.527984	0.095800
-49.519984	-0.471800
-49.511984	-0.319200
-49.503984	0.346100
-49.495984	-0.270400
-49.487984	-0.545100
-49.479984	-0.447400
-49.471984	-0.221600
-49.463984	0.419300
-49.455984	0.022600
-49.447984	-0.691600
-49.439984	-0.471800
-49.431984	-0.294800
-49.423984	-0.075100
-49.415984	-0.691600
-49.407984	-0.770900
-49.399984	-0.075100
-49.391984	-0.471800
-49.383984	-0.374200
-49.375984	-0.917400
-49.367984	-0.294800
-49.359984	-0.050700
-49.351984	-0.349700
-49.343984	-0.545100
-49.335984	-0.423000
-49.327984	-0.246000
-49.319984	-0.618300
-49.311984	0.022600
-49.303984	0.248400
-49.295984	-0.545100
-49.287984	0.199600
-49.279984	0.126300
-49.271984	0.419300
-49.263984	0.022600
-49.255984	-0.618300
-49.247984	0.248400
-49.239984	-0.001800
-49.231984	0.346100
-49.223984	-0.966200
-49.215984	-0.374200
-49.207984	0.321700
-49.199984	-0.270400
-49.191984	-0.099500
-49.183984	-0.593900
-49.175984	-0.423000
-49.167984	-0.148300
-49.159984	0.047000
-49.151984	-0.520600
-49.143984	-0.197100
-49.135984	0.071400
-49.127984	-0.569500
-49.119984	-0.075100
-49.111984	-0.294800
-49.103984	0.126300
-49.095984	-0.545100
-49.087984	-0.349700
-49.079984	0.047000
-49.071984	-0.197100
-49.063984	-0.374200
-49.055984	-0.893000
-49.047984	-0.398600
-49.039984	-0.050700
-49.031984	-0.148300
-49.023984	-0.990600
-49.015984	-0.398600
-49.007984	-0.123900
-48.999984	-0.520600
-48.991984	0.175200
-48.983984	-0.966200
-48.975984	-0.319200
-48.967984	-0.691600
-48.959984	0.224000
-48.951984	-0.050700
-48.943984	-0.423000
