Tempo (us) 	 Tensione (mv)


-50.013608	0.095800
-50.005608	-0.105600
-49.997608	-0.551200
-49.989608	0.340000
-49.981608	-0.227700
-49.973608	0.144700
-49.965608	-0.001800
-49.957608	-0.648800
-49.949608	-0.032300
-49.941608	-0.227700
-49.933608	0.144700
-49.925608	-0.349700
-49.917608	-0.056800
-49.909608	-0.551200
-49.901608	-0.551200
-49.893608	-0.001800
-49.885608	0.071400
-49.877608	-0.227700
-49.869608	-0.154400
-49.861608	0.193500
-49.853608	0.736700
-49.845608	-0.502300
-49.837608	0.266700
-49.829608	-0.227700
-49.821608	-0.056800
-49.813608	0.242300
-49.805608	-0.453500
-49.797608	0.022600
-49.789608	-0.673200
-49.781608	0.193500
-49.773608	0.169100
-49.765608	-0.453500
-49.757608	0.340000
-49.749608	-0.252100
-49.741608	-0.300900
-49.733608	-0.178800
-49.725608	0.144700
-49.717608	-0.178800
-49.709608	-0.349700
-49.701608	-0.178800
-49.693608	0.095800
-49.685608	-0.252100
-49.677608	0.144700
-49.669608	-0.203300
-49.661608	-0.276500
-49.653608	-0.300900
-49.645608	-0.154400
-49.637608	-0.178800
-49.629608	0.291200
-49.621608	-0.300900
-49.613608	-0.722100
-49.605608	0.193500
-49.597608	-0.203300
-49.589608	-0.648800
-49.581608	0.712300
-49.573608	-0.252100
-49.565608	-0.600000
-49.557608	-0.276500
-49.549608	-0.600000
-49.541608	-0.203300
-49.533608	-0.526800
-49.525608	-0.032300
-49.517608	-0.673200
-49.509608	-0.178800
-49.501608	0.242300
-49.493608	0.364400
-49.485608	-0.032300
-49.477608	-0.001800
-49.469608	-0.325300
-49.461608	-0.001800
-49.453608	-0.178800
-49.445608	-0.697700
-49.437608	-0.325300
-49.429608	-0.032300
-49.421608	-0.746500
-49.413608	0.388800
-49.405608	-0.130000
-49.397608	0.315600
-49.389608	0.315600
-49.381608	-0.203300
-49.373608	0.169100
-49.365608	0.340000
-49.357608	-0.001800
-49.349608	-0.349700
-49.341608	-0.551200
-49.333608	-0.056800
-49.325608	0.144700
-49.317608	-0.349700
-49.309608	-0.575600
-49.301608	0.144700
-49.293608	0.022600
-49.285608	-0.374200
-49.277608	-0.795300
-49.269608	0.565800
-49.261608	-0.551200
-49.253608	-0.056800
-49.245608	-0.227700
-49.237608	-0.349700
-49.229608	-0.032300
-49.221608	-0.349700
-49.213608	-0.502300
-49.205608	0.468100
-49.197608	-0.276500
-49.189608	0.095800
-49.181608	-0.178800
-49.173608	-0.453500
-49.165608	0.071400
-49.157608	-0.697700
-49.149608	-0.276500
-49.141608	0.517000
-49.133608	-0.374200
-49.125608	-0.349700
-49.117608	-0.130000
-49.109608	-0.252100
-49.101608	0.120200
-49.093608	-0.001800
-49.085608	-0.349700
-49.077608	-0.697700
-49.069608	-0.130000
-49.061608	0.364400
-49.053608	-0.502300
-49.045608	-0.673200
-49.037608	0.291200
-49.029608	-0.453500
-49.021608	-0.252100
-49.013608	-1.192000
-49.005608	-0.325300
-48.997608	-0.105600
-48.989608	-0.105600
-48.981608	-0.923500
-48.973608	-0.624400
-48.965608	0.388800
-48.957608	-0.423000
-48.949608	-0.227700
-48.941608	-0.502300
