Tempo (us) 	 Tensione (mv)


-50.013041	0.463576
-50.005041	0.061647
-49.997041	-0.166936
-49.989041	0.271920
-49.981041	0.173040
-49.973041	0.278024
-49.965041	0.080264
-49.957041	0.408032
-49.949041	0.247200
-49.941041	-0.241401
-49.933041	0.228584
-49.925041	0.389416
-49.917041	0.141911
-49.909041	0.352184
-49.901041	0.018311
-49.893041	0.104984
-49.885041	0.333567
-49.877041	0.160527
-49.869041	-0.037233
-49.861041	-0.055849
-49.853041	-0.148625
-49.845041	0.469680
-49.837041	0.247200
-49.829041	-0.130009
-49.821041	-0.179449
-49.813041	0.086367
-49.805041	0.451064
-49.797041	0.253304
-49.789041	-0.154729
-49.781041	-0.494705
-49.773041	0.080264
-49.765041	-0.216681
-49.757041	0.024720
-49.749041	0.290536
-49.741041	0.191656
-49.733041	-0.507218
-49.725041	0.321360
-49.717041	0.846889
-49.709041	-0.371105
-49.701041	0.129704
-49.693041	0.667440
-49.685041	-0.154729
-49.677041	-0.198065
-49.669041	0.284127
-49.661041	-0.111393
-49.653041	-0.315561
-49.645041	0.135807
-49.637041	0.092471
-49.629041	-0.284432
-49.621041	0.432752
-49.613041	0.043031
-49.605041	0.234687
-49.597041	-0.037233
-49.589041	0.197760
-49.581041	0.383313
-49.573041	0.513016
-49.565041	0.179144
-49.557041	-0.043336
-49.549041	-0.333873
-49.541041	-0.154729
-49.533041	0.704672
-49.525041	0.649129
-49.517041	-0.278329
-49.509041	-0.296945
-49.501041	0.389416
-49.493041	0.061647
-49.485041	0.506912
-49.477041	-0.327769
-49.469041	0.333567
-49.461041	0.061647
-49.453041	0.290536
-49.445041	0.420240
-49.437041	-0.123905
-49.429041	-0.037233
-49.421041	0.395520
-49.413041	-0.074465
-49.405041	0.321360
-49.397041	-0.253609
-49.389041	0.098880
-49.381041	0.284127
-49.373041	-0.241401
-49.365041	0.321360
-49.357041	-0.012513
-49.349041	-0.253609
-49.341041	0.290536
-49.333041	0.141911
-49.325041	-0.111393
-49.317041	-0.105289
-49.309041	-0.272225
-49.301041	1.001312
-49.293041	0.197760
-49.285041	-0.006409
-49.277041	-0.729697
-49.269041	0.216376
-49.261041	0.191656
-49.253041	0.055544
-49.245041	0.191656
-49.237041	-0.012513
-49.229041	0.086367
-49.221041	0.253304
-49.213041	0.531632
-49.205041	-0.018616
-49.197041	-0.031129
-49.189041	0.006104
-49.181041	0.308847
-49.173041	-0.117496
-49.165041	-0.346385
-49.157041	0.098880
-49.149041	0.519120
-49.141041	0.043031
-49.133041	-0.006409
-49.125041	-0.191961
-49.117041	0.438856
-49.109041	0.036927
-49.101041	-0.198065
-49.093041	0.179144
-49.085041	0.222480
-49.077041	-0.055849
-49.069041	0.006104
-49.061041	-0.185553
-49.053041	0.000000
-49.045041	-0.123905
-49.037041	-0.284432
-49.029041	0.494400
-49.021041	0.018311
-49.013041	0.123600
-49.005041	-0.500809
-48.997041	0.475784
-48.989041	0.358592
-48.981041	0.111087
-48.973041	-0.352489
-48.965041	-0.068056
-48.957041	0.364696
-48.949041	0.457472
-48.941041	0.141911
-48.933041	-0.204169
-48.925041	-0.105289
-48.917041	-0.111393
-48.909041	0.525224
