Tempo (us) 	 Tensione (mv)


-50.009132	0.061647
-50.001132	0.104984
-49.993132	0.308847
-49.985132	-0.123905
-49.977132	-0.160832
-49.969132	0.420240
-49.961132	-0.154729
-49.953132	0.129704
-49.945132	0.209967
-49.937132	0.389416
-49.929132	0.043031
-49.921132	-0.266121
-49.913132	0.414136
-49.905132	-0.012513
-49.897132	-0.476089
-49.889132	-0.086673
-49.881132	-0.198065
-49.873132	0.123600
-49.865132	0.043031
-49.857132	-0.185553
-49.849132	0.086367
-49.841132	0.166631
-49.833132	0.111087
-49.825132	0.030824
-49.817132	0.000000
-49.809132	0.024720
-49.801132	-0.049745
-49.793132	-0.241401
-49.785132	0.191656
-49.777132	-0.222785
-49.769132	0.018311
-49.761132	0.111087
-49.753132	-0.012513
-49.745132	0.148320
-49.737132	-0.154729
-49.729132	-0.210273
-49.721132	-0.575274
-49.713132	0.018311
-49.705132	0.080264
-49.697132	-0.210273
-49.689132	0.129704
-49.681132	-0.136112
-49.673132	0.630512
-49.665132	0.197760
-49.657132	-0.092776
-49.649132	0.092471
-49.641132	-0.086673
-49.633132	-0.099185
-49.625132	-0.136112
-49.617132	-0.018616
-49.609132	-0.123905
-49.601132	0.086367
-49.593132	-0.117496
-49.585132	0.308847
-49.577132	-0.086673
-49.569132	-0.037233
-49.561132	0.141911
-49.553132	0.061647
-49.545132	0.241096
-49.537132	-0.043336
-49.529132	-0.445265
-49.521132	0.568560
-49.513132	-0.179449
-49.505132	-0.321665
-49.497132	-0.136112
-49.489132	0.006104
-49.481132	-0.043336
-49.473132	0.488296
-49.465132	0.352184
-49.457132	0.141911
-49.449132	-0.661641
-49.441132	0.117191
-49.433132	0.166631
-49.425132	0.148320
-49.417132	-0.148625
-49.409132	-0.111393
-49.401132	-0.080569
-49.393132	0.438856
-49.385132	0.080264
-49.377132	-0.531938
-49.369132	0.092471
-49.361132	-0.210273
-49.353132	-0.185553
-49.345132	0.006104
-49.337132	0.426344
-49.329132	0.092471
-49.321132	-0.674154
-49.313132	0.315256
-49.305132	0.315256
-49.297132	-0.500809
-49.289132	0.247200
-49.281132	0.525224
-49.273132	-0.160832
-49.265132	-0.259713
-49.257132	-0.160832
-49.249132	0.315256
-49.241132	0.209967
-49.233132	-0.599994
-49.225132	-0.099185
-49.217132	0.475784
-49.209132	-0.346385
-49.201132	-0.513321
-49.193132	-0.191961
-49.185132	-0.228889
-49.177132	-0.358898
-49.169132	0.123600
-49.161132	1.353801
-49.153132	0.203864
-49.145132	0.568560
-49.137132	-0.099185
-49.129132	-0.352489
-49.121132	0.160527
-49.113132	-0.383618
-49.105132	-0.433058
-49.097132	0.080264
-49.089132	0.006104
-49.081132	-0.166936
-49.073132	0.030824
-49.065132	0.259407
-49.057132	0.228584
-49.049132	-0.803857
-49.041132	0.290536
-49.033132	0.723289
-49.025132	-0.241401
-49.017132	-0.055849
-49.009132	0.185247
-49.001132	0.098880
-48.993132	-0.259713
-48.985132	0.024720
-48.977132	0.141911
-48.969132	0.024720
-48.961132	-0.606098
-48.953132	0.506912
-48.945132	0.494400
-48.937132	-0.290841
-48.929132	-0.012513
-48.921132	0.228584
-48.913132	0.117191
