Tempo (us) 	 Tensione (mv)


-50.009645	-0.185553
-50.001645	-0.018616
-49.993645	-0.408338
-49.985645	-0.179449
-49.977645	0.185247
-49.969645	0.111087
-49.961645	-0.055849
-49.953645	-0.327769
-49.945645	-0.426649
-49.937645	0.061647
-49.929645	0.074160
-49.921645	0.290536
-49.913645	-0.191961
-49.905645	-0.198065
-49.897645	0.080264
-49.889645	-0.092776
-49.881645	0.018311
-49.873645	-0.191961
-49.865645	-0.148625
-49.857645	-0.061953
-49.849645	-0.321665
-49.841645	-0.166936
-49.833645	-0.061953
-49.825645	-0.130009
-49.817645	-0.210273
-49.809645	-0.198065
-49.801645	0.104984
-49.793645	0.074160
-49.785645	-0.568865
-49.777645	-0.426649
-49.769645	0.253304
-49.761645	-0.259713
-49.753645	-0.049745
-49.745645	-0.179449
-49.737645	0.135807
-49.729645	0.000000
-49.721645	-0.284432
-49.713645	0.006104
-49.705645	0.259407
-49.697645	0.296640
-49.689645	-0.204169
-49.681645	-0.160832
-49.673645	0.321360
-49.665645	-0.160832
-49.657645	-0.340281
-49.649645	-0.309152
-49.641645	-0.111393
-49.633645	0.067751
-49.625645	-0.253609
-49.617645	0.092471
-49.609645	-0.198065
-49.601645	-0.080569
-49.593645	-0.012513
-49.585645	0.098880
-49.577645	-0.234992
-49.569645	-0.185553
-49.561645	-0.123905
-49.553645	0.166631
-49.545645	0.104984
-49.537645	0.049440
-49.529645	0.006104
-49.521645	-0.599994
-49.513645	-0.043336
-49.505645	0.296640
-49.497645	-0.463881
-49.489645	-0.210273
-49.481645	-0.296945
-49.473645	-0.154729
-49.465645	0.203864
-49.457645	-0.191961
-49.449645	-0.457778
-49.441645	-0.086673
-49.433645	-0.037233
-49.425645	-0.216681
-49.417645	-0.309152
-49.409645	-0.247505
-49.401645	0.587176
-49.393645	-0.507218
-49.385645	-0.198065
-49.377645	-0.414441
-49.369645	-0.105289
-49.361645	-0.130009
-49.353645	-0.414441
-49.345645	-0.216681
-49.337645	-0.272225
-49.329645	0.074160
-49.321645	-0.191961
-49.313645	0.581072
-49.305645	-0.519425
-49.297645	-0.222785
-49.289645	-0.333873
-49.281645	-0.099185
-49.273645	0.012207
-49.265645	-0.061953
-49.257645	-0.012513
-49.249645	-0.136112
-49.241645	0.030824
-49.233645	0.339976
-49.225645	-0.043336
-49.217645	-0.228889
-49.209645	-0.049745
-49.201645	0.061647
-49.193645	0.123600
-49.185645	-0.401929
-49.177645	-0.884426
-49.169645	-0.105289
-49.161645	0.506912
-49.153645	0.327464
-49.145645	0.420240
-49.137645	0.191656
-49.129645	0.593280
-49.121645	-0.606098
-49.113645	-0.154729
-49.105645	-0.185553
-49.097645	0.012207
-49.089645	-0.401929
-49.081645	-0.154729
-49.073645	-0.266121
-49.065645	-0.074465
-49.057645	0.451064
-49.049645	0.308847
-49.041645	-0.142216
-49.033645	-0.383618
-49.025645	-0.290841
-49.017645	0.067751
-49.009645	0.315256
-49.001645	-0.352489
-48.993645	0.043031
-48.985645	0.185247
-48.977645	0.129704
-48.969645	-0.296945
-48.961645	0.061647
-48.953645	0.024720
-48.945645	-0.272225
-48.937645	-0.439161
-48.929645	0.092471
