Tempo (us) 	 Tensione (mv)


-50.013287	-0.853298
-50.005287	-0.692465
-49.997287	0.741905
-49.989287	0.098880
-49.981287	-0.185553
-49.973287	-0.519425
-49.965287	0.642720
-49.957287	-0.841090
-49.949287	-0.439161
-49.941287	0.092471
-49.933287	-0.408338
-49.925287	-1.069674
-49.917287	-0.198065
-49.909287	0.537736
-49.901287	-0.377209
-49.893287	0.117191
-49.885287	-0.309152
-49.877287	0.482192
-49.869287	-0.191961
-49.861287	-0.439161
-49.853287	-0.303049
-49.845287	0.148320
-49.837287	0.346080
-49.829287	-0.544145
-49.821287	-0.253609
-49.813287	0.364696
-49.805287	-0.080569
-49.797287	-0.074465
-49.789287	0.166631
-49.781287	-0.086673
-49.773287	-0.266121
-49.765287	-0.340281
-49.757287	0.117191
-49.749287	0.203864
-49.741287	-0.408338
-49.733287	-0.222785
-49.725287	0.129704
-49.717287	-0.061953
-49.709287	-0.068056
-49.701287	-0.426649
-49.693287	0.074160
-49.685287	0.315256
-49.677287	-0.636921
-49.669287	0.339976
-49.661287	-0.228889
-49.653287	-0.383618
-49.645287	0.327464
-49.637287	-0.148625
-49.629287	0.055544
-49.621287	-0.247505
-49.613287	-0.191961
-49.605287	0.370800
-49.597287	-0.439161
-49.589287	-0.445265
-49.581287	0.092471
-49.573287	-0.130009
-49.565287	0.321360
-49.557287	-0.234992
-49.549287	-0.451369
-49.541287	0.160527
-49.533287	0.074160
-49.525287	-0.272225
-49.517287	-0.031129
-49.509287	-0.346385
-49.501287	0.111087
-49.493287	-0.130009
-49.485287	-0.290841
-49.477287	0.247200
-49.469287	-0.531938
-49.461287	0.055544
-49.453287	0.234687
-49.445287	-0.340281
-49.437287	-0.006409
-49.429287	-0.401929
-49.421287	-0.006409
-49.413287	-0.519425
-49.405287	0.302744
-49.397287	-0.105289
-49.389287	-0.148625
-49.381287	-0.234992
-49.373287	-0.061953
-49.365287	0.259407
-49.357287	-0.204169
-49.349287	0.160527
-49.341287	-0.166936
-49.333287	-0.395825
-49.325287	0.092471
-49.317287	-0.216681
-49.309287	-0.136112
-49.301287	0.129704
-49.293287	0.012207
-49.285287	-0.253609
-49.277287	-0.290841
-49.269287	0.222480
-49.261287	-0.099185
-49.253287	-0.469985
-49.245287	-0.365001
-49.237287	0.049440
-49.229287	-0.006409
-49.221287	-0.061953
-49.213287	-0.327769
-49.205287	-0.166936
-49.197287	-0.166936
-49.189287	-0.191961
-49.181287	0.086367
-49.173287	-0.266121
-49.165287	0.049440
-49.157287	0.049440
-49.149287	0.080264
-49.141287	-0.463881
-49.133287	-0.476089
-49.125287	-0.451369
-49.117287	0.135807
-49.109287	0.216376
-49.101287	-0.426649
-49.093287	-0.389721
-49.085287	0.086367
-49.077287	0.488296
-49.069287	-0.179449
-49.061287	-0.463881
-49.053287	-0.259713
-49.045287	-0.191961
-49.037287	0.228584
-49.029287	-0.142216
-49.021287	-0.006409
-49.013287	-0.099185
-49.005287	-0.315561
-48.997287	0.173040
-48.989287	-0.494705
-48.981287	-0.074465
-48.973287	-0.210273
-48.965287	-0.333873
-48.957287	0.395520
-48.949287	-0.296945
-48.941287	-0.420545
-48.933287	-0.179449
