Tempo (us) 	 Tensione (mv)


-50.013247	-0.031129
-50.005247	-0.494705
-49.997247	0.006104
-49.989247	0.173040
-49.981247	-0.346385
-49.973247	0.092471
-49.965247	-0.105289
-49.957247	0.135807
-49.949247	0.055544
-49.941247	-0.198065
-49.933247	0.222480
-49.925247	-0.401929
-49.917247	-0.210273
-49.909247	0.531632
-49.901247	-0.284432
-49.893247	-0.445265
-49.885247	-0.327769
-49.877247	0.253304
-49.869247	-0.234992
-49.861247	-1.106906
-49.853247	-0.160832
-49.845247	0.772729
-49.837247	0.166631
-49.829247	-0.055849
-49.821247	-0.420545
-49.813247	0.148320
-49.805247	-0.198065
-49.797247	-0.160832
-49.789247	-0.544145
-49.781247	0.135807
-49.773247	-0.111393
-49.765247	-0.247505
-49.757247	0.141911
-49.749247	0.024720
-49.741247	-0.154729
-49.733247	-0.185553
-49.725247	0.104984
-49.717247	0.000000
-49.709247	-0.234992
-49.701247	-0.482498
-49.693247	0.006104
-49.685247	0.086367
-49.677247	0.135807
-49.669247	-0.377209
-49.661247	-0.148625
-49.653247	0.203864
-49.645247	-0.309152
-49.637247	-0.111393
-49.629247	-0.092776
-49.621247	0.043031
-49.613247	0.024720
-49.605247	-0.228889
-49.597247	-0.130009
-49.589247	-0.575274
-49.581247	-0.025025
-49.573247	0.247200
-49.565247	0.284127
-49.557247	0.346080
-49.549247	-0.099185
-49.541247	0.055544
-49.533247	-0.049745
-49.525247	0.074160
-49.517247	-0.599994
-49.509247	-0.321665
-49.501247	-0.142216
-49.493247	0.426344
-49.485247	-0.074465
-49.477247	-0.389721
-49.469247	-0.266121
-49.461247	-0.136112
-49.453247	0.253304
-49.445247	-0.037233
-49.437247	-0.204169
-49.429247	-0.049745
-49.421247	0.000000
-49.413247	-0.068056
-49.405247	-0.253609
-49.397247	-0.272225
-49.389247	-0.068056
-49.381247	0.209967
-49.373247	0.012207
-49.365247	-0.136112
-49.357247	-0.266121
-49.349247	-0.278329
-49.341247	-0.148625
-49.333247	-0.154729
-49.325247	0.395520
-49.317247	-0.680257
-49.309247	-0.130009
-49.301247	-0.074465
-49.293247	0.284127
-49.285247	-0.136112
-49.277247	-0.327769
-49.269247	-0.006409
-49.261247	-0.099185
-49.253247	0.018311
-49.245247	-0.327769
-49.237247	-0.173345
-49.229247	-0.074465
-49.221247	-0.012513
-49.213247	0.080264
-49.205247	-0.166936
-49.197247	-0.123905
-49.189247	-0.198065
-49.181247	0.500503
-49.173247	0.061647
-49.165247	-0.259713
-49.157247	0.104984
-49.149247	-0.080569
-49.141247	-0.111393
-49.133247	0.302744
-49.125247	-0.358898
-49.117247	-0.080569
-49.109247	-0.315561
-49.101247	-0.099185
-49.093247	0.080264
-49.085247	-0.123905
-49.077247	-0.154729
-49.069247	0.049440
-49.061247	-0.012513
-49.053247	-0.234992
-49.045247	-0.760521
-49.037247	0.315256
-49.029247	0.376904
-49.021247	0.024720
-49.013247	0.012207
-49.005247	-0.025025
-48.997247	-0.012513
-48.989247	-0.142216
-48.981247	-0.303049
-48.973247	-0.266121
-48.965247	-0.216681
-48.957247	-0.365001
-48.949247	0.247200
-48.941247	0.117191
-48.933247	-0.278329
