Tempo (us) 	 Tensione (mv)
-43.073199	-0.339976
-43.065199	-0.136112
-43.057199	0.278024
-43.049199	0.407727
-43.041199	-0.185553
-43.033199	0.006104
-43.025199	-0.142216
-43.017199	-0.185553
-43.009199	-0.284432
-43.001199	-0.469985
-42.993199	-0.148625
-42.985199	0.117191
-42.977199	-0.469985
-42.969199	-0.711081
-42.961199	0.086367
-42.953199	0.475784
-42.945199	0.173040
-42.937199	0.197760
-42.929199	-0.160832
-42.921199	0.111087
-42.913199	-0.290536
-42.905199	-0.105289
-42.897199	-0.624409
-42.889199	-0.099185
-42.881199	-0.111393
-42.873199	0.141911
-42.865199	0.383007
-42.857199	0.043031
-42.849199	-0.142216
-42.841199	-0.265816
-42.833199	0.364391
-42.825199	0.265511
-42.817199	-0.080569
-42.809199	-0.395825
-42.801199	0.185247
-42.793199	0.228584
-42.785199	-0.061953
-42.777199	-0.599689
-42.769199	-0.105289
-42.761199	0.333567
-42.753199	-0.445265
-42.745199	0.278024
-42.737199	0.179144
-42.729199	0.018311
-42.721199	-0.438856
-42.713199	-0.068056
-42.705199	0.209967
-42.697199	0.234687
-42.689199	-0.234992
-42.681199	-0.241096
-42.673199	-0.037233
-42.665199	-0.025025
-42.657199	-0.061953
-42.649199	-0.352489
-42.641199	0.376904
-42.633199	-0.117496
-42.625199	-0.457472
-42.617199	0.173040
-42.609199	-0.117496
-42.601199	-0.185553
-42.593199	-0.136112
-42.585199	-0.049745
-42.577199	0.191351
-42.569199	-0.086673
-42.561199	-0.018616
-42.553199	0.661336
-42.545199	-0.401929
-42.537199	-0.228889
-42.529199	0.117191
-42.521199	-0.068056
-42.513199	-0.228889
-42.505199	-0.037233
-42.497199	0.024720
-42.489199	0.179144
-42.481199	0.043031
-42.473199	-0.018616
-42.465199	0.036927
-42.457199	-0.086673
-42.449199	-0.377209
-42.441199	-0.130009
-42.433199	0.197760
-42.425199	-0.612201
-42.417199	-0.018616
-42.409199	0.179144
-42.401199	0.654927
-42.393199	0.222480
-42.385199	-0.760521
-42.377199	0.117191
-42.369199	-0.581072
-42.361199	-0.061953
-42.353199	-0.154729
-42.345199	-0.173345
-42.337199	-0.241096
-42.329199	-0.061953
-42.321199	0.191351
-42.313199	0.525224
-42.305199	-0.117496
-42.297199	-0.445265
-42.289199	0.135807
-42.281199	-0.099185
-42.273199	-0.037233
