Tempo (us) 	 Tensione (mv)


-50.012296	0.006104
-50.004296	-0.346385
-49.996296	-0.519425
-49.988296	-0.111393
-49.980296	-0.266121
-49.972296	0.006104
-49.964296	-0.228889
-49.956296	-0.266121
-49.948296	-0.266121
-49.940296	-0.414441
-49.932296	-0.365001
-49.924296	-0.309152
-49.916296	0.036927
-49.908296	-0.216681
-49.900296	0.166631
-49.892296	-0.296945
-49.884296	-0.130009
-49.876296	-0.389721
-49.868296	-0.519425
-49.860296	-0.296945
-49.852296	0.241096
-49.844296	-0.513321
-49.836296	-0.185553
-49.828296	-0.234992
-49.820296	-0.086673
-49.812296	-0.222785
-49.804296	-0.296945
-49.796296	-0.309152
-49.788296	-0.253609
-49.780296	-0.451369
-49.772296	-0.055849
-49.764296	-0.068056
-49.756296	-0.130009
-49.748296	-0.111393
-49.740296	-0.519425
-49.732296	-0.049745
-49.724296	-0.575274
-49.716296	-0.204169
-49.708296	0.104984
-49.700296	-0.352489
-49.692296	-0.309152
-49.684296	-0.105289
-49.676296	0.030824
-49.668296	-0.290841
-49.660296	-0.420545
-49.652296	-0.401929
-49.644296	-0.031129
-49.636296	-0.463881
-49.628296	0.080264
-49.620296	0.117191
-49.612296	-0.513321
-49.604296	-0.241401
-49.596296	0.117191
-49.588296	-0.179449
-49.580296	-0.049745
-49.572296	-0.333873
-49.564296	-0.445265
-49.556296	0.049440
-49.548296	-0.309152
-49.540296	-0.210273
-49.532296	-0.055849
-49.524296	-0.439161
-49.516296	0.000000
-49.508296	-0.327769
-49.500296	-0.259713
-49.492296	-0.179449
-49.484296	-0.309152
-49.476296	-0.272225
-49.468296	-0.099185
-49.460296	-0.259713
-49.452296	-0.123905
-49.444296	-0.538041
-49.436296	-0.204169
-49.428296	0.191656
-49.420296	-0.414441
-49.412296	-0.457778
-49.404296	-0.395825
-49.396296	0.339976
-49.388296	-0.482498
-49.380296	0.049440
-49.372296	0.265816
-49.364296	-0.210273
-49.356296	0.408032
-49.348296	-0.494705
-49.340296	-0.006409
-49.332296	-0.266121
-49.324296	-0.290841
-49.316296	-0.142216
-49.308296	-0.408338
-49.300296	-0.173345
-49.292296	0.321360
-49.284296	-0.333873
-49.276296	0.179144
-49.268296	-0.191961
-49.260296	-0.544145
-49.252296	0.315256
-49.244296	-0.340281
-49.236296	-0.037233
-49.228296	-0.043336
-49.220296	-0.636921
-49.212296	-0.061953
-49.204296	0.197760
-49.196296	-0.575274
-49.188296	-0.086673
-49.180296	-0.476089
-49.172296	-0.006409
-49.164296	-0.006409
-49.156296	-0.463881
-49.148296	-0.154729
-49.140296	-0.204169
-49.132296	-0.272225
-49.124296	-0.661641
-49.116296	-0.556658
-49.108296	0.259407
-49.100296	0.018311
-49.092296	-0.451369
-49.084296	0.500503
-49.076296	-0.439161
-49.068296	-0.204169
-49.060296	-0.494705
-49.052296	-0.290841
-49.044296	-0.309152
-49.036296	-0.266121
-49.028296	-0.519425
-49.020296	0.241096
-49.012296	-0.704978
-49.004296	-0.278329
-48.996296	-0.031129
-48.988296	-0.204169
-48.980296	0.234687
-48.972296	-0.389721
-48.964296	-0.111393
-48.956296	-0.327769
-48.948296	-0.408338
