Tempo (us) 	 Tensione (mv)


-50.010539	-0.001800
-50.002539	-0.130000
-49.994539	-0.300900
-49.986539	0.169100
-49.978539	-0.252100
-49.970539	0.266700
-49.962539	-0.056800
-49.954539	0.022600
-49.946539	0.590200
-49.938539	-0.252100
-49.930539	-0.526800
-49.922539	0.565800
-49.914539	-1.216500
-49.906539	-0.130000
-49.898539	0.095800
-49.890539	-0.526800
-49.882539	0.022600
-49.874539	0.242300
-49.866539	0.266700
-49.858539	-0.673200
-49.850539	0.340000
-49.842539	0.443700
-49.834539	-0.252100
-49.826539	-0.899100
-49.818539	0.169100
-49.810539	-0.477900
-49.802539	-0.032300
-49.794539	-0.105600
-49.786539	-0.349700
-49.778539	0.687900
-49.770539	-0.673200
-49.762539	-0.032300
-49.754539	-0.746500
-49.746539	-0.081200
-49.738539	-0.130000
-49.730539	-0.746500
-49.722539	-0.325300
-49.714539	0.590200
-49.706539	-0.349700
-49.698539	0.291200
-49.690539	-0.398600
-49.682539	0.217900
-49.674539	0.315600
-49.666539	-0.300900
-49.658539	-0.178800
-49.650539	0.144700
-49.642539	0.340000
-49.634539	0.242300
-49.626539	-0.502300
-49.618539	-0.673200
-49.610539	0.388800
-49.602539	-1.045600
-49.594539	-0.154400
-49.586539	0.071400
-49.578539	-0.105600
-49.570539	-0.203300
-49.562539	0.144700
-49.554539	0.315600
-49.546539	0.785500
-49.538539	0.169100
-49.530539	-0.130000
-49.522539	-0.575600
-49.514539	-0.032300
-49.506539	0.266700
-49.498539	0.468100
-49.490539	-0.081200
-49.482539	-0.056800
-49.474539	0.443700
-49.466539	0.291200
-49.458539	0.217900
-49.450539	0.022600
-49.442539	-0.001800
-49.434539	-0.300900
-49.426539	0.095800
-49.418539	-0.502300
-49.410539	-0.923500
-49.402539	-0.056800
-49.394539	-0.081200
-49.386539	-0.648800
-49.378539	-0.056800
-49.370539	0.071400
-49.362539	-0.276500
-49.354539	-0.276500
-49.346539	-0.081200
-49.338539	0.565800
-49.330539	-0.154400
-49.322539	-0.453500
-49.314539	0.761100
-49.306539	-0.001800
-49.298539	0.242300
-49.290539	-0.453500
-49.282539	-0.453500
-49.274539	0.120200
-49.266539	-0.056800
-49.258539	-0.105600
-49.250539	0.517000
-49.242539	-0.526800
-49.234539	0.687900
-49.226539	-0.526800
-49.218539	-0.081200
-49.210539	0.388800
-49.202539	-0.056800
-49.194539	-0.722100
-49.186539	0.242300
-49.178539	-0.178800
-49.170539	0.144700
-49.162539	-0.178800
-49.154539	-0.398600
-49.146539	0.120200
-49.138539	-0.868600
-49.130539	-0.551200
-49.122539	0.340000
-49.114539	-0.130000
-49.106539	0.761100
-49.098539	-0.276500
-49.090539	0.022600
-49.082539	-0.001800
-49.074539	-0.203300
-49.066539	0.468100
-49.058539	-0.203300
-49.050539	-0.227700
-49.042539	-0.673200
-49.034539	-0.374200
-49.026539	0.987000
-49.018539	-0.227700
-49.010539	-0.349700
-49.002539	0.834400
-48.994539	0.388800
-48.986539	-0.081200
-48.978539	-0.722100
-48.970539	-0.203300
-48.962539	-0.001800
-48.954539	1.084600
-48.946539	-0.398600
-48.938539	-0.551200
-48.930539	0.291200
