Tempo (us) 	 Tensione (mv)


-50.012129	-0.001800
-50.004129	0.388800
-49.996129	-0.477900
-49.988129	0.193500
-49.980129	-0.081200
-49.972129	-0.300900
-49.964129	-0.081200
-49.956129	-0.349700
-49.948129	-0.178800
-49.940129	-0.453500
-49.932129	1.182300
-49.924129	-0.032300
-49.916129	0.071400
-49.908129	-0.923500
-49.900129	0.938100
-49.892129	-0.844100
-49.884129	-0.600000
-49.876129	-0.453500
-49.868129	-0.972300
-49.860129	0.413200
-49.852129	-0.178800
-49.844129	-0.697700
-49.836129	0.120200
-49.828129	0.761100
-49.820129	-0.868600
-49.812129	-0.551200
-49.804129	0.340000
-49.796129	-0.770900
-49.788129	-0.349700
-49.780129	-0.325300
-49.772129	0.266700
-49.764129	-0.276500
-49.756129	0.022600
-49.748129	-0.276500
-49.740129	0.340000
-49.732129	-0.227700
-49.724129	0.468100
-49.716129	-0.325300
-49.708129	-0.276500
-49.700129	0.169100
-49.692129	-0.032300
-49.684129	-0.477900
-49.676129	-0.453500
-49.668129	-0.600000
-49.660129	0.047000
-49.652129	0.315600
-49.644129	0.022600
-49.636129	-0.300900
-49.628129	-0.001800
-49.620129	-0.551200
-49.612129	-0.178800
-49.604129	0.022600
-49.596129	-0.130000
-49.588129	0.022600
-49.580129	-0.300900
-49.572129	-0.673200
-49.564129	0.291200
-49.556129	-0.276500
-49.548129	0.340000
-49.540129	-0.001800
-49.532129	-0.178800
-49.524129	-0.374200
-49.516129	-0.624400
-49.508129	0.217900
-49.500129	-0.001800
-49.492129	-0.477900
-49.484129	0.095800
-49.476129	-0.001800
-49.468129	0.266700
-49.460129	-0.056800
-49.452129	-0.398600
-49.444129	-0.300900
-49.436129	-0.423000
-49.428129	-0.423000
-49.420129	-0.001800
-49.412129	-0.551200
-49.404129	-0.130000
-49.396129	0.541400
-49.388129	-0.477900
-49.380129	-0.673200
-49.372129	-0.526800
-49.364129	-0.398600
-49.356129	0.266700
-49.348129	-0.252100
-49.340129	0.071400
-49.332129	-0.398600
-49.324129	0.120200
-49.316129	-0.551200
-49.308129	-0.252100
-49.300129	-0.178800
-49.292129	-0.252100
-49.284129	-0.056800
-49.276129	0.095800
-49.268129	0.022600
-49.260129	-0.081200
-49.252129	-0.178800
-49.244129	-0.032300
-49.236129	0.315600
-49.228129	-0.697700
-49.220129	-1.021100
-49.212129	-0.398600
-49.204129	-0.526800
-49.196129	1.157900
-49.188129	-0.697700
-49.180129	-0.526800
-49.172129	0.095800
-49.164129	-0.648800
-49.156129	-0.502300
-49.148129	-0.105600
-49.140129	-0.081200
-49.132129	0.071400
-49.124129	-0.575600
-49.116129	-1.118800
-49.108129	0.291200
-49.100129	-0.423000
-49.092129	-0.105600
-49.084129	-0.844100
-49.076129	-0.349700
-49.068129	-0.001800
-49.060129	-0.600000
-49.052129	-0.105600
-49.044129	0.242300
-49.036129	-0.252100
-49.028129	-0.453500
-49.020129	-0.001800
-49.012129	0.047000
-49.004129	0.889300
-48.996129	-1.167600
-48.988129	0.340000
-48.980129	-0.477900
-48.972129	-0.203300
-48.964129	-0.056800
-48.956129	-0.502300
-48.948129	-0.081200
-48.940129	-0.770900
