Tempo (us) 	 Tensione (mv)


-50.012187	0.266700
-50.004187	-0.526800
-49.996187	-0.374200
-49.988187	-0.453500
-49.980187	-0.105600
-49.972187	-0.203300
-49.964187	-0.001800
-49.956187	-0.374200
-49.948187	-0.130000
-49.940187	-0.227700
-49.932187	0.590200
-49.924187	0.169100
-49.916187	-0.575600
-49.908187	0.022600
-49.900187	-0.001800
-49.892187	0.388800
-49.884187	-0.130000
-49.876187	-0.453500
-49.868187	-1.021100
-49.860187	0.120200
-49.852187	-0.349700
-49.844187	0.047000
-49.836187	-0.276500
-49.828187	-0.673200
-49.820187	0.022600
-49.812187	-0.056800
-49.804187	0.120200
-49.796187	-0.374200
-49.788187	-0.453500
-49.780187	0.022600
-49.772187	0.095800
-49.764187	-0.001800
-49.756187	-0.001800
-49.748187	-0.374200
-49.740187	-0.081200
-49.732187	-0.227700
-49.724187	0.266700
-49.716187	0.047000
-49.708187	-0.130000
-49.700187	-0.325300
-49.692187	-0.819700
-49.684187	-0.453500
-49.676187	-0.276500
-49.668187	-0.178800
-49.660187	-0.349700
-49.652187	-0.899100
-49.644187	-0.349700
-49.636187	-0.374200
-49.628187	-0.624400
-49.620187	-0.325300
-49.612187	-0.453500
-49.604187	-0.105600
-49.596187	-0.398600
-49.588187	-0.349700
-49.580187	-0.001800
-49.572187	0.169100
-49.564187	-0.154400
-49.556187	-0.178800
-49.548187	-0.526800
-49.540187	-0.178800
-49.532187	0.193500
-49.524187	-0.374200
-49.516187	0.095800
-49.508187	-0.178800
-49.500187	-0.697700
-49.492187	0.217900
-49.484187	0.022600
-49.476187	0.022600
-49.468187	-0.551200
-49.460187	-0.600000
-49.452187	0.071400
-49.444187	0.120200
-49.436187	-0.673200
-49.428187	-0.154400
-49.420187	0.217900
-49.412187	-0.154400
-49.404187	-0.398600
-49.396187	-0.130000
-49.388187	-0.178800
-49.380187	-0.227700
-49.372187	0.022600
-49.364187	-0.032300
-49.356187	-0.032300
-49.348187	-0.697700
-49.340187	-0.001800
-49.332187	0.712300
-49.324187	-0.551200
-49.316187	-0.105600
-49.308187	-0.551200
-49.300187	0.388800
-49.292187	0.095800
-49.284187	-0.081200
-49.276187	0.071400
-49.268187	-0.600000
-49.260187	-0.453500
-49.252187	-0.001800
-49.244187	0.022600
-49.236187	0.144700
-49.228187	-0.154400
-49.220187	-0.130000
-49.212187	0.193500
-49.204187	0.266700
-49.196187	-0.252100
-49.188187	-0.374200
-49.180187	-0.276500
-49.172187	-0.105600
-49.164187	0.047000
-49.156187	-0.477900
-49.148187	0.071400
-49.140187	0.047000
-49.132187	-0.624400
-49.124187	-0.374200
-49.116187	-0.081200
-49.108187	0.364400
-49.100187	-0.575600
-49.092187	-0.154400
-49.084187	-0.252100
-49.076187	-0.056800
-49.068187	-0.423000
-49.060187	0.315600
-49.052187	-0.252100
-49.044187	0.144700
-49.036187	-0.551200
-49.028187	-0.227700
-49.020187	-0.551200
-49.012187	-0.374200
-49.004187	-0.081200
-48.996187	-0.227700
-48.988187	0.193500
-48.980187	0.785500
-48.972187	0.266700
-48.964187	-1.192000
-48.956187	0.541400
-48.948187	0.517000
-48.940187	0.169100
-48.932187	-0.398600
