Tempo (us) 	 Tensione (mv)


-50.013096	-0.050700
-50.005096	-0.545100
-49.997096	0.126300
-49.989096	-0.447400
-49.981096	-0.349700
-49.973096	-0.148300
-49.965096	-0.398600
-49.957096	0.517000
-49.949096	-0.099500
-49.941096	-0.819700
-49.933096	0.199600
-49.925096	-0.123900
-49.917096	-0.618300
-49.909096	0.791700
-49.901096	-0.221600
-49.893096	-0.795300
-49.885096	-0.569500
-49.877096	-0.075100
-49.869096	0.022600
-49.861096	-0.294800
-49.853096	-0.075100
-49.845096	-0.423000
-49.837096	0.071400
-49.829096	-0.246000
-49.821096	-0.819700
-49.813096	-0.618300
-49.805096	-0.001800
-49.797096	-0.099500
-49.789096	-0.642700
-49.781096	0.047000
-49.773096	0.199600
-49.765096	-0.423000
-49.757096	-0.593900
-49.749096	0.468100
-49.741096	0.047000
-49.733096	-0.197100
-49.725096	-0.545100
-49.717096	-0.123900
-49.709096	-0.294800
-49.701096	0.645200
-49.693096	-0.423000
-49.685096	-0.319200
-49.677096	-0.398600
-49.669096	-0.667100
-49.661096	-0.026200
-49.653096	0.047000
-49.645096	-0.075100
-49.637096	0.346100
-49.629096	-0.398600
-49.621096	-0.398600
-49.613096	-0.172700
-49.605096	-0.001800
-49.597096	-0.374200
-49.589096	-0.246000
-49.581096	0.150800
-49.573096	0.571900
-49.565096	-0.917400
-49.557096	-0.447400
-49.549096	-0.398600
-49.541096	0.419300
-49.533096	0.199600
-49.525096	-0.398600
-49.517096	-1.460600
-49.509096	-0.667100
-49.501096	-0.691600
-49.493096	0.669600
-49.485096	-0.770900
-49.477096	-0.294800
-49.469096	-0.270400
-49.461096	0.443700
-49.453096	-0.123900
-49.445096	-0.844100
-49.437096	0.321700
-49.429096	-0.496200
-49.421096	0.272800
-49.413096	-0.026200
-49.405096	0.645200
-49.397096	-0.795300
-49.389096	-1.039500
-49.381096	-0.221600
-49.373096	-0.172700
-49.365096	-0.294800
-49.357096	-1.063900
-49.349096	0.346100
-49.341096	-0.893000
-49.333096	-0.691600
-49.325096	-0.294800
-49.317096	0.321700
-49.309096	1.237200
-49.301096	-0.990600
-49.293096	-0.123900
-49.285096	-0.398600
-49.277096	-0.172700
-49.269096	-0.050700
-49.261096	0.620700
-49.253096	0.742800
-49.245096	-0.026200
-49.237096	-0.050700
-49.229096	-0.471800
-49.221096	0.022600
-49.213096	-1.662000
-49.205096	-0.819700
-49.197096	-0.123900
-49.189096	0.297200
-49.181096	0.443700
-49.173096	0.150800
-49.165096	0.071400
-49.157096	0.864900
-49.149096	-0.294800
-49.141096	0.248400
-49.133096	-0.099500
-49.125096	-0.844100
-49.117096	-0.050700
-49.109096	-0.545100
-49.101096	-0.398600
-49.093096	0.492600
-49.085096	-0.374200
-49.077096	0.071400
-49.069096	-0.423000
-49.061096	-0.099500
-49.053096	0.394900
-49.045096	-0.691600
-49.037096	0.022600
-49.029096	-0.221600
-49.021096	-0.893000
-49.013096	0.095800
-49.005096	-0.026200
-48.997096	-0.398600
-48.989096	-0.795300
-48.981096	-0.246000
-48.973096	-0.001800
-48.965096	0.346100
-48.957096	-0.270400
-48.949096	0.492600
-48.941096	-0.398600
