Tempo (us) 	 Tensione (mv)


-50.010375	0.126300
-50.002375	-0.026200
-49.994375	-0.642700
-49.986375	-0.319200
-49.978375	-0.123900
-49.970375	0.370500
-49.962375	0.272800
-49.954375	-0.148300
-49.946375	-0.026200
-49.938375	-0.172700
-49.930375	-0.026200
-49.922375	0.150800
-49.914375	-0.270400
-49.906375	-0.075100
-49.898375	-0.319200
-49.890375	0.150800
-49.882375	0.022600
-49.874375	-0.691600
-49.866375	-0.123900
-49.858375	-0.123900
-49.850375	0.199600
-49.842375	0.272800
-49.834375	-0.593900
-49.826375	-0.172700
-49.818375	-0.520600
-49.810375	0.126300
-49.802375	0.126300
-49.794375	-0.026200
-49.786375	0.175200
-49.778375	-0.172700
-49.770375	-0.423000
-49.762375	0.224000
-49.754375	-0.349700
-49.746375	-0.423000
-49.738375	0.022600
-49.730375	-1.088300
-49.722375	-0.447400
-49.714375	-0.447400
-49.706375	-0.520600
-49.698375	0.175200
-49.690375	-0.545100
-49.682375	-0.197100
-49.674375	-0.001800
-49.666375	-0.148300
-49.658375	-0.001800
-49.650375	-0.172700
-49.642375	-0.001800
-49.634375	-0.447400
-49.626375	-0.618300
-49.618375	0.150800
-49.610375	0.150800
-49.602375	-0.447400
-49.594375	-0.123900
-49.586375	-0.819700
-49.578375	-0.520600
-49.570375	-0.374200
-49.562375	-0.398600
-49.554375	-0.172700
-49.546375	-0.398600
-49.538375	0.272800
-49.530375	-0.270400
-49.522375	-0.374200
-49.514375	0.095800
-49.506375	-0.319200
-49.498375	-0.246000
-49.490375	-0.001800
-49.482375	-0.496200
-49.474375	-0.246000
-49.466375	-1.161500
-49.458375	-0.001800
-49.450375	-0.001800
-49.442375	-0.447400
-49.434375	-0.569500
-49.426375	-0.423000
-49.418375	-0.026200
-49.410375	0.150800
-49.402375	-0.569500
-49.394375	-0.569500
-49.386375	-0.642700
-49.378375	-0.294800
-49.370375	0.468100
-49.362375	-0.246000
-49.354375	-0.294800
-49.346375	-1.039500
-49.338375	0.126300
-49.330375	0.297200
-49.322375	-0.740400
-49.314375	-0.447400
-49.306375	-0.545100
-49.298375	-0.001800
-49.290375	-0.197100
-49.282375	-0.520600
-49.274375	-0.075100
-49.266375	0.224000
-49.258375	-0.172700
-49.250375	-0.423000
-49.242375	0.816100
-49.234375	0.071400
-49.226375	-0.795300
-49.218375	-0.221600
-49.210375	0.297200
-49.202375	0.492600
-49.194375	-0.667100
-49.186375	-0.740400
-49.178375	0.419300
-49.170375	1.334900
-49.162375	-0.893000
-49.154375	-0.398600
-49.146375	1.731600
-49.138375	0.047000
-49.130375	-1.411800
-49.122375	-0.642700
-49.114375	0.346100
-49.106375	0.095800
-49.098375	-1.112700
-49.090375	-0.471800
-49.082375	0.297200
-49.074375	-0.294800
-49.066375	-1.192000
-49.058375	-0.172700
-49.050375	0.297200
-49.042375	-0.270400
-49.034375	-0.819700
-49.026375	0.047000
-49.018375	-0.050700
-49.010375	-0.844100
-49.002375	-0.917400
-48.994375	0.694000
-48.986375	0.346100
-48.978375	-0.349700
-48.970375	-0.374200
-48.962375	0.492600
-48.954375	0.571900
-48.946375	-0.294800
-48.938375	-0.545100
