Tempo (us) 	 Tensione (mv)


-50.011613	-0.001800
-50.003613	0.834400
-49.995613	-1.216500
-49.987613	-0.300900
-49.979613	0.388800
-49.971613	-0.203300
-49.963613	-0.600000
-49.955613	-0.453500
-49.947613	-0.252100
-49.939613	0.242300
-49.931613	-0.477900
-49.923613	-0.227700
-49.915613	0.047000
-49.907613	-0.252100
-49.899613	0.291200
-49.891613	0.266700
-49.883613	-0.398600
-49.875613	-0.722100
-49.867613	-1.344700
-49.859613	0.047000
-49.851613	-0.105600
-49.843613	-0.154400
-49.835613	-0.276500
-49.827613	-0.398600
-49.819613	-0.227700
-49.811613	0.266700
-49.803613	-0.575600
-49.795613	-0.453500
-49.787613	-0.130000
-49.779613	0.291200
-49.771613	-0.276500
-49.763613	-0.477900
-49.755613	-0.130000
-49.747613	-0.551200
-49.739613	0.217900
-49.731613	-0.081200
-49.723613	-0.081200
-49.715613	-0.844100
-49.707613	-0.227700
-49.699613	0.022600
-49.691613	-0.575600
-49.683613	-0.300900
-49.675613	-0.770900
-49.667613	-0.374200
-49.659613	-0.398600
-49.651613	-0.227700
-49.643613	-0.276500
-49.635613	-0.105600
-49.627613	-1.070000
-49.619613	-0.154400
-49.611613	-0.624400
-49.603613	-0.203300
-49.595613	-0.648800
-49.587613	-0.477900
-49.579613	0.047000
-49.571613	-0.349700
-49.563613	0.095800
-49.555613	-0.349700
-49.547613	-0.746500
-49.539613	-0.300900
-49.531613	0.492600
-49.523613	-0.453500
-49.515613	-0.349700
-49.507613	-0.477900
-49.499613	0.047000
-49.491613	-0.252100
-49.483613	-0.795300
-49.475613	-0.178800
-49.467613	-0.746500
-49.459613	0.095800
-49.451613	-0.398600
-49.443613	-0.325300
-49.435613	-0.130000
-49.427613	0.071400
-49.419613	-0.325300
-49.411613	0.388800
-49.403613	0.047000
-49.395613	-0.624400
-49.387613	-0.154400
-49.379613	-0.105600
-49.371613	-0.276500
-49.363613	0.443700
-49.355613	0.388800
-49.347613	0.541400
-49.339613	-0.502300
-49.331613	-0.105600
-49.323613	0.687900
-49.315613	-0.130000
-49.307613	-0.252100
-49.299613	0.144700
-49.291613	0.095800
-49.283613	-0.844100
-49.275613	0.193500
-49.267613	-0.154400
-49.259613	-0.923500
-49.251613	-1.192000
-49.243613	-0.300900
-49.235613	0.761100
-49.227613	0.169100
-49.219613	0.315600
-49.211613	0.120200
-49.203613	-0.624400
-49.195613	-0.032300
-49.187613	-0.423000
-49.179613	-0.154400
-49.171613	-0.770900
-49.163613	-0.844100
-49.155613	-1.240900
-49.147613	0.388800
-49.139613	0.736700
-49.131613	-0.899100
-49.123613	-0.374200
-49.115613	0.687900
-49.107613	0.169100
-49.099613	-1.491100
-49.091613	-0.648800
-49.083613	0.364400
-49.075613	-0.477900
-49.067613	-0.770900
-49.059613	-0.130000
-49.051613	-0.056800
-49.043613	-0.624400
-49.035613	-0.819700
-49.027613	0.095800
-49.019613	0.639100
-49.011613	-0.453500
-49.003613	-0.923500
-48.995613	0.022600
-48.987613	-0.252100
-48.979613	-0.624400
-48.971613	0.120200
-48.963613	-0.105600
-48.955613	-0.300900
-48.947613	-0.477900
-48.939613	-0.423000
