Tempo	Canale A 
(us)	(mV) 
 
-50.01218566	180.17520000 
-50.00418566	179.47940000 
-49.99618566	179.68080000 
-49.98818566	179.94930000 
-49.98018566	179.50380000 
-49.97218566	180.51700000 
-49.96418566	179.47940000 
-49.95618566	180.15080000 
-49.94818566	179.99820000 
-49.94018566	179.90050000 
-49.93218566	179.87610000 
-49.92418566	179.75400000 
-49.91618566	179.82730000 
-49.90818566	179.70520000 
-49.90018566	179.47940000 
-49.89218566	180.51700000 
-49.88418566	179.45490000 
-49.87618566	179.60140000 
-49.86818566	180.09580000 
-49.86018566	179.62580000 
-49.85218566	180.07140000 
-49.84418566	180.34610000 
-49.83618566	179.82730000 
-49.82818566	179.10700000 
-49.82018566	179.62580000 
-49.81218566	179.99820000 
-49.80418566	179.10700000 
-49.79618566	179.77840000 
-49.78818566	180.22400000 
-49.78018566	179.72960000 
-49.77218566	179.57700000 
-49.76418566	179.72960000 
-49.75618566	180.22400000 
-49.74818566	179.43050000 
-49.74018566	179.38170000 
-49.73218566	179.94930000 
-49.72418566	180.07140000 
-49.71618567	179.55260000 
-49.70818567	179.77840000 
-49.70018567	179.92490000 
-49.69218567	179.97380000 
-49.68418567	180.17520000 
-49.67618567	179.35730000 
-49.66818567	179.90050000 
-49.66018567	179.45490000 
-49.65218567	179.40610000 
-49.64418567	179.70520000 
-49.63618567	179.82730000 
-49.62818567	179.65030000 
-49.62018567	179.82730000 
-49.61218567	179.75400000 
-49.60418567	180.34610000 
-49.59618567	180.15080000 
-49.58818567	180.32170000 
-49.58018567	179.77840000 
-49.57218567	179.25960000 
-49.56418567	180.12630000 
-49.55618567	179.92490000 
-49.54818567	179.94930000 
-49.54018567	180.29720000 
-49.53218567	179.75400000 
-49.52418567	180.02260000 
-49.51618567	179.85170000 
-49.50818567	179.55260000 
-49.50018567	180.32170000 
-49.49218567	180.12630000 
-49.48418567	178.68590000 
-49.47618567	179.92490000 
-49.46818567	179.94930000 
-49.46018567	179.75400000 
-49.45218567	179.62580000 
-49.44418567	179.52820000 
-49.43618567	179.80290000 
-49.42818567	179.20470000 
-49.42018567	179.50380000 
-49.41218567	179.80290000 
-49.40418567	179.65030000 
-49.39618567	179.45490000 
-49.38818567	180.07140000 
-49.38018567	180.12630000 
-49.37218567	180.12630000 
-49.36418568	179.85170000 
-49.35618568	179.92490000 
-49.34818568	180.17520000 
-49.34018568	180.07140000 
-49.33218568	180.12630000 
-49.32418568	179.43050000 
-49.31618568	180.09580000 
-49.30818568	179.55260000 
-49.30018568	179.38170000 
-49.29218568	179.40610000 
-49.28418568	179.99820000 
-49.27618568	179.68080000 
-49.26818568	179.38170000 
-49.26018568	180.04700000 
-49.25218568	179.90050000 
-49.24418568	179.40610000 
-49.23618568	180.27280000 
-49.22818568	180.15080000 
-49.22018568	179.47940000 
-49.21218568	180.19960000 
-49.20418568	179.97380000 
-49.19618568	179.90050000 
-49.18818568	179.60140000 
-49.18018568	178.98490000 
-49.17218568	180.59630000 
-49.16418568	178.93610000 
-49.15618568	178.83850000 
-49.14818568	180.39490000 
-49.14018568	179.47940000 
-49.13218568	178.73470000 
-49.12418568	180.09580000 
-49.11618568	179.97380000 
-49.10818568	179.85170000 
-49.10018568	179.13140000 
-49.09218568	180.02260000 
-49.08418568	180.51700000 
-49.07618568	178.53940000 
-49.06818568	179.47940000 
-49.06018568	179.77840000 
-49.05218568	179.62580000 
-49.04418568	179.72960000 
-49.03618568	180.46810000 
-49.02818568	179.82730000 
-49.02018568	180.76720000 
-49.01218568	178.93610000 
-49.00418569	179.20470000 
-48.99618569	180.37050000 
-48.98818569	178.63700000 
-48.98018569	180.09580000 
-48.97218569	178.93610000 
-48.96418569	181.28600000 
-48.95618569	179.28400000 
-48.94818569	179.82730000 
-48.94018569	179.68080000 
-48.93218569	179.72960000 
-48.92418569	179.60140000 
-48.91618569	179.60140000 
-48.90818569	179.90050000 
-48.90018569	180.09580000 
-48.89218569	179.90050000 
-48.88418569	179.75400000 
-48.87618569	179.85170000 
-48.86818569	178.98490000 
-48.86018569	178.86290000 
-48.85218569	180.15080000 
-48.84418569	179.55260000 
-48.83618569	179.47940000 
-48.82818569	179.68080000 
-48.82018569	179.94930000 
-48.81218569	179.85170000 
-48.80418569	180.41930000 
-48.79618569	180.09580000 
-48.78818569	179.57700000 
-48.78018569	179.97380000 
-48.77218569	178.98490000 
-48.76418569	179.47940000 
-48.75618569	179.94930000 
-48.74818569	180.88930000 
-48.74018569	179.90050000 
-48.73218569	179.99820000 
-48.72418569	179.25960000 
-48.71618569	179.22910000 
-48.70818569	179.47940000 
-48.70018569	179.80290000 
-48.69218569	179.43050000 
-48.68418569	179.70520000 
-48.67618569	179.47940000 
-48.66818569	180.37050000 
-48.66018569	180.17520000 
-48.65218570	179.55260000 
-48.64418570	178.88730000 
-48.63618570	179.38170000 
-48.62818570	179.87610000 
-48.62018570	179.57700000 
-48.61218570	178.88730000 
-48.60418570	179.55260000 
-48.59618570	179.68080000 
-48.58818570	179.87610000 
-48.58018570	180.24840000 
-48.57218570	179.47940000 
-48.56418570	179.45490000 
-48.55618570	179.77840000 
-48.54818570	179.94930000 
-48.54018570	179.99820000 
-48.53218570	179.97380000 
-48.52418570	179.15590000 
-48.51618570	179.52820000 
-48.50818570	180.04700000 
-48.50018570	180.19960000 
-48.49218570	180.15080000 
-48.48418570	179.33290000 
-48.47618570	179.97380000 
-48.46818570	180.04700000 
-48.46018570	179.90050000 
-48.45218570	180.17520000 
-48.44418570	179.72960000 
-48.43618570	179.62580000 
-48.42818570	179.30840000 
-48.42018570	179.80290000 
-48.41218570	180.07140000 
-48.40418570	179.33290000 
-48.39618570	179.87610000 
-48.38818570	179.65030000 
-48.38018570	179.15590000 
-48.37218570	180.74280000 
-48.36418570	179.18030000 
-48.35618570	179.38170000 
-48.34818570	179.82730000 
-48.34018570	179.28400000 
-48.33218570	180.24840000 
-48.32418570	179.82730000 
-48.31618570	179.57700000 
-48.30818570	180.84050000 
-48.30018571	179.25960000 
-48.29218571	179.68080000 
-48.28418571	179.94930000 
-48.27618571	179.30840000 
-48.26818571	179.92490000 
-48.26018571	179.90050000 
-48.25218571	179.28400000 
-48.24418571	179.97380000 
-48.23618571	179.60140000 
-48.22818571	179.60140000 
-48.22018571	179.28400000 
-48.21218571	179.90050000 
-48.20418571	180.07140000 
-48.19618571	180.51700000 
-48.18818571	180.29720000 
-48.18018571	179.77840000 
-48.17218571	180.27280000 
-48.16418571	179.28400000 
-48.15618571	180.19960000 
-48.14818571	179.28400000 
-48.14018571	180.44370000 
-48.13218571	180.51700000 
-48.12418571	179.33290000 
-48.11618571	179.55260000 
-48.10818571	180.17520000 
-48.10018571	179.57700000 
-48.09218571	179.94930000 
-48.08418571	179.60140000 
-48.07618571	179.97380000 
-48.06818571	179.85170000 
-48.06018571	179.87610000 
-48.05218571	179.90050000 
-48.04418571	179.72960000 
-48.03618571	179.82730000 
-48.02818571	179.45490000 
-48.02018571	179.99820000 
-48.01218571	180.12630000 
-48.00418571	180.74280000 
-47.99618571	179.43050000 
-47.98818571	180.27280000 
-47.98018571	179.43050000 
-47.97218571	179.97380000 
-47.96418571	180.62070000 
-47.95618571	179.68080000 
-47.94818572	178.66150000 
-47.94018572	179.94930000 
-47.93218572	179.94930000 
-47.92418572	180.49260000 
-47.91618572	179.52820000 
-47.90818572	179.72960000 
-47.90018572	179.25960000 
-47.89218572	180.41930000 
-47.88418572	180.19960000 
-47.87618572	180.12630000 
-47.86818572	180.32170000 
-47.86018572	179.28400000 
-47.85218572	179.87610000 
-47.84418572	180.22400000 
-47.83618572	179.57700000 
-47.82818572	180.44370000 
-47.82018572	179.80290000 
-47.81218572	179.75400000 
-47.80418572	179.82730000 
-47.79618572	179.18030000 
-47.78818572	179.52820000 
-47.78018572	179.85170000 
-47.77218572	179.82730000 
-47.76418572	179.75400000 
-47.75618572	179.52820000 
-47.74818572	180.32170000 
-47.74018572	180.22400000 
-47.73218572	180.09580000 
-47.72418572	180.02260000 
-47.71618572	179.75400000 
-47.70818572	179.87610000 
-47.70018572	180.09580000 
-47.69218572	180.15080000 
-47.68418572	179.28400000 
-47.67618572	179.33290000 
-47.66818572	178.96050000 
-47.66018572	180.02260000 
-47.65218572	179.82730000 
-47.64418572	179.80290000 
-47.63618572	179.68080000 
-47.62818572	179.90050000 
-47.62018572	180.54750000 
-47.61218572	179.33290000 
-47.60418572	178.86290000 
-47.59618573	179.68080000 
-47.58818573	180.09580000 
-47.58018573	179.72960000 
-47.57218573	179.70520000 
-47.56418573	179.75400000 
-47.55618573	179.92490000 
-47.54818573	179.97380000 
-47.54018573	179.65030000 
-47.53218573	179.92490000 
-47.52418573	179.57700000 
-47.51618573	179.77840000 
-47.50818573	179.92490000 
-47.50018573	179.62580000 
-47.49218573	180.39490000 
-47.48418573	179.92490000 
-47.47618573	179.28400000 
-47.46818573	179.94930000 
-47.46018573	179.92490000 
-47.45218573	180.02260000 
-47.44418573	178.86290000 
-47.43618573	179.77840000 
-47.42818573	180.19960000 
-47.42018573	180.34610000 
-47.41218573	179.90050000 
-47.40418573	179.15590000 
-47.39618573	179.77840000 
-47.38818573	179.47940000 
-47.38018573	180.32170000 
-47.37218573	179.85170000 
-47.36418573	180.02260000 
-47.35618573	179.70520000 
-47.34818573	179.43050000 
-47.34018573	180.12630000 
-47.33218573	179.80290000 
-47.32418573	179.82730000 
-47.31618573	179.18030000 
-47.30818573	179.77840000 
-47.30018573	179.94930000 
-47.29218573	179.97380000 
-47.28418573	179.22910000 
-47.27618573	179.52820000 
-47.26818573	179.80290000 
-47.26018573	179.25960000 
-47.25218573	180.15080000 
-47.24418573	179.18030000 
-47.23618574	180.24840000 
-47.22818574	179.82730000 
-47.22018574	179.10700000 
-47.21218574	179.82730000 
-47.20418574	179.72960000 
-47.19618574	180.32170000 
-47.18818574	179.65030000 
-47.18018574	179.85170000 
-47.17218574	179.99820000 
-47.16418574	179.87610000 
-47.15618574	179.92490000 
-47.14818574	180.22400000 
-47.14018574	180.34610000 
-47.13218574	180.12630000 
-47.12418574	179.75400000 
-47.11618574	179.22910000 
-47.10818574	180.15080000 
-47.10018574	179.97380000 
-47.09218574	179.85170000 
-47.08418574	180.27280000 
-47.07618574	179.77840000 
-47.06818574	179.28400000 
-47.06018574	179.65030000 
-47.05218574	180.17520000 
-47.04418574	179.65030000 
-47.03618574	179.87610000 
-47.02818574	179.70520000 
-47.02018574	179.90050000 
-47.01218574	179.85170000 
-47.00418574	179.55260000 
-46.99618574	180.02260000 
-46.98818574	179.60140000 
-46.98018574	179.77840000 
-46.97218574	180.12630000 
-46.96418574	179.80290000 
-46.95618574	180.34610000 
-46.94818574	179.82730000 
-46.94018574	180.15080000 
-46.93218574	179.60140000 
-46.92418574	179.55260000 
-46.91618574	180.34610000 
-46.90818574	179.65030000 
-46.90018574	179.28400000 
-46.89218574	180.07140000 
-46.88418575	179.94930000 
-46.87618575	179.45490000 
-46.86818575	180.15080000 
-46.86018575	179.52820000 
-46.85218575	179.60140000 
-46.84418575	179.82730000 
-46.83618575	179.47940000 
-46.82818575	180.34610000 
-46.82018575	179.72960000 
-46.81218575	179.94930000 
-46.80418575	179.45490000 
-46.79618575	179.52820000 
-46.78818575	179.68080000 
-46.78018575	179.50380000 
-46.77218575	179.82730000 
-46.76418575	180.22400000 
-46.75618575	179.68080000 
-46.74818575	180.04700000 
-46.74018575	180.17520000 
-46.73218575	179.45490000 
-46.72418575	179.75400000 
-46.71618575	179.10700000 
-46.70818575	180.27280000 
-46.70018575	180.37050000 
-46.69218575	179.62580000 
-46.68418575	179.57700000 
-46.67618575	179.57700000 
-46.66818575	179.08260000 
-46.66018575	179.55260000 
-46.65218575	180.27280000 
-46.64418575	180.24840000 
-46.63618575	179.60140000 
-46.62818575	179.65030000 
-46.62018575	179.85170000 
-46.61218575	180.29720000 
-46.60418575	180.09580000 
-46.59618575	179.47940000 
-46.58818575	180.07140000 
-46.58018575	180.12630000 
-46.57218575	179.77840000 
-46.56418575	179.45490000 
-46.55618575	179.55260000 
-46.54818575	180.64520000 
-46.54018575	179.22910000 
-46.53218576	180.15080000 
-46.52418576	179.90050000 
-46.51618576	180.69400000 
-46.50818576	180.44370000 
-46.50018576	179.65030000 
-46.49218576	179.85170000 
-46.48418576	180.22400000 
-46.47618576	179.50380000 
-46.46818576	179.38170000 
-46.46018576	179.65030000 
-46.45218576	179.90050000 
-46.44418576	179.97380000 
-46.43618576	179.80290000 
-46.42818576	180.04700000 
-46.42018576	179.92490000 
-46.41218576	179.33290000 
-46.40418576	179.10700000 
-46.39618576	179.18030000 
-46.38818576	179.68080000 
-46.38018576	179.90050000 
-46.37218576	179.22910000 
-46.36418576	180.19960000 
-46.35618576	180.29720000 
-46.34818576	179.80290000 
-46.34018576	180.22400000 
-46.33218576	179.18030000 
-46.32418576	179.08260000 
-46.31618576	179.60140000 
-46.30818576	179.80290000 
-46.30018576	179.70520000 
-46.29218576	180.19960000 
-46.28418576	179.55260000 
-46.27618576	179.38170000 
-46.26818576	179.82730000 
