Tempo	Canale A 
(ms)	(V) 
 
-5.00003781	0.00122074 
-4.99993381	-0.00152593 
-4.99982981	0.00421155 
-4.99972581	0.00494400 
-4.99962181	-0.00103763 
-4.99951781	-0.00152593 
-4.99941381	0.00195319 
-4.99930981	-0.00054933 
-4.99920581	-0.00225837 
-4.99910181	0.00244148 
-4.99899781	0.00244148 
-4.99889381	0.00469985 
-4.99878981	0.00097659 
-4.99868581	0.00097659 
-4.99858181	0.00000000 
-4.99847781	-0.00549333 
-4.99837381	-0.00427259 
-4.99826981	0.00219733 
-4.99816581	0.00292978 
-4.99806181	0.00592059 
-4.99795781	-0.00299081 
-4.99785381	0.00494400 
-4.99774981	-0.00103763 
-4.99764581	-0.00128178 
-4.99754181	0.00048830 
-4.99743781	-0.00054933 
-4.99733381	0.00469985 
-4.99722981	-0.00347911 
-4.99712581	-0.00103763 
-4.99702181	-0.00372326 
-4.99691781	-0.00646992 
-4.99681381	-0.00500504 
-4.99670981	-0.00500504 
-4.99660581	0.00421155 
-4.99650181	0.00195319 
-4.99639781	-0.00250252 
-4.99629381	-0.00079348 
-4.99618981	0.00048830 
-4.99608581	-0.00030519 
-4.99598181	0.00268563 
-4.99587781	0.00268563 
-4.99577381	-0.00030519 
-4.99566981	-0.00299081 
-4.99556581	-0.00347911 
-4.99546181	0.00292978 
-4.99535781	-0.00225837 
-4.99525381	0.00122074 
-4.99514981	0.00341807 
-4.99504581	0.00122074 
-4.99494181	-0.00451674 
-4.99483781	0.00122074 
-4.99473381	0.00000000 
-4.99462981	-0.00476089 
-4.99452581	0.00146489 
-4.99442181	0.00317393 
-4.99431781	0.00073244 
-4.99421381	-0.00225837 
-4.99410981	-0.00323496 
-4.99400581	-0.00128178 
-4.99390181	-0.00323496 
-4.99379781	-0.00079348 
-4.99369381	-0.00347911 
-4.99358981	0.00073244 
-4.99348581	-0.00054933 
-4.99338181	0.00292978 
-4.99327781	-0.00128178 
-4.99317381	-0.00177007 
-4.99306981	-0.00323496 
-4.99296581	0.00195319 
-4.99286181	0.00195319 
-4.99275781	0.00219733 
-4.99265381	0.00469985 
-4.99254981	-0.00201422 
-4.99244581	0.00048830 
-4.99234181	0.00244148 
-4.99223781	-0.00250252 
-4.99213381	-0.00177007 
-4.99202981	-0.00030519 
-4.99192581	0.00396741 
-4.99182181	0.00146489 
-4.99171781	-0.00030519 
-4.99161381	-0.00054933 
-4.99150981	0.00073244 
-4.99140581	-0.00476089 
-4.99130181	0.00592059 
-4.99119781	0.00616474 
-4.99109381	0.00122074 
-4.99098981	0.00396741 
-4.99088581	-0.00103763 
-4.99078181	-0.00177007 
-4.99067781	0.00421155 
-4.99057381	-0.00128178 
-4.99046981	0.00097659 
-4.99036581	0.00195319 
-4.99026181	-0.00030519 
-4.99015781	0.00292978 
-4.99005381	-0.00225837 
-4.98994981	0.00024415 
-4.98984581	-0.00177007 
-4.98974181	0.00494400 
-4.98963781	0.00048830 
-4.98953381	0.00665304 
-4.98942981	-0.00201422 
-4.98932581	0.00268563 
-4.98922181	0.00097659 
-4.98911781	0.00097659 
