Tempo	Canale A
(ms)	(mV)

-2.50006506	-0.34485920
-2.50000106	-0.44557020
-2.49993706	0.04882962
-2.49987306	-0.05188146
-2.49980906	0.04882962
-2.49974506	-0.68971830
-2.49968106	0.04882962
-2.49961706	-0.10071110
-2.49955306	0.14648880
-2.49948906	0.54017760
-2.49942506	0.19531850
-2.49936106	-0.14954070
-2.49929706	0.78737750
-2.49923306	0.00000000
-2.49916906	-0.10071110
-2.49910506	-0.39674060
-2.49904106	-0.10071110
-2.49897706	0.04882962
-2.49891306	-0.19837030
-2.49884906	-0.39674060
-2.49878506	-0.44557020
-2.49872106	0.49134800
-2.49865706	0.04882962
-2.49859306	-0.24719990
-2.49852906	-0.19837030
-2.49846506	-0.34485920
-2.49840106	0.14648880
-2.49833706	-0.19837030
-2.49827306	-0.14954070
-2.49820906	-0.14954070
-2.49814506	-0.39674060
-2.49808106	-0.29602950
-2.49801706	-0.39674060
-2.49795306	-0.05188146
-2.49788906	-0.29602950
-2.49782506	0.04882962
-2.49776106	0.39368880
-2.49769706	-0.34485920
-2.49763306	0.00000000
-2.49756906	-0.29602950
-2.49750506	0.19531850
-2.49744106	-0.10071110
-2.49737706	0.39368880
-2.49731306	0.14648880
-2.49724906	0.34180730
-2.49718506	-0.68971830
-2.49712106	-0.19837030
-2.49705706	-0.39674060
-2.49699306	-0.19837030
-2.49692906	-0.49439980
-2.49686506	-0.14954070
-2.49680106	0.00000000
-2.49673706	-0.19837030
-2.49667306	-0.44557020
-2.49660906	-0.14954070
-2.49654506	-0.10071110
-2.49648106	0.14648880
-2.49641706	0.14648880
-2.49635306	0.24414810
-2.49628906	-0.14954070
-2.49622506	-0.24719990
-2.49616106	-0.14954070
-2.49609706	0.00000000
-2.49603306	-0.44557020
-2.49596906	-0.19837030
-2.49590506	0.00000000
-2.49584106	0.09765923
-2.49577706	-0.39674060
-2.49571306	-0.24719990
-2.49564906	0.14648880
-2.49558506	-0.29602950
-2.49552106	-0.14954070
-2.49545706	-0.19837030
-2.49539306	0.44251840
