Tempo	Canale A
(ms)	(V)

-5.00003335	-0.01373333
-4.99992935	0.01800592
-4.99982535	0.00366222
-4.99972135	0.00610370
-4.99961735	0.00305185
-4.99951335	0.00427259
-4.99940935	0.01861629
-4.99930535	0.01983703
-4.99920135	0.00930815
-4.99909735	-0.00625629
-4.99899335	0.02609333
-4.99888935	-0.00564592
-4.99878535	0.00183111
-4.99868135	0.01602222
-4.99857735	0.00305185
-4.99847335	-0.01190222
-4.99836935	0.00061037
-4.99826535	0.03341777
-4.99816135	0.00488296
-4.99805735	0.03097629
-4.99795335	0.00244148
-4.99784935	0.01983703
-4.99774535	0.00930815
-4.99764135	0.00671407
-4.99753735	-0.00808741
-4.99743335	0.02044740
-4.99732935	0.01602222
-4.99722535	0.03341777
-4.99712135	0.00869778
-4.99701735	0.02166814
-4.99691335	0.02349925
-4.99680935	-0.00381481
-4.99670535	-0.00625629
-4.99660135	0.01602222
-4.99649735	0.00183111
-4.99639335	0.03158666
-4.99628935	0.01800592
-4.99618535	0.03341777
-4.99608135	0.01419111
-4.99597735	-0.01007111
-4.99587335	0.01739555
-4.99576935	0.02975555
-4.99566535	0.02166814
-4.99556135	0.01480148
-4.99545735	0.02533036
-4.99535335	0.00610370
-4.99524935	-0.01007111
-4.99514535	-0.00564592
-4.99504135	0.01922666
-4.99493735	0.04272591
-4.99483335	0.00671407
-4.99472935	0.00793481
-4.99462535	-0.00503555
-4.99452135	0.02609333
-4.99441735	-0.00946074
-4.99431335	0.03906369
-4.99420935	0.01861629
-4.99410535	0.01236000
-4.99400135	0.00183111
-4.99389735	0.00930815
-4.99379335	-0.00442518
-4.99368935	-0.00076296
-4.99358535	0.00671407
-4.99348135	0.02105777
-4.99337735	0.00122074
-4.99327335	0.02670370
-4.99316935	0.00732444
-4.99306535	0.01663259
-4.99296135	0.02227851
-4.99285735	0.00061037
-4.99275335	0.00366222
-4.99264935	-0.01373333
-4.99254535	-0.00076296
-4.99244135	0.00183111
-4.99233735	0.01113926
-4.99223335	0.02410962
-4.99212935	0.01113926
-4.99202535	-0.00808741
-4.99192135	0.01983703
-4.99181735	0.00305185
-4.99171335	0.02914518
-4.99160935	0.01052889
-4.99150535	0.00793481
-4.99140135	0.02166814
-4.99129735	0.00793481
-4.99119335	0.00930815
-4.99108935	0.01236000
-4.99098535	0.00793481
-4.99088135	0.02410962
-4.99077735	-0.00503555
-4.99067335	0.01800592
-4.99056935	0.01174963
-4.99046535	0.01739555
-4.99036135	0.01236000
-4.99025735	0.00991852
-4.99015335	0.02975555
-4.99004935	0.01113926
-4.98994535	0.03402814
-4.98984135	0.00061037
-4.98973735	0.00366222
-4.98963335	0.01541185
-4.98952935	0.01174963
-4.98942535	-0.00381481
-4.98932135	0.02044740
-4.98921735	0.01113926
-4.98911335	0.02533036
-4.98900935	0.00930815
-4.98890535	0.02166814
-4.98880135	0.02609333
-4.98869735	0.00122074
-4.98859335	0.00122074
-4.98848935	0.01541185
-4.98838535	0.00122074
-4.98828135	0.01602222
-4.98817735	0.00061037
-4.98807335	0.00610370
-4.98796935	0.01739555
