Tempo	Canale A
(ms)	(V)

-5.00004742	0.01922666
-4.99994342	0.03723258
-4.99983942	-0.02182074
-4.99973542	0.02609333
-4.99963142	0.00671407
-4.99952742	0.00930815
-4.99942342	0.00549333
-4.99931942	0.00930815
-4.99921542	0.00427259
-4.99911142	0.00244148
-4.99900742	0.01113926
-4.99890342	0.01419111
-4.99879942	0.01800592
-4.99869542	0.01922666
-4.99859142	0.00183111
-4.99848742	0.00930815
-4.99838342	0.02609333
-4.99827942	0.01663259
-4.99817542	0.00427259
-4.99807142	0.00930815
-4.99796742	0.02731407
-4.99786342	0.00930815
-4.99775942	-0.00625629
-4.99765542	0.00991852
-4.99755142	-0.00442518
-4.99744742	-0.01129185
-4.99734342	0.00061037
-4.99723942	0.02105777
-4.99713542	0.00305185
-4.99703142	0.00869778
-4.99692742	0.02410962
-4.99682342	-0.00747704
-4.99671942	0.01922666
-4.99661542	-0.00198370
-4.99651142	0.00244148
-4.99640742	0.00244148
-4.99630342	0.01480148
-4.99619942	0.02792444
-4.99609542	0.01297037
-4.99599142	0.00930815
-4.99588742	0.02975555
-4.99578342	-0.00686667
-4.99567942	0.02533036
-4.99557542	0.00991852
-4.99547142	0.00122074
-4.99536742	0.00488296
-4.99526342	0.01602222
-4.99515942	0.03784295
-4.99505542	0.00183111
-4.99495142	0.00427259
-4.99484742	0.03540147
-4.99474342	0.00427259
-4.99463942	0.03158666
-4.99453542	0.02227851
-4.99443142	0.00061037
-4.99432742	0.01174963
-4.99422342	0.03280740
-4.99411942	0.01236000
-4.99401542	0.01739555
-4.99391142	0.01358074
-4.99380742	0.00991852
-4.99370342	0.01663259
-4.99359942	0.00183111
-4.99349542	0.00610370
-4.99339142	0.02349925
-4.99328742	-0.00137333
-4.99318342	0.00991852
-4.99307942	-0.00137333
-4.99297542	0.02044740
-4.99287142	0.00991852
-4.99276742	0.03662221
-4.99266342	-0.00137333
-4.99255942	0.00869778
-4.99245542	0.01983703
-4.99235142	-0.00885037
-4.99224742	-0.00381481
-4.99214342	0.03845332
-4.99203942	0.01922666
-4.99193542	0.02471999
-4.99183142	-0.01068148
-4.99172742	-0.00198370
-4.99162342	0.00061037
-4.99151942	0.01983703
-4.99141542	0.00991852
-4.99131142	0.01052889
-4.99120742	0.00366222
-4.99110342	0.01541185
-4.99099942	0.00793481
-4.99089542	0.01922666
-4.99079142	-0.00198370
-4.99068742	0.02288888
-4.99058342	0.01983703
-4.99047942	-0.00259407
-4.99037542	0.02609333
-4.99027142	0.00488296
-4.99016742	-0.00137333
-4.99006342	0.01297037
-4.98995942	0.00183111
-4.98985542	0.02166814
-4.98975142	0.00549333
-4.98964742	0.02349925
-4.98954342	0.01480148
-4.98943942	0.03601184
-4.98933542	0.02105777
-4.98923142	0.01541185
-4.98912742	0.02609333
-4.98902342	0.00427259
-4.98891942	0.00869778
-4.98881542	-0.01678518
-4.98871142	0.00930815
-4.98860742	0.01602222
-4.98850342	-0.01251259
-4.98839942	-0.01678518
-4.98829542	0.01113926
-4.98819142	0.00930815
-4.98808742	0.01602222
-4.98798342	-0.00259407
