Tempo	Canale A
(ms)	(mV)

-5.00005447	0.02441481
-4.99995047	0.33875540
-4.99984647	-0.14343700
-4.99974247	-0.10528890
-4.99963847	0.00610370
-4.99953447	0.34485920
-4.99943047	-0.22278510
-4.99932647	0.09155553
-4.99922247	0.14191110
-4.99911847	0.10986660
-4.99901447	-0.15564440
-4.99891047	-0.07477035
-4.99880647	0.09155553
-4.99870247	-0.05035554
-4.99859847	0.14191110
-4.99849447	0.07934812
-4.99839047	0.45014800
-4.99828647	-0.13733330
-4.99818247	-0.22888880
-4.99807847	0.26551100
-4.99797447	0.14801480
-4.99787047	0.38911100
-4.99776647	-0.32197030
-4.99766247	-0.09918515
-4.99755847	0.35706650
-4.99745447	-0.21057770
-4.99735047	-0.06256294
-4.99724647	0.26551100
-4.99714247	-0.48829610
-4.99703847	-0.09308145
-4.99693447	-0.24719990
-4.99683047	0.19074070
-4.99672647	0.14191110
-4.99662247	0.15411850
-4.99651847	0.16022220
-4.99641447	0.08545183
-4.99631047	0.22736290
-4.99620647	-0.11749630
-4.99610247	-0.15564440
-4.99599847	-0.01373333
-4.99589447	0.56764430
-4.99579047	-0.05645924
-4.99568647	0.10376290
-4.99558247	0.26551100
-4.99547847	-0.40284430
-4.99537447	-0.40284430
-4.99527047	-0.06256294
-4.99516647	0.12970370
-4.99506247	0.04272591
-4.99495847	-0.15564440
-4.99485447	0.33875540
-4.99475047	0.12207400
-4.99464647	0.06103702
-4.99454247	0.16022220
-4.99443847	-0.43946650
-4.99433447	0.59816280
-4.99423047	-0.25330360
-4.99412647	0.07324442
-4.99402247	-0.15564440
-4.99391847	0.22736290
-4.99381447	-0.22278510
-4.99371047	-0.15564440
-4.99360647	-0.05645924
-4.99350247	0.00000000
-4.99339847	-0.34028140
-4.99329447	-0.20447400
-4.99319047	0.28382210
-4.99308647	-0.59968870
-4.99298247	0.34485920
-4.99287847	-0.16785180
-4.99277447	0.11597030
-4.99267047	0.08545183
-4.99256647	-0.01983703
-4.99246247	-0.25330360
-4.99235847	0.20294810
