Tempo	Canale A 
(ms)	(V) 
 
-5.00003431	0.00292978 
-4.99993031	-0.00054933 
-4.99982631	-0.00299081 
-4.99972231	0.00219733 
-4.99961831	-0.00372326 
-4.99951431	-0.00201422 
-4.99941031	0.00366222 
-4.99930631	0.00122074 
-4.99920231	-0.00372326 
-4.99909831	0.00939970 
-4.99899431	-0.00451674 
-4.99889031	0.00469985 
-4.99878631	-0.00054933 
-4.99868231	0.00146489 
-4.99857831	0.00170904 
-4.99847431	0.00714133 
-4.99837031	-0.00451674 
-4.99826631	0.00048830 
-4.99816231	0.00518815 
-4.99805831	0.00000000 
-4.99795431	-0.00274667 
-4.99785031	-0.00299081 
-4.99774631	0.00073244 
-4.99764231	-0.00347911 
-4.99753831	-0.00274667 
-4.99743431	-0.00323496 
-4.99733031	-0.00274667 
-4.99722631	0.00244148 
-4.99712231	0.00292978 
-4.99701831	0.00616474 
-4.99691431	0.00421155 
-4.99681031	-0.00201422 
-4.99670631	-0.00030519 
-4.99660231	0.00170904 
-4.99649831	0.00170904 
-4.99639431	-0.00250252 
-4.99629031	0.00494400 
-4.99618631	-0.00152593 
-4.99608231	0.00445570 
-4.99597831	-0.00250252 
-4.99587431	-0.00177007 
-4.99577031	0.00048830 
-4.99566631	0.00024415 
-4.99556231	-0.00030519 
-4.99545831	-0.00225837 
-4.99535431	0.00317393 
-4.99525031	-0.00225837 
-4.99514631	0.00396741 
-4.99504231	0.00000000 
-4.99493831	0.00421155 
-4.99483431	0.00292978 
-4.99473031	0.00073244 
-4.99462631	0.00341807 
-4.99452231	0.00292978 
-4.99441831	0.00122074 
-4.99431431	0.00244148 
-4.99421031	0.00317393 
-4.99410631	0.00024415 
-4.99400231	0.00341807 
-4.99389831	0.00097659 
-4.99379431	0.00170904 
-4.99369031	0.00421155 
-4.99358631	-0.00524918 
-4.99348231	0.00244148 
-4.99337831	0.00292978 
-4.99327431	-0.00054933 
-4.99317031	-0.00054933 
-4.99306631	-0.00201422 
-4.99296231	-0.00201422 
-4.99285831	0.00366222 
-4.99275431	0.00665304 
-4.99265031	0.00097659 
-4.99254631	0.00097659 
-4.99244231	-0.00225837 
-4.99233831	0.00366222 
-4.99223431	0.00000000 
-4.99213031	-0.00103763 
-4.99202631	0.00122074 
-4.99192231	-0.00079348 
-4.99181831	0.00170904 
-4.99171431	-0.00030519 
-4.99161031	0.00195319 
-4.99150631	0.00396741 
-4.99140231	0.00268563 
-4.99129831	0.00122074 
-4.99119431	-0.00250252 
-4.99109031	-0.00775170 
-4.99098631	-0.00054933 
-4.99088231	-0.00646992 
-4.99077831	-0.00030519 
-4.99067431	0.00195319 
-4.99057031	-0.00744652 
-4.99046631	0.00689718 
-4.99036231	0.00396741 
-4.99025831	0.00195319 
-4.99015431	0.00317393 
-4.99005031	0.00317393 
-4.98994631	-0.00079348 
-4.98984231	0.00024415 
-4.98973831	0.00543230 
-4.98963431	0.00073244 
-4.98953031	-0.00152593 
-4.98942631	0.00317393 
-4.98932231	0.00396741 
-4.98921831	0.00024415 
-4.98911431	0.00292978 
-4.98901031	-0.00054933 
