Tempo	Canale A
(ms)	(V)

-2.50004460	-0.01495407
-2.49998060	0.00488296
-2.49991660	0.01464888
-2.49985260	0.00488296
-2.49978860	-0.03479110
-2.49972460	-0.01007111
-2.49966060	0.00488296
-2.49959660	0.01953185
-2.49953260	0.02471999
-2.49946860	0.00488296
-2.49940460	0.00000000
-2.49934060	-0.01007111
-2.49927660	0.00976592
-2.49921260	-0.02502518
-2.49914860	0.02471999
-2.49908460	-0.01495407
-2.49902060	0.01953185
-2.49895660	-0.03479110
-2.49889260	-0.01495407
-2.49882860	0.00976592
-2.49876460	-0.02502518
-2.49870060	0.02471999
-2.49863660	-0.02990814
-2.49857260	-0.02990814
-2.49850860	0.00488296
-2.49844460	0.01953185
-2.49838060	0.00488296
-2.49831660	-0.01007111
-2.49825260	-0.01007111
-2.49818860	-0.01007111
-2.49812460	0.00488296
-2.49806060	0.00000000
-2.49799660	0.00488296
-2.49793260	0.00976592
-2.49786860	0.00976592
-2.49780460	0.00000000
-2.49774060	0.01953185
-2.49767660	-0.02502518
-2.49761260	-0.02502518
-2.49754860	0.00488296
-2.49748460	0.00000000
-2.49742060	-0.02990814
-2.49735660	-0.01983703
-2.49729260	-0.01007111
-2.49722860	0.02471999
-2.49716460	0.00000000
-2.49710060	0.00976592
-2.49703660	-0.00518815
-2.49697260	0.00488296
-2.49690860	-0.01495407
-2.49684460	0.00976592
-2.49678060	-0.02502518
-2.49671660	0.00976592
-2.49665260	-0.02502518
-2.49658860	-0.04974517
-2.49652460	-0.02990814
-2.49646060	0.00488296
-2.49639660	-0.01983703
-2.49633260	0.00000000
-2.49626860	-0.01007111
-2.49620460	0.00000000
-2.49614060	0.00976592
-2.49607660	0.00976592
-2.49601260	0.01464888
-2.49594860	0.00000000
-2.49588460	0.00488296
-2.49582060	0.00488296
-2.49575660	0.01953185
-2.49569260	0.00976592
-2.49562860	-0.03479110
-2.49556460	0.03936888
-2.49550060	-0.03479110
-2.49543660	0.03936888
-2.49537260	0.00976592
-2.49530860	-0.02502518
-2.49524460	-0.01007111
-2.49518060	0.01953185
-2.49511660	0.00976592
-2.49505260	0.00488296
-2.49498860	-0.01007111
-2.49492460	-0.03479110
-2.49486060	-0.01495407
-2.49479660	0.02471999
-2.49473260	0.00000000
-2.49466860	-0.01983703
-2.49460460	0.00976592
-2.49454060	0.00488296
-2.49447660	-0.01983703
-2.49441260	-0.03479110
-2.49434860	0.01464888
-2.49428460	0.00976592
-2.49422060	0.00976592
-2.49415660	-0.01983703
-2.49409260	-0.01007111
-2.49402860	0.00488296
-2.49396460	0.00488296
-2.49390060	-0.02502518
-2.49383660	-0.02502518
-2.49377260	-0.01983703
-2.49370860	-0.00518815
-2.49364460	-0.02502518
-2.49358060	-0.02502518
-2.49351660	-0.02990814
-2.49345260	0.00488296
-2.49338860	-0.01495407
-2.49332460	0.00488296
-2.49326060	0.00976592
-2.49319660	0.01464888
-2.49313260	-0.01007111
-2.49306860	0.00000000
-2.49300460	-0.02990814
-2.49294060	0.00000000
-2.49287660	0.00976592
-2.49281260	0.00976592
