Coordinata x       Coordinata y     Offset 
21.6158    49.0013    53.5572 
55.3709    -6.6079    55.7638 
-49.1858    23.5627    54.5385 
10.1634    -59.2731    60.1381 
-56.3566    8.8292    57.044 
48.4192    23.6821    53.9005 
-4.2383    51.5983    51.7721 
15.8695    50.3919    52.8317 
-13.6703    56.0925    57.7343 
-28.3791    49.3469    56.9253 
