Coordinata x       Coordinata y     Offset 
14.3032    -3.2996    14.6789 
3.6574    10.2875    10.9183 
12.8056    1.6062    12.9059 
-18.5791    -13.3883    22.9004 
-8.9733    10.1639    13.5583 
-10.4665    -20.3038    22.8428 
7.0383    9.0511    11.4656 
11.6262    3.3922    12.111 
-9.5286    -20.193    22.3283 
