Tempo	Canale A 
(us)	(V) 
 
-100.01757963	0.39921260 
-100.00157963	0.40031130 
-99.98557963	0.39857170 
-99.96957963	0.39722890 
-99.95357963	0.39783930 
-99.93757963	0.39921260 
-99.92157964	0.40180670 
-99.90557964	0.40144050 
-99.88957964	0.39771720 
-99.87357964	0.39820550 
-99.85757964	0.40253910 
-99.84157964	0.40491960 
-99.82557964	0.39844970 
-99.80957964	0.39945680 
-99.79357964	0.40018920 
-99.77757964	0.40192880 
-99.76157964	0.39536730 
-99.74557964	0.39832760 
-99.72957964	0.40229500 
-99.71357964	0.39771720 
-99.69757964	0.39844970 
-99.68157964	0.39722890 
-99.66557964	0.39759510 
-99.64957964	0.40031130 
-99.63357964	0.40131840 
-99.61757964	0.39771720 
-99.60157964	0.39710690 
-99.58557964	0.39982300 
-99.56957965	0.39909060 
-99.55357965	0.39982300 
-99.53757965	0.39820550 
-99.52157965	0.40131840 
-99.50557965	0.40006720 
-99.48957965	0.39857170 
-99.47357965	0.40168460 
-99.45757965	0.39881590 
-99.44157965	0.40031130 
-99.42557965	0.39909060 
-99.40957965	0.40217290 
-99.39357965	0.39957880 
-99.37757965	0.39893790 
-99.36157965	0.40144050 
-99.34557965	0.39869380 
-99.32957965	0.39524520 
-99.31357965	0.40079960 
-99.29757965	0.39982300 
-99.28157965	0.39671010 
-99.26557965	0.39759510 
-99.24957965	0.40055540 
-99.23357965	0.39893790 
-99.21757966	0.39970090 
-99.20157966	0.39933470 
-99.18557966	0.39933470 
-99.16957966	0.39933470 
-99.15357966	0.40119630 
-99.13757966	0.40006720 
-99.12157966	0.39957880 
-99.10557966	0.39722890 
-99.08957966	0.39310890 
-99.07357966	0.40266120 
-99.05757966	0.39957880 
-99.04157966	0.40107430 
-99.02557966	0.40055540 
-99.00957966	0.40043340 
-98.99357966	0.40055540 
-98.97757966	0.39622180 
-98.96157966	0.40107430 
-98.94557966	0.39982300 
-98.92957966	0.39970090 
-98.91357966	0.40067750 
-98.89757966	0.39921260 
-98.88157966	0.39796140 
-98.86557966	0.39869380 
-98.84957967	0.40168460 
-98.83357967	0.39857170 
-98.81757967	0.39857170 
-98.80157967	0.40079960 
-98.78557967	0.40293590 
-98.76957967	0.40119630 
-98.75357967	0.39844970 
-98.73757967	0.39695420 
-98.72157967	0.39671010 
-98.70557967	0.39783930 
-98.68957967	0.39921260 
-98.67357967	0.39893790 
-98.65757967	0.40131840 
-98.64157967	0.39909060 
-98.62557967	0.39921260 
