Tempo (us) 	 Tensione (V)
-97.886317	0.000311
-97.870317	0.002173
-97.854317	-0.003046
-97.838317	-0.001550
-97.822317	0.000311
-97.806317	0.001196
-97.790317	-0.002649
-97.774317	-0.001428
-97.758317	-0.000299
-97.742317	-0.001672
-97.726317	-0.001795
-97.710317	-0.001917
-97.694317	0.000677
-97.678317	-0.002649
-97.662317	-0.003046
-97.646317	-0.001795
-97.630317	-0.000787
-97.614317	-0.001428
-97.598317	-0.001428
-97.582317	-0.002405
-97.566317	0.000433
-97.550317	-0.001184
-97.534317	-0.001428
-97.518317	-0.001795
-97.502317	-0.001672
-97.486317	0.000555
-97.470317	0.001807
-97.454317	0.000067
-97.438317	-0.001306
-97.422317	-0.000177
-97.406317	-0.000665
-97.390317	-0.002161
-97.374317	-0.000299
-97.358317	-0.002161
-97.342317	-0.004389
-97.326317	-0.002283
-97.310317	0.002051
-97.294317	0.001196
-97.278317	0.001440
-97.262317	-0.001550
-97.246317	-0.003778
-97.230317	-0.003778
-97.214317	-0.002405
-97.198317	-0.000177
-97.182317	-0.001428
-97.166317	-0.000055
-97.150317	-0.000543
-97.134317	0.000067
-97.118317	-0.002161
-97.102317	-0.000665
-97.086317	0.002661
-97.070317	-0.001184
-97.054317	-0.003900
-97.038317	-0.003046
-97.022317	-0.000421
-97.006317	-0.001184
-96.990317	-0.000421
-96.974317	-0.000665
-96.958317	-0.000665
-96.942317	-0.000543
-96.926317	0.001318
-96.910317	0.000677
-96.894317	-0.001184
-96.878317	0.000189
-96.862317	-0.001795
-96.846317	0.000189
-96.830317	-0.000543
-96.814317	-0.003534
-96.798317	-0.003290
-96.782317	0.000189
-96.766317	-0.000909
-96.750317	0.001074
-96.734317	-0.000787
-96.718317	-0.000665
-96.702317	0.003058
-96.686317	-0.001428
-96.670317	-0.000665
-96.654317	-0.001428
-96.638317	0.000800
-96.622317	-0.000787
-96.606317	-0.001917
-96.590317	0.002417
-96.574317	0.001440
-96.558317	-0.003412
-96.542317	0.001807
-96.526317	-0.000909
-96.510317	-0.001184
-96.494317	-0.001306
-96.478317	-0.001428
-96.462317	-0.000665
-96.446317	-0.002893
-96.430317	-0.001672
-96.414317	0.001685
-96.398317	-0.002405
-96.382317	0.000433
-96.366317	-0.001184
-96.350317	0.001562
-96.334317	-0.001917
-96.318317	0.001318
-96.302317	-0.001184
-96.286317	0.000677
-96.270317	-0.000787
-96.254317	-0.003168
-96.238317	-0.001062
-96.222317	0.000189
-96.206317	0.000433
-96.190317	0.000952
-96.174317	-0.002039
-96.158317	0.002417
-96.142317	-0.002039
-96.126317	0.000433
-96.110317	-0.003290
-96.094317	-0.001917
-96.078317	-0.001550
-96.062317	-0.000055
-96.046317	-0.001428
-96.030317	-0.002893
-96.014317	-0.000421
-95.998317	0.000311
-95.982317	-0.002527
-95.966317	-0.003046
-95.950317	-0.003290
-95.934317	0.000677
-95.918317	-0.001795
-95.902317	0.000952
-95.886317	-0.002649
-95.870317	-0.001428
-95.854317	0.000952
-95.838317	-0.000177
-95.822317	-0.001672
-95.806317	-0.005518
-95.790317	-0.000055
-95.774317	0.001807
-95.758317	-0.000787
-95.742317	-0.001795
-95.726317	-0.002527
-95.710317	-0.000177
-95.694317	0.001440
-95.678317	-0.003534
-95.662317	-0.002405
-95.646317	-0.000787
-95.630317	0.001196
-95.614317	0.000311
-95.598317	-0.004144
-95.582317	-0.001062
-95.566317	-0.002405
-95.550317	-0.002527
-95.534317	0.001440
-95.518317	0.001318
-95.502317	-0.001550
-95.486317	0.000311
-95.470317	-0.002283
-95.454317	-0.004144
-95.438317	0.002417
-95.422317	-0.005152
-95.406317	0.001318
-95.390317	-0.000665
-95.374317	0.001196
-95.358317	0.001196
-95.342317	-0.001917
-95.326317	-0.001917
-95.310317	-0.001795
-95.294317	-0.001184
-95.278317	-0.002405
-95.262317	-0.001917
-95.246317	-0.001184
-95.230317	-0.001306
-95.214317	-0.000421
-95.198317	0.001318
-95.182317	-0.002771
-95.166317	-0.001428
-95.150317	-0.001550
-95.134317	-0.000299
-95.118317	-0.002039
-95.102317	-0.002405
-95.086317	-0.001184
-95.070317	-0.000421
-95.054317	-0.003656
-95.038317	0.000800
-95.022317	0.000800
-95.006317	-0.001917
-94.990317	-0.000665
-94.974317	-0.001917
-94.958317	-0.002161
-94.942317	0.000311
-94.926317	0.000677
-94.910317	-0.001184
-94.894317	-0.002649
-94.878317	-0.001306
-94.862317	-0.000299
-94.846317	-0.000421
-94.830317	0.000311
-94.814317	0.000555
-94.798317	0.001074
-94.782317	-0.000421
-94.766317	-0.002649
-94.750317	-0.000421
-94.734317	0.002173
-94.718317	-0.000787
-94.702317	0.000311
-94.686317	0.001562
-94.670317	-0.000543
-94.654317	-0.000543
-94.638317	-0.000543
-94.622317	-0.002283
-94.606317	0.000189
-94.590317	0.000952
-94.574317	-0.002161
-94.558317	-0.000299
-94.542317	-0.000055
-94.526317	-0.002283
-94.510317	-0.002283
-94.494317	-0.001184
-94.478317	-0.000299
-94.462317	0.000311
-94.446317	-0.002161
-94.430317	0.000311
-94.414317	-0.002039
-94.398317	-0.001428
-94.382317	-0.003168
-94.366317	0.001929
-94.350317	-0.003290
-94.334317	0.000311
-94.318317	-0.001795
-94.302317	-0.002039
-94.286317	0.000952
-94.270317	-0.001306
-94.254317	-0.004022
-94.238317	0.002051
-94.222317	0.001685
-94.206317	0.001685
-94.190317	-0.002161
-94.174317	-0.001062
-94.158317	-0.003412
-94.142317	-0.001306
-94.126317	-0.002893
-94.110317	0.000800
-94.094317	0.000555
-94.078317	-0.001184
-94.062317	-0.001672
-94.046317	-0.003900
-94.030317	-0.000787
-94.014317	-0.002405
-93.998317	0.002936
-93.982317	-0.003290
-93.966317	0.001929
-93.950317	-0.001917
-93.934317	-0.003412
-93.918317	-0.000421
-93.902317	-0.000543
-93.886317	-0.002039
-93.870317	-0.002161
-93.854317	0.000311
-93.838317	0.000067
-93.822317	-0.005396
-93.806317	-0.002039
-93.790317	-0.001428
-93.774317	-0.003046
-93.758317	0.001440
-93.742317	0.002173
-93.726317	-0.003290
-93.710317	0.001440
-93.694317	0.003668
-93.678317	-0.002893
-93.662317	-0.002039
-93.646317	-0.000543
-93.630317	-0.001917
-93.614317	-0.004755
-93.598317	0.000189
-93.582317	-0.003046
-93.566317	-0.002893
-93.550317	-0.000909
-93.534317	-0.000665
-93.518317	-0.003168
-93.502317	-0.002893
-93.486317	-0.001550
-93.470317	-0.002283
-93.454317	-0.000177
-93.438317	-0.001917
-93.422317	0.001685
-93.406317	-0.002649
-93.390317	-0.003412
-93.374317	0.001929
-93.358317	-0.000543
-93.342317	-0.002161
-93.326317	0.002173
-93.310317	-0.000055
-93.294317	-0.001428
-93.278317	-0.002893
-93.262317	-0.003656
-93.246317	0.000189
-93.230317	-0.000177
-93.214317	-0.001062
-93.198317	-0.000543
-93.182317	0.001318
-93.166317	-0.004633
-93.150317	-0.001428
-93.134317	-0.000055
-93.118317	-0.001795
-93.102317	-0.002039
-93.086317	-0.003534
-93.070317	0.000189
-93.054317	-0.001306
-93.038317	-0.000299
-93.022317	0.000311
-93.006317	0.001196
-92.990317	0.003058
-92.974317	-0.002161
-92.958317	-0.002161
-92.942317	-0.001917
-92.926317	-0.005152
-92.910317	-0.002527
-92.894317	-0.000543
-92.878317	-0.001428
-92.862317	-0.000421
-92.846317	-0.003046
-92.830317	-0.001428
-92.814317	-0.000055
-92.798317	-0.004389
-92.782317	-0.002893
-92.766317	0.000677
-92.750317	-0.000543
-92.734317	-0.002039
-92.718317	-0.000299
-92.702317	0.001074
-92.686317	0.002295
-92.670317	-0.001062
-92.654317	-0.000543
-92.638317	-0.003290
-92.622317	-0.000665
-92.606317	-0.001550
-92.590317	-0.001428
-92.574317	0.000800
-92.558317	-0.002283
-92.542317	0.000311
-92.526317	-0.003290
-92.510317	-0.001795
-92.494317	0.000433
-92.478317	-0.000909
-92.462317	0.000800
-92.446317	-0.000787
-92.430317	-0.005396
-92.414317	-0.002527
-92.398317	-0.001795
-92.382317	-0.000665
-92.366317	-0.002771
-92.350317	-0.000909
-92.334317	-0.000665
-92.318317	-0.000909
-92.302317	0.001562
-92.286317	0.000189
-92.270317	-0.001795
-92.254317	0.001929
-92.238317	-0.000299
-92.222317	-0.004267
-92.206317	0.001562
-92.190317	-0.001428
-92.174317	-0.000421
-92.158317	-0.003900
-92.142317	-0.000787
-92.126317	-0.001550
-92.110317	-0.001062
-92.094317	-0.003412
-92.078317	-0.003534
-92.062317	-0.000177
-92.046317	-0.000421
-92.030317	-0.004389
-92.014317	0.001074
-91.998317	0.000067
-91.982317	0.000311
-91.966317	0.000067
-91.950317	-0.002649
-91.934317	0.000677
-91.918317	-0.002283
-91.902317	0.001807
-91.886317	0.000311
-91.870317	-0.001306
-91.854317	-0.003046
-91.838317	-0.000055
-91.822317	-0.002893
-91.806317	-0.005152
-91.790317	-0.002039
-91.774317	-0.003168
-91.758317	-0.002039
-91.742317	0.000952
-91.726317	-0.001795
-91.710317	0.000433
-91.694317	-0.002039
-91.678317	0.001440
-91.662317	-0.000665
-91.646317	-0.003534
-91.630317	-0.001672
-91.614317	-0.001795
-91.598317	-0.001917
-91.582317	0.000189
-91.566317	-0.000299
-91.550317	-0.000909
-91.534317	0.001318
-91.518317	0.000555
-91.502317	-0.002039
-91.486317	-0.001917
-91.470317	-0.001795
-91.454317	0.003912
-91.438317	-0.004144
-91.422317	-0.000787
-91.406317	-0.003046
-91.390317	-0.003168
-91.374317	-0.000177
-91.358317	-0.000665
-91.342317	-0.001795
-91.326317	0.000555
-91.310317	-0.003046
-91.294317	-0.001672
-91.278317	-0.000543
-91.262317	-0.001306
-91.246317	-0.001306
-91.230317	-0.001672
-91.214317	-0.003168
-91.198317	-0.001795
-91.182317	-0.000543
-91.166317	0.000433
-91.150317	-0.000787
-91.134317	0.000555
-91.118317	-0.000787
-91.102317	-0.002405
-91.086317	0.000189
-91.070317	-0.001306
-91.054317	-0.000909
-91.038317	-0.004267
-91.022317	0.000189
-91.006317	0.003546
-90.990317	-0.002039
-90.974317	-0.000665
-90.958317	-0.001428
-90.942317	-0.000543
-90.926317	-0.000787
-90.910317	-0.002405
-90.894317	0.001074
-90.878317	0.002295
-90.862317	0.000433
-90.846317	-0.001795
-90.830317	-0.000055
-90.814317	-0.000787
-90.798317	0.000189
-90.782317	-0.000787
-90.766317	-0.002405
-90.750317	0.001074
-90.734317	-0.001184
-90.718317	-0.002771
-90.702317	-0.001428
-90.686317	-0.000665
-90.670317	0.003302
-90.654317	0.000311
-90.638317	-0.001306
-90.622317	-0.000421
-90.606317	-0.000299
-90.590317	-0.002283
-90.574317	-0.000055
-90.558317	0.000067
-90.542317	0.000952
-90.526317	0.000800
-90.510317	-0.004267
-90.494317	-0.002771
-90.478317	-0.001306
-90.462317	-0.001062
-90.446317	0.001562
-90.430317	0.000067
-90.414317	-0.001795
-90.398317	-0.000421
-90.382317	-0.005030
-90.366317	-0.002283
-90.350317	-0.000909
-90.334317	-0.002161
-90.318317	-0.003412
-90.302317	0.000067
-90.286317	-0.003412
-90.270317	-0.002161
-90.254317	0.000311
-90.238317	-0.002527
-90.222317	-0.002161
-90.206317	-0.000909
-90.190317	0.000677
-90.174317	-0.000299
-90.158317	-0.002649
-90.142317	0.002539
-90.126317	0.001318
-90.110317	-0.002039
-90.094317	-0.002649
-90.078317	-0.000299
-90.062317	-0.002771
-90.046317	-0.002039
-90.030317	0.001685
-90.014317	-0.004389
-89.998317	-0.003412
-89.982317	-0.002161
-89.966317	-0.001550
-89.950317	-0.001062
-89.934317	0.000952
-89.918317	0.000800
-89.902317	-0.000299
-89.886317	-0.003046
-89.870317	0.001318
-89.854317	-0.001672
-89.838317	0.000952
-89.822317	-0.000787
-89.806317	-0.001184
-89.790317	-0.002771
-89.774317	-0.000299
-89.758317	0.000433
-89.742317	-0.000177
-89.726317	-0.002527
-89.710317	-0.000177
-89.694317	-0.001550
-89.678317	0.002417
-89.662317	-0.000055
-89.646317	-0.002649
-89.630317	-0.000787
-89.614317	-0.000665
-89.598317	0.000952
-89.582317	-0.003778
-89.566317	-0.002161
-89.550317	0.000067
-89.534317	0.001929
-89.518317	0.001685
-89.502317	0.001196
-89.486317	-0.001795
-89.470317	0.002661
-89.454317	-0.002161
-89.438317	-0.002527
-89.422317	-0.000055
-89.406317	-0.003290
-89.390317	-0.000909
-89.374317	-0.000177
-89.358317	0.000189
-89.342317	-0.000543
-89.326317	-0.002527
-89.310317	-0.002893
-89.294317	-0.001795
-89.278317	0.001807
-89.262317	-0.000177
-89.246317	-0.000665
-89.230317	0.000555
-89.214317	-0.001550
-89.198317	-0.001306
-89.182317	-0.004389
-89.166317	-0.001550
-89.150317	0.000952
-89.134317	-0.002039
-89.118317	-0.001184
-89.102317	0.000311
-89.086317	-0.001428
-89.070317	-0.001672
-89.054317	0.000555
-89.038317	-0.002283
-89.022317	-0.000909
-89.006317	-0.001550
-88.990317	-0.000299
-88.974317	0.001318
-88.958317	-0.000543
-88.942317	-0.000909
-88.926317	-0.002893
-88.910317	-0.001184
-88.894317	-0.001795
-88.878317	-0.001062
-88.862317	0.000555
-88.846317	-0.001672
-88.830317	-0.002405
-88.814317	0.000433
-88.798317	-0.004267
-88.782317	-0.003900
-88.766317	0.000555
-88.750317	-0.001184
-88.734317	-0.004633
-88.718317	-0.000909
-88.702317	0.003180
-88.686317	-0.000055
-88.670317	-0.002771
-88.654317	-0.002161
-88.638317	0.000677
-88.622317	0.001807
-88.606317	-0.000421
-88.590317	-0.002771
-88.574317	0.001685
-88.558317	-0.002527
-88.542317	0.001318
-88.526317	-0.003534
-88.510317	0.000189
-88.494317	-0.000909
-88.478317	0.000067
-88.462317	-0.002039
-88.446317	0.000555
-88.430317	-0.000665
-88.414317	0.000311
-88.398317	-0.001428
-88.382317	-0.001062
-88.366317	-0.002771
-88.350317	-0.000543
-88.334317	0.002173
-88.318317	-0.002527
-88.302317	-0.000055
-88.286317	-0.000299
-88.270317	0.000677
-88.254317	-0.000543
-88.238317	0.000677
-88.222317	-0.002405
-88.206317	-0.001306
-88.190317	-0.002039
-88.174317	0.000433
-88.158317	0.000067
-88.142317	-0.003656
-88.126317	-0.000909
-88.110317	-0.002893
-88.094317	-0.003900
-88.078317	-0.001184
-88.062317	-0.002649
-88.046317	0.001074
-88.030317	-0.001550
-88.014317	-0.002649
-87.998317	-0.002283
-87.982317	-0.001306
-87.966317	-0.002283
-87.950317	-0.002283
-87.934317	-0.003412
-87.918317	0.001929
-87.902317	-0.002161
-87.886317	0.000952
-87.870317	-0.000055
-87.854317	0.000952
-87.838317	-0.000543
-87.822317	-0.001184
-87.806317	-0.003412
-87.790317	-0.001917
-87.774317	-0.002527
-87.758317	-0.001917
-87.742317	-0.000055
-87.726317	-0.005274
-87.710317	-0.001550
-87.694317	0.001562
-87.678317	-0.000787
-87.662317	-0.001062
-87.646317	-0.001062
-87.630317	-0.003046
-87.614317	-0.002893
-87.598317	-0.000543
-87.582317	0.000067
-87.566317	-0.001184
-87.550317	-0.003656
-87.534317	-0.006250
-87.518317	-0.000543
-87.502317	-0.001550
-87.486317	-0.001795
-87.470317	0.000555
-87.454317	-0.002771
-87.438317	0.003912
-87.422317	-0.000543
-87.406317	-0.002405
-87.390317	-0.000421
-87.374317	-0.001062
-87.358317	-0.001428
-87.342317	-0.000421
-87.326317	-0.001917
-87.310317	-0.000177
-87.294317	0.003180
-87.278317	-0.001428
-87.262317	0.000189
-87.246317	-0.001550
-87.230317	-0.003412
-87.214317	-0.002039
-87.198317	-0.001062
-87.182317	-0.000421
-87.166317	-0.001306
-87.150317	-0.000177
-87.134317	-0.002283
-87.118317	0.000311
-87.102317	-0.001672
-87.086317	-0.001672
-87.070317	-0.006372
-87.054317	0.000189
-87.038317	-0.001184
-87.022317	0.000952
-87.006317	0.000677
-86.990317	0.000311
-86.974317	-0.002527
-86.958317	-0.005030
-86.942317	-0.002405
-86.926317	0.001074
-86.910317	-0.001306
-86.894317	-0.002161
-86.878317	-0.000909
-86.862317	-0.002771
-86.846317	-0.001672
-86.830317	0.000433
-86.814317	-0.002649
-86.798317	-0.001917
-86.782317	-0.000787
-86.766317	0.000800
-86.750317	0.002173
-86.734317	-0.002649
-86.718317	-0.000299
-86.702317	-0.000787
-86.686317	-0.000421
-86.670317	-0.002893
-86.654317	-0.000299
-86.638317	-0.003412
-86.622317	-0.002161
-86.606317	0.002173
-86.590317	0.000067
-86.574317	-0.001917
-86.558317	-0.001917
-86.542317	-0.004389
-86.526317	-0.002283
-86.510317	0.000067
-86.494317	-0.000177
-86.478317	0.000311
-86.462317	-0.002893
-86.446317	-0.000177
-86.430317	-0.002405
-86.414317	-0.001184
-86.398317	-0.000543
-86.382317	-0.000543
-86.366317	-0.001306
-86.350317	0.001074
-86.334317	0.002051
-86.318317	-0.001306
-86.302317	-0.001550
-86.286317	-0.000421
-86.270317	0.000433
-86.254317	-0.003168
-86.238317	0.000067
-86.222317	0.000311
-86.206317	-0.000055
-86.190317	-0.002771
-86.174317	-0.001306
-86.158317	-0.000543
-86.142317	-0.000665
-86.126317	-0.000055
-86.110317	-0.003900
-86.094317	-0.004022
-86.078317	-0.000909
-86.062317	0.000433
-86.046317	-0.000299
-86.030317	-0.003168
-86.014317	-0.000665
-85.998317	0.000800
-85.982317	-0.000421
-85.966317	-0.005030
-85.950317	-0.003656
-85.934317	0.001929
-85.918317	-0.001062
-85.902317	-0.003290
-85.886317	-0.000909
-85.870317	-0.001306
-85.854317	-0.000055
-85.838317	-0.000543
-85.822317	-0.002527
-85.806317	-0.003412
-85.790317	-0.000299
-85.774317	-0.000543
-85.758317	-0.001184
-85.742317	0.000677
-85.726317	-0.000543
-85.710317	-0.002405
-85.694317	-0.001184
-85.678317	-0.000665
-85.662317	-0.001062
-85.646317	-0.000787
-85.630317	0.003546
-85.614317	-0.002405
-85.598317	-0.001795
-85.582317	-0.003046
-85.566317	0.001562
-85.550317	-0.002283
-85.534317	-0.001550
-85.518317	0.000677
-85.502317	-0.002039
-85.486317	-0.001917
-85.470317	-0.000787
-85.454317	-0.000787
-85.438317	-0.002649
-85.422317	-0.003778
-85.406317	-0.002527
-85.390317	0.000433
-85.374317	-0.003046
-85.358317	-0.001184
-85.342317	-0.005518
-85.326317	-0.000299
-85.310317	0.000433
-85.294317	-0.000909
-85.278317	-0.004144
-85.262317	0.000433
-85.246317	-0.000543
-85.230317	-0.001917
-85.214317	-0.003168
-85.198317	0.000677
-85.182317	0.000433
-85.166317	0.000311
-85.150317	-0.002161
-85.134317	-0.000055
-85.118317	-0.001428
-85.102317	-0.001550
-85.086317	-0.002161
-85.070317	0.003058
-85.054317	-0.002527
-85.038317	-0.000543
-85.022317	-0.001917
-85.006317	-0.005518
-84.990317	-0.002649
-84.974317	-0.002649
-84.958317	-0.000787
-84.942317	-0.000055
-84.926317	-0.002405
-84.910317	-0.001184
-84.894317	-0.003046
-84.878317	-0.001062
-84.862317	-0.003656
-84.846317	0.001074
-84.830317	-0.000909
-84.814317	-0.001550
-84.798317	-0.001550
-84.782317	0.001807
-84.766317	0.000189
-84.750317	-0.002649
-84.734317	0.001807
-84.718317	0.000067
-84.702317	-0.002405
-84.686317	-0.002039
-84.670317	-0.003656
-84.654317	-0.002039
-84.638317	-0.000299
-84.622317	0.000067
-84.606317	-0.002039
-84.590317	-0.001672
-84.574317	-0.000055
-84.558317	-0.002893
-84.542317	0.000311
-84.526317	-0.003290
-84.510317	-0.001672
-84.494317	-0.002527
-84.478317	0.000555
-84.462317	0.001074
-84.446317	-0.000299
-84.430317	-0.001795
-84.414317	-0.002527
-84.398317	-0.002405
-84.382317	-0.001672
-84.366317	-0.000055
-84.350317	-0.001428
-84.334317	-0.000055
-84.318317	-0.002893
-84.302317	-0.000665
-84.286317	-0.002039
-84.270317	-0.000055
-84.254317	0.001807
-84.238317	-0.000787
-84.222317	0.002173
-84.206317	-0.001672
-84.190317	0.000067
-84.174317	0.000067
-84.158317	0.000189
-84.142317	-0.000543
-84.126317	-0.002771
-84.110317	-0.000909
-84.094317	-0.000909
-84.078317	-0.003534
-84.062317	-0.001795
-84.046317	-0.004389
-84.030317	-0.002649
-84.014317	-0.001550
-83.998317	-0.001550
-83.982317	-0.003900
-83.966317	-0.002283
-83.950317	-0.002771
-83.934317	-0.002039
-83.918317	-0.002405
-83.902317	0.000952
-83.886317	-0.001550
-83.870317	0.000067
-83.854317	-0.000787
-83.838317	0.000311
-83.822317	-0.000909
-83.806317	-0.001550
-83.790317	-0.000177
-83.774317	-0.000787
-83.758317	-0.003046
-83.742317	0.000067
-83.726317	-0.002771
-83.710317	-0.000787
-83.694317	0.000800
-83.678317	0.000067
-83.662317	-0.001795
-83.646317	-0.000665
-83.630317	0.001929
-83.614317	0.001318
-83.598317	0.003424
-83.582317	0.002051
-83.566317	0.000311
-83.550317	-0.003412
-83.534317	-0.002161
-83.518317	-0.001795
-83.502317	-0.000177
-83.486317	-0.000299
-83.470317	-0.001306
-83.454317	-0.001184
-83.438317	-0.003412
-83.422317	-0.001428
-83.406317	-0.003778
-83.390317	0.001318
-83.374317	0.001440
-83.358317	-0.003534
-83.342317	-0.000299
-83.326317	0.001440
-83.310317	-0.002771
-83.294317	-0.000665
-83.278317	-0.000543
-83.262317	0.000067
-83.246317	-0.001184
-83.230317	-0.001306
-83.214317	-0.003168
-83.198317	0.000189
-83.182317	-0.003656
-83.166317	-0.000909
-83.150317	-0.003046
-83.134317	0.003058
-83.118317	-0.003656
-83.102317	-0.003412
-83.086317	0.001562
-83.070317	-0.001672
-83.054317	-0.000177
-83.038317	-0.006006
-83.022317	-0.000299
-83.006317	-0.000787
-82.990317	0.002051
-82.974317	0.004157
-82.958317	-0.000909
-82.942317	-0.003046
-82.926317	-0.000787
-82.910317	0.003912
-82.894317	-0.000787
-82.878317	0.000433
-82.862317	0.000677
-82.846317	0.000067
-82.830317	-0.001428
-82.814317	-0.001184
-82.798317	-0.000909
-82.782317	-0.000665
-82.766317	-0.001184
-82.750317	-0.002527
-82.734317	-0.000787
-82.718317	-0.001917
-82.702317	-0.001428
-82.686317	-0.004267
-82.670317	-0.001550
-82.654317	-0.001062
-82.638317	-0.003778
-82.622317	-0.001550
-82.606317	0.000677
-82.590317	0.000555
-82.574317	0.002173
-82.558317	0.001196
-82.542317	-0.000055
-82.526317	-0.002161
-82.510317	0.000800
-82.494317	-0.000665
-82.478317	-0.005518
-82.462317	-0.001672
-82.446317	-0.000055
-82.430317	-0.000055
-82.414317	-0.001795
-82.398317	-0.000421
-82.382317	-0.003656
-82.366317	-0.001306
-82.350317	0.001318
-82.334317	0.000952
-82.318317	-0.002649
-82.302317	-0.004267
-82.286317	-0.001672
-82.270317	-0.002039
-82.254317	-0.001550
-82.238317	-0.002283
-82.222317	-0.002405
-82.206317	-0.001062
-82.190317	0.000677
-82.174317	-0.001062
-82.158317	-0.000543
-82.142317	-0.001062
-82.126317	-0.000543
-82.110317	-0.001672
-82.094317	-0.000909
-82.078317	0.000189
-82.062317	-0.002771
-82.046317	0.000555
-82.030317	-0.002527
-82.014317	0.000677
-81.998317	-0.001184
-81.982317	0.003546
-81.966317	-0.000177
-81.950317	-0.003046
-81.934317	-0.001672
-81.918317	-0.003412
-81.902317	-0.001672
-81.886317	-0.000421
-81.870317	-0.001184
-81.854317	-0.004267
-81.838317	0.000555
-81.822317	-0.002649
-81.806317	-0.000665
-81.790317	-0.000909
-81.774317	-0.000543
-81.758317	-0.000909
-81.742317	0.002936
-81.726317	-0.000909
-81.710317	-0.000055
-81.694317	-0.001184
-81.678317	-0.001306
-81.662317	0.001318
-81.646317	-0.004511
-81.630317	0.000555
-81.614317	-0.002283
-81.598317	-0.003656
-81.582317	0.001196
-81.566317	0.000677
-81.550317	-0.000665
-81.534317	-0.000177
-81.518317	0.000311
-81.502317	0.001562
-81.486317	-0.002771
-81.470317	-0.000421
-81.454317	-0.000177
-81.438317	-0.002893
-81.422317	-0.002527
-81.406317	-0.000665
-81.390317	0.001318
-81.374317	-0.000909
-81.358317	-0.000665
-81.342317	0.002051
-81.326317	-0.000055
-81.310317	0.000800
-81.294317	0.000555
-81.278317	-0.001672
-81.262317	0.001562
-81.246317	-0.003412
-81.230317	-0.001184
-81.214317	-0.000177
-81.198317	0.000555
-81.182317	-0.000177
-81.166317	0.003424
-81.150317	-0.003046
-81.134317	-0.002649
-81.118317	0.001685
-81.102317	-0.003412
-81.086317	-0.004389
-81.070317	-0.000299
-81.054317	0.000189
-81.038317	-0.001184
-81.022317	-0.000543
