Tempo (us) 	 Tensione (V)
-97.864786	-0.000177
-97.848786	0.001685
-97.832786	-0.000543
-97.816786	-0.000055
-97.800786	0.001074
-97.784786	-0.002283
-97.768786	-0.001062
-97.752786	-0.000787
-97.736786	0.001807
-97.720786	0.001318
-97.704786	-0.001306
-97.688786	-0.002283
-97.672786	-0.000787
-97.656786	0.000677
-97.640786	-0.002405
-97.624786	-0.001550
-97.608786	-0.000909
-97.592786	-0.001062
-97.576786	-0.001672
-97.560786	0.000555
-97.544786	-0.001062
-97.528786	-0.002161
-97.512786	-0.001184
-97.496786	-0.003290
-97.480786	-0.001184
-97.464786	-0.001306
-97.448786	0.000311
-97.432786	-0.001428
-97.416786	-0.001795
-97.400786	-0.001062
-97.384786	-0.001306
-97.368786	0.000677
-97.352786	0.000677
-97.336786	-0.001917
-97.320786	-0.003412
-97.304786	-0.003412
-97.288786	-0.002405
-97.272786	-0.003656
-97.256786	-0.003900
-97.240786	-0.000909
-97.224786	-0.001184
-97.208786	0.000677
-97.192786	-0.001062
-97.176786	-0.000421
-97.160786	0.000311
-97.144786	-0.002893
-97.128786	-0.001306
-97.112786	0.000189
-97.096786	-0.003168
-97.080786	-0.000421
-97.064786	-0.000421
-97.048786	-0.003168
-97.032786	-0.001184
-97.016786	-0.003412
-97.000786	-0.001184
-96.984786	-0.000665
-96.968786	-0.001306
-96.952786	0.001929
-96.936786	0.002783
-96.920786	-0.004755
-96.904786	-0.001917
-96.888786	-0.003168
-96.872786	-0.001550
-96.856786	-0.002649
-96.840786	-0.000543
-96.824786	-0.001917
-96.808786	-0.000909
-96.792786	0.000311
-96.776786	0.000555
-96.760786	-0.000421
-96.744786	0.000677
-96.728786	-0.001795
-96.712786	-0.004511
-96.696786	0.001807
-96.680786	-0.001672
-96.664786	0.000433
-96.648786	-0.002405
-96.632786	-0.002161
-96.616786	-0.000299
-96.600786	-0.001306
-96.584786	0.001807
-96.568786	-0.001306
-96.552786	-0.002283
-96.536786	-0.001184
-96.520786	-0.001672
-96.504786	-0.002039
-96.488786	-0.004022
-96.472786	-0.002283
-96.456786	-0.004511
-96.440786	0.002051
-96.424786	-0.002283
-96.408786	-0.000299
-96.392786	-0.002893
-96.376786	0.000311
-96.360786	-0.004144
-96.344786	-0.000421
-96.328786	-0.001672
-96.312786	-0.000299
-96.296786	-0.001428
-96.280786	-0.000421
-96.264786	-0.001672
-96.248786	-0.000055
-96.232786	-0.002039
-96.216786	-0.000055
-96.200786	-0.001917
-96.184786	0.000311
-96.168786	-0.003412
-96.152786	0.003058
-96.136786	-0.002405
-96.120786	-0.002283
-96.104786	-0.004389
-96.088786	-0.004022
-96.072786	-0.001550
-96.056786	0.000189
-96.040786	0.000311
-96.024786	-0.000055
-96.008786	-0.003778
-95.992786	-0.003290
-95.976786	-0.000665
-95.960786	0.001807
-95.944786	-0.001306
-95.928786	-0.004511
-95.912786	0.000952
-95.896786	-0.000909
-95.880786	-0.002405
-95.864786	-0.001062
-95.848786	-0.000787
-95.832786	0.001440
-95.816786	0.001074
-95.800786	-0.001428
-95.784786	-0.000909
-95.768786	-0.001306
-95.752786	-0.002039
-95.736786	-0.001306
-95.720786	0.000677
-95.704786	0.000952
-95.688786	-0.001306
-95.672786	-0.001917
-95.656786	0.000677
-95.640786	-0.002405
-95.624786	0.000311
-95.608786	-0.002161
-95.592786	0.000189
-95.576786	-0.000421
-95.560786	-0.002893
-95.544786	0.000189
-95.528786	0.001685
-95.512786	-0.002283
-95.496786	-0.000299
-95.480786	-0.004511
-95.464786	-0.003778
-95.448786	0.000067
-95.432786	0.000952
-95.416786	-0.003290
-95.400786	-0.001306
-95.384786	-0.000055
-95.368786	0.000189
-95.352786	-0.001917
-95.336786	0.000800
-95.320786	-0.002649
-95.304786	-0.001428
-95.288786	-0.000299
-95.272786	0.002661
-95.256786	-0.000421
-95.240786	-0.000421
-95.224786	-0.000543
-95.208786	-0.000177
-95.192786	0.001562
-95.176786	0.000952
-95.160786	-0.000299
-95.144786	-0.001062
-95.128786	-0.002893
-95.112786	-0.002893
-95.096786	-0.000665
-95.080786	-0.002649
-95.064786	0.000067
-95.048786	-0.000055
-95.032786	0.001196
-95.016786	-0.002527
-95.000786	-0.001795
-94.984786	0.000189
-94.968786	-0.004877
-94.952786	0.000189
-94.936786	0.001807
-94.920786	0.000433
-94.904786	0.000677
-94.888786	-0.002161
-94.872786	0.000311
-94.856786	0.000067
-94.840786	0.000677
-94.824786	-0.001795
-94.808786	0.001562
-94.792786	-0.000055
-94.776786	-0.001672
-94.760786	-0.003046
-94.744786	-0.001306
-94.728786	-0.002893
-94.712786	0.001440
-94.696786	-0.004633
-94.680786	0.000189
-94.664786	-0.002283
-94.648786	-0.002893
-94.632786	-0.001917
-94.616786	0.002417
-94.600786	-0.001917
-94.584786	-0.000177
-94.568786	-0.004511
-94.552786	-0.003290
-94.536786	0.000189
-94.520786	-0.000421
-94.504786	0.001929
-94.488786	-0.002649
-94.472786	-0.004144
-94.456786	-0.001062
-94.440786	-0.000909
-94.424786	-0.001306
-94.408786	-0.002283
-94.392786	0.000067
-94.376786	0.002661
-94.360786	-0.001306
-94.344786	-0.003290
-94.328786	0.001807
-94.312786	0.001562
-94.296786	-0.001306
-94.280786	0.001440
-94.264786	0.000311
-94.248786	-0.001306
-94.232786	-0.000543
-94.216786	-0.000787
-94.200786	-0.003290
-94.184786	0.000677
-94.168786	-0.002283
-94.152786	-0.004511
-94.136786	-0.000299
-94.120786	-0.002527
-94.104786	-0.000665
-94.088786	-0.003778
-94.072786	-0.002527
-94.056786	-0.003412
-94.040786	-0.003900
-94.024786	0.001196
-94.008786	-0.001917
-93.992786	0.002173
-93.976786	0.000067
-93.960786	0.001929
-93.944787	-0.002527
-93.928787	0.001196
-93.912786	-0.003900
-93.896787	0.003302
-93.880786	-0.003778
-93.864786	-0.003534
-93.848787	-0.001306
-93.832786	-0.004755
-93.816787	0.000952
-93.800787	-0.001062
-93.784786	-0.001672
-93.768787	-0.002527
-93.752786	-0.004267
-93.736786	-0.002039
-93.720787	-0.002283
-93.704786	-0.000177
-93.688787	-0.000177
-93.672787	0.000433
-93.656786	-0.001062
-93.640787	-0.002527
-93.624786	-0.002649
-93.608786	0.000067
-93.592787	-0.001917
-93.576787	-0.001306
-93.560787	0.001929
-93.544787	-0.001184
-93.528787	-0.000299
-93.512787	-0.000421
-93.496787	-0.001428
-93.480787	-0.000543
-93.464787	0.002417
-93.448787	-0.001428
-93.432787	-0.002039
-93.416787	-0.000543
-93.400787	-0.000787
-93.384787	-0.005274
-93.368787	-0.002405
-93.352787	-0.002405
-93.336787	-0.000055
-93.320787	-0.001062
-93.304787	-0.002649
-93.288787	-0.001062
-93.272787	-0.000909
-93.256787	-0.002161
-93.240787	0.001318
-93.224787	-0.001306
-93.208787	0.001074
-93.192787	-0.001672
-93.176787	-0.001672
-93.160787	-0.000787
-93.144787	-0.001795
-93.128787	-0.000665
-93.112787	-0.001184
-93.096787	-0.001306
-93.080787	-0.000787
-93.064787	-0.000787
-93.048787	0.000952
-93.032787	-0.003656
-93.016787	0.000067
-93.000787	-0.000299
-92.984787	-0.002649
-92.968787	0.001318
-92.952787	-0.003046
-92.936787	-0.004022
-92.920787	-0.001428
-92.904787	-0.001184
-92.888787	-0.004511
-92.872787	0.001440
-92.856787	0.000800
-92.840787	0.000800
-92.824787	-0.002527
-92.808787	-0.002283
-92.792787	-0.002771
-92.776787	0.000189
-92.760787	-0.001428
-92.744787	-0.000299
-92.728787	0.001685
-92.712787	0.001440
-92.696787	-0.000177
-92.680787	-0.001306
-92.664787	-0.001062
-92.648787	-0.003046
-92.632787	0.000677
-92.616787	0.000800
-92.600787	-0.003412
-92.584787	-0.000299
-92.568787	0.003912
-92.552787	-0.001062
-92.536787	-0.003412
-92.520787	0.003546
-92.504787	0.000189
-92.488787	0.001074
-92.472787	0.001562
-92.456787	-0.002771
-92.440787	-0.005030
-92.424787	0.001318
-92.408787	-0.000665
-92.392787	-0.001428
-92.376787	0.000311
-92.360787	-0.000787
-92.344787	0.001807
-92.328787	0.000189
-92.312787	-0.001795
-92.296787	-0.000421
-92.280787	-0.002039
-92.264787	-0.000787
-92.248787	-0.001428
-92.232787	-0.001672
-92.216787	-0.003778
-92.200787	-0.006891
-92.184787	-0.000909
-92.168787	-0.002527
-92.152787	-0.003046
-92.136787	-0.002405
-92.120787	-0.001184
-92.104787	-0.000543
-92.088787	-0.001184
-92.072787	0.001074
-92.056787	0.001685
-92.040787	-0.001184
-92.024787	0.000677
-92.008787	-0.001672
-91.992787	-0.002283
-91.976787	0.000677
-91.960787	-0.001306
-91.944787	-0.001184
-91.928787	-0.001550
-91.912787	-0.000421
-91.896787	-0.000055
-91.880787	-0.002649
-91.864787	0.000433
-91.848787	-0.004755
-91.832787	-0.000177
-91.816787	0.000067
-91.800787	-0.003656
-91.784787	0.000189
-91.768787	-0.003412
-91.752787	-0.000787
-91.736787	-0.001428
-91.720787	-0.000665
-91.704787	0.003424
-91.688787	-0.001917
-91.672787	-0.001184
-91.656787	-0.003168
-91.640787	-0.001672
-91.624787	-0.002649
-91.608787	-0.001306
-91.592787	-0.001672
-91.576787	-0.001550
-91.560787	0.000067
-91.544787	0.000800
-91.528787	0.000433
-91.512787	-0.000055
-91.496787	-0.001428
-91.480787	-0.004755
-91.464787	-0.001795
-91.448787	-0.000421
-91.432787	0.003058
-91.416787	-0.000909
-91.400787	-0.001306
-91.384787	-0.000787
-91.368787	0.000189
-91.352787	0.001318
-91.336787	-0.003534
-91.320787	-0.001795
-91.304787	-0.001184
-91.288787	-0.001306
-91.272787	0.001440
-91.256787	-0.001184
-91.240787	-0.001184
-91.224787	-0.002405
-91.208787	-0.004267
-91.192787	0.000433
-91.176787	-0.002161
-91.160787	-0.004633
-91.144787	-0.001306
-91.128787	-0.002161
-91.112787	-0.000299
-91.096787	-0.002161
-91.080787	-0.001672
-91.064787	-0.000787
-91.048787	-0.001550
-91.032787	-0.002283
-91.016787	0.002661
-91.000787	0.000067
-90.984787	-0.001672
-90.968787	0.002417
-90.952787	-0.002771
-90.936787	0.000433
-90.920787	-0.003168
-90.904787	-0.000543
-90.888787	0.001562
-90.872787	-0.001795
-90.856787	0.000677
-90.840787	-0.001306
-90.824787	-0.000543
-90.808787	0.001562
-90.792787	-0.001917
-90.776787	-0.002527
-90.760787	0.001807
-90.744787	0.002936
-90.728787	-0.000665
-90.712787	-0.002039
-90.696787	0.000677
-90.680787	-0.003778
-90.664787	-0.003168
-90.648787	-0.001917
-90.632787	-0.002893
-90.616787	-0.001550
-90.600787	-0.001672
-90.584787	-0.000665
-90.568787	-0.001428
-90.552787	-0.001184
-90.536787	-0.000665
-90.520787	-0.000055
-90.504787	-0.004755
-90.488787	-0.001428
-90.472787	-0.001795
-90.456787	-0.001428
-90.440787	-0.000177
-90.424787	-0.001550
-90.408787	-0.001184
-90.392787	0.002051
-90.376787	-0.000055
-90.360787	-0.001428
-90.344787	0.000952
-90.328787	0.001074
-90.312787	-0.002161
-90.296787	-0.000177
-90.280787	0.002936
-90.264787	-0.000909
-90.248787	-0.000299
-90.232787	-0.002039
-90.216787	-0.000299
-90.200787	0.000433
-90.184787	-0.001917
-90.168787	-0.001672
-90.152787	-0.003900
-90.136787	-0.001306
-90.120787	0.000433
-90.104787	-0.000787
-90.088787	-0.001795
-90.072787	-0.000299
-90.056787	-0.002893
-90.040787	0.001807
-90.024787	-0.003412
-90.008787	0.000555
-89.992787	-0.002771
-89.976787	-0.000543
-89.960787	0.000433
-89.944787	0.000067
-89.928787	-0.002161
-89.912787	-0.001672
-89.896787	-0.000909
-89.880787	-0.003534
-89.864787	-0.001795
-89.848787	-0.000543
-89.832787	-0.001306
-89.816787	0.000677
-89.800787	0.000952
-89.784787	-0.003778
-89.768787	-0.001184
-89.752787	-0.002283
-89.736787	-0.001184
-89.720787	0.000952
-89.704787	-0.001428
-89.688787	-0.004144
-89.672787	0.000433
-89.656787	-0.000055
-89.640787	-0.000665
-89.624787	-0.001550
-89.608787	-0.001550
-89.592787	-0.001062
-89.576787	-0.001062
-89.560787	-0.000787
-89.544787	-0.000421
-89.528787	-0.000909
-89.512787	-0.001184
-89.496787	-0.001184
-89.480787	0.000677
-89.464787	-0.000299
-89.448787	0.000311
-89.432787	-0.002283
-89.416787	0.000677
-89.400787	-0.001672
-89.384787	-0.002771
-89.368787	-0.000055
-89.352787	-0.003534
-89.336787	0.001318
-89.320787	-0.002161
-89.304787	-0.000177
-89.288787	0.002783
-89.272787	0.000800
-89.256787	-0.002649
-89.240787	-0.003656
-89.224787	-0.000421
-89.208787	-0.002039
-89.192787	-0.001306
-89.176787	-0.002649
-89.160787	-0.001428
-89.144787	-0.003412
-89.128787	-0.001428
-89.112787	0.001562
-89.096787	0.001074
-89.080787	-0.001795
-89.064787	-0.000055
-89.048787	0.000677
-89.032787	-0.000299
-89.016787	0.000800
-89.000787	-0.003046
-88.984787	0.000433
-88.968787	0.001685
-88.952787	-0.000665
-88.936787	-0.002405
-88.920787	-0.000543
-88.904787	-0.001917
-88.888787	-0.000177
-88.872787	-0.000665
-88.856787	-0.000421
-88.840787	-0.000543
-88.824787	0.000555
-88.808787	0.000555
-88.792787	-0.006616
-88.776787	-0.002771
-88.760787	-0.000177
-88.744787	-0.002771
-88.728787	-0.000665
-88.712787	-0.002893
-88.696787	0.000189
-88.680787	-0.000787
-88.664787	-0.003046
-88.648787	-0.002405
-88.632787	0.001440
-88.616787	-0.001184
-88.600787	-0.001917
-88.584787	-0.000543
-88.568787	-0.000787
-88.552787	-0.000421
-88.536787	-0.001550
-88.520787	-0.001184
-88.504787	0.000433
-88.488787	0.000189
-88.472787	-0.001550
-88.456787	-0.000177
-88.440787	-0.001306
-88.424787	0.003180
-88.408787	-0.003656
-88.392787	-0.002527
-88.376787	-0.002405
-88.360787	-0.001306
-88.344787	-0.003900
-88.328787	-0.000909
-88.312787	-0.001672
-88.296787	0.000067
-88.280787	-0.002039
-88.264787	-0.002161
-88.248787	-0.001917
-88.232787	-0.000665
-88.216787	-0.002771
-88.200787	-0.003778
-88.184787	-0.002649
-88.168787	0.000067
-88.152787	0.000800
-88.136787	-0.000055
-88.120787	0.000555
-88.104787	-0.001062
-88.088787	-0.001917
-88.072787	0.000433
-88.056787	-0.001184
-88.040787	-0.000543
-88.024787	-0.000299
-88.008787	-0.000421
-87.992787	0.000555
-87.976787	-0.000665
-87.960787	0.000677
-87.944787	-0.001672
-87.928787	0.000433
-87.912787	-0.002283
-87.896787	-0.002161
-87.880787	-0.001795
-87.864787	-0.001550
-87.848787	-0.002039
-87.832787	0.001807
-87.816787	0.000311
-87.800787	-0.002039
-87.784787	-0.001795
-87.768787	0.001318
-87.752787	-0.000909
-87.736787	-0.002283
-87.720787	-0.001428
-87.704787	-0.002405
-87.688787	-0.001917
-87.672787	-0.002161
-87.656787	-0.002039
-87.640787	-0.001917
-87.624787	-0.004267
-87.608787	-0.001672
-87.592787	0.002417
-87.576787	-0.002405
-87.560787	-0.001672
-87.544787	-0.000421
-87.528787	0.002539
-87.512787	-0.000909
-87.496787	0.000311
-87.480787	0.002051
-87.464787	-0.001184
-87.448787	-0.002039
-87.432787	-0.001672
-87.416787	-0.000055
-87.400787	-0.004877
-87.384787	-0.000299
-87.368787	-0.000177
-87.352787	-0.000543
-87.336787	-0.001306
-87.320787	-0.002527
-87.304787	-0.001062
-87.288787	-0.002161
-87.272787	-0.000665
-87.256787	-0.002649
-87.240787	0.001440
-87.224787	0.000677
-87.208787	0.000433
-87.192787	-0.000299
-87.176787	-0.003778
-87.160787	-0.001306
-87.144787	-0.000421
-87.128787	-0.000299
-87.112787	0.000555
-87.096787	-0.000909
-87.080787	-0.000177
-87.064787	0.003424
-87.048787	0.002936
-87.032787	0.002051
-87.016787	-0.001672
-87.000787	0.000800
-86.984787	-0.001062
-86.968787	0.001807
-86.952787	-0.000055
-86.936787	-0.003534
-86.920787	-0.000909
-86.904787	-0.000299
-86.888787	0.000067
-86.872787	-0.001428
-86.856787	-0.002039
-86.840787	0.000952
-86.824787	0.003180
-86.808787	0.001929
-86.792787	-0.000909
-86.776787	-0.002283
-86.760787	-0.000299
-86.744787	-0.003290
-86.728787	-0.000299
-86.712787	-0.000665
-86.696787	-0.000909
-86.680787	-0.002039
-86.664787	-0.002283
-86.648787	-0.000909
-86.632787	0.000677
-86.616787	-0.001917
-86.600787	0.001318
-86.584787	-0.002893
-86.568787	-0.000177
-86.552787	-0.000177
-86.536787	-0.004267
-86.520787	-0.002893
-86.504787	-0.001672
-86.488787	0.000189
-86.472787	-0.002161
-86.456787	-0.001917
-86.440787	-0.000665
-86.424787	-0.002527
-86.408787	-0.000787
-86.392787	-0.000177
-86.376787	0.002661
-86.360787	0.003424
-86.344787	-0.000299
-86.328787	-0.001184
-86.312787	0.001196
-86.296787	-0.002039
-86.280787	-0.001550
-86.264787	-0.000177
-86.248787	-0.003046
-86.232787	-0.000421
-86.216787	0.001196
-86.200787	-0.001550
-86.184787	0.000952
-86.168787	0.001929
-86.152787	0.001074
-86.136787	0.000800
-86.120787	0.001196
-86.104787	-0.002527
-86.088787	-0.004144
-86.072787	-0.002649
-86.056787	0.000555
-86.040787	-0.002161
-86.024787	-0.001795
-86.008787	0.001807
-85.992787	0.000067
-85.976787	0.001562
-85.960787	0.000433
-85.944787	0.000067
-85.928787	0.001196
-85.912787	-0.000299
-85.896787	-0.000543
-85.880787	0.000189
-85.864787	-0.000177
-85.848787	-0.002527
-85.832787	-0.001428
-85.816787	-0.001917
-85.800787	-0.000299
-85.784787	-0.001184
-85.768787	0.000952
-85.752787	-0.001184
-85.736787	0.000677
-85.720787	-0.001184
-85.704787	-0.002527
-85.688787	0.001074
-85.672787	0.001074
-85.656787	-0.001306
-85.640787	-0.004144
-85.624787	-0.001184
-85.608787	0.000067
-85.592787	-0.000177
-85.576787	0.001318
-85.560787	0.000677
-85.544787	-0.001306
-85.528787	-0.000421
-85.512787	-0.000787
-85.496787	0.000677
-85.480787	-0.001428
-85.464787	-0.001306
-85.448787	0.000067
-85.432787	-0.001550
-85.416787	-0.001550
-85.400787	-0.000909
-85.384787	-0.001306
-85.368787	-0.002771
-85.352787	-0.000787
-85.336787	-0.007013
-85.320787	0.000555
-85.304787	-0.000665
-85.288787	0.003302
-85.272787	0.003424
-85.256787	-0.000299
-85.240787	0.001562
-85.224787	-0.002283
-85.208787	-0.001917
-85.192787	0.000311
-85.176787	-0.003168
-85.160787	-0.001062
-85.144787	-0.003778
-85.128787	-0.000421
-85.112787	-0.002405
-85.096787	-0.004755
-85.080787	0.000189
-85.064787	-0.001795
-85.048787	-0.001672
-85.032787	0.001807
-85.016787	-0.000421
-85.000787	-0.001062
-84.984787	-0.003290
-84.968787	-0.000909
-84.952787	-0.000543
-84.936787	0.002295
-84.920787	0.000311
-84.904787	-0.001062
-84.888787	-0.004877
-84.872787	0.001318
-84.856787	-0.000299
-84.840787	-0.002405
-84.824787	-0.001062
-84.808787	-0.001550
-84.792787	0.000952
-84.776787	-0.001428
-84.760787	0.001074
-84.744787	-0.000177
-84.728787	-0.002283
-84.712787	0.000067
-84.696787	-0.002039
-84.680787	0.003668
-84.664787	-0.000543
-84.648787	-0.000177
-84.632787	0.000555
-84.616787	-0.001184
-84.600787	0.002661
-84.584787	-0.003168
-84.568787	0.000555
-84.552787	0.000067
-84.536787	-0.003046
-84.520787	0.000311
-84.504787	-0.000055
-84.488787	-0.002039
-84.472787	-0.001917
-84.456787	-0.000421
-84.440787	-0.000909
-84.424787	-0.000787
-84.408787	-0.000909
-84.392787	0.000952
-84.376787	-0.003168
-84.360787	-0.001428
-84.344787	-0.003412
-84.328787	-0.001672
-84.312787	-0.001795
-84.296787	0.000189
-84.280787	-0.001550
-84.264787	-0.004633
-84.248787	-0.001306
-84.232787	-0.002405
-84.216787	-0.002039
-84.200787	-0.001062
-84.184787	-0.003900
-84.168787	-0.001062
-84.152787	-0.001428
-84.136787	0.001196
-84.120787	0.002539
-84.104787	-0.001795
-84.088787	-0.001672
-84.072787	-0.003168
-84.056787	0.001562
-84.040787	-0.000665
-84.024787	-0.001917
-84.008787	-0.000299
-83.992787	-0.000055
-83.976787	-0.002405
-83.960787	0.000800
-83.944787	0.002051
-83.928787	-0.000543
-83.912787	0.000189
-83.896787	-0.001062
-83.880787	-0.001917
-83.864787	-0.000177
-83.848787	-0.001917
-83.832787	-0.002893
-83.816787	-0.003534
-83.800787	0.001196
-83.784787	-0.000787
-83.768787	-0.001062
-83.752787	-0.001306
-83.736787	-0.000665
-83.720787	-0.000787
-83.704787	-0.001428
-83.688787	0.001196
-83.672787	-0.001306
-83.656787	-0.002405
-83.640787	0.000067
-83.624787	-0.002405
-83.608787	-0.002039
-83.592787	0.001685
-83.576787	0.000555
-83.560787	-0.000909
-83.544787	-0.000665
-83.528787	0.000800
-83.512787	0.000952
-83.496787	-0.003168
-83.480787	0.000189
-83.464787	0.000067
-83.448787	-0.000665
-83.432787	0.000311
-83.416787	-0.000177
-83.400787	0.000555
-83.384787	0.001440
-83.368787	-0.002039
-83.352787	0.000677
-83.336787	-0.002039
-83.320787	-0.000421
-83.304787	-0.001062
-83.288787	-0.000787
-83.272787	-0.003046
-83.256787	0.000555
-83.240787	-0.002405
-83.224787	0.001440
-83.208787	-0.000665
-83.192787	-0.001306
-83.176787	-0.003778
-83.160787	-0.000909
-83.144787	-0.001550
-83.128787	-0.003046
-83.112787	-0.000421
-83.096787	-0.002161
-83.080787	-0.000055
-83.064787	-0.000909
-83.048787	-0.002283
-83.032787	-0.001184
-83.016787	-0.000787
-83.000787	-0.001917
-82.984787	0.000800
-82.968787	-0.001062
-82.952787	-0.002405
-82.936787	0.001685
-82.920787	-0.000421
-82.904787	-0.001428
-82.888787	0.001196
-82.872787	0.000311
-82.856787	-0.000177
-82.840787	-0.003168
-82.824787	-0.000421
-82.808787	-0.002283
-82.792787	-0.004755
-82.776787	0.000800
-82.760787	-0.003290
-82.744787	-0.003412
-82.728787	0.000555
-82.712787	-0.001428
-82.696787	0.002417
-82.680787	0.003180
-82.664787	-0.003412
-82.648787	0.001196
-82.632787	-0.003168
-82.616787	-0.000665
-82.600787	0.000067
-82.584787	-0.000299
-82.568787	0.001318
-82.552787	-0.001306
-82.536787	-0.000055
-82.520787	-0.001306
-82.504787	-0.002649
-82.488787	-0.000055
-82.472787	0.000189
-82.456787	-0.000787
-82.440787	-0.000177
-82.424787	-0.002283
-82.408787	-0.002893
-82.392787	-0.000665
-82.376787	-0.002283
-82.360787	0.000952
-82.344787	0.000189
-82.328787	-0.001550
-82.312787	-0.002527
-82.296787	0.002661
-82.280787	-0.000299
-82.264787	-0.000909
-82.248787	-0.001672
-82.232787	-0.003900
-82.216787	-0.002649
-82.200787	-0.003656
-82.184787	0.000952
-82.168787	0.001440
-82.152787	-0.002893
-82.136787	0.001074
-82.120787	0.000800
-82.104787	-0.001550
-82.088787	-0.003412
-82.072787	-0.001062
-82.056787	-0.001062
-82.040787	-0.000055
-82.024787	-0.003168
-82.008787	-0.001062
-81.992787	-0.000299
-81.976787	-0.000909
-81.960787	-0.001917
-81.944787	0.000311
-81.928787	-0.002405
-81.912787	-0.002527
-81.896787	-0.002771
-81.880787	-0.003412
-81.864787	-0.002039
-81.848787	-0.002039
-81.832787	-0.001672
-81.816787	-0.002527
-81.800787	-0.002161
-81.784787	-0.000299
-81.768787	0.000952
-81.752787	-0.002039
-81.736787	-0.003168
-81.720787	-0.002527
-81.704787	-0.003412
-81.688787	-0.003534
-81.672787	0.000433
-81.656787	0.000555
-81.640787	0.000189
-81.624787	-0.001672
-81.608787	-0.000055
-81.592787	-0.002649
-81.576787	-0.002649
-81.560787	0.000952
-81.544787	0.000067
-81.528787	-0.001062
-81.512787	-0.004144
-81.496787	-0.002283
-81.480787	-0.003534
-81.464787	-0.000787
-81.448787	0.000433
-81.432787	0.001440
-81.416787	-0.001672
-81.400787	0.001196
-81.384787	-0.000421
-81.368787	-0.002527
-81.352787	0.001318
-81.336787	0.000433
-81.320787	0.000677
-81.304787	-0.001795
-81.288787	-0.002893
-81.272787	0.000555
-81.256787	0.001929
-81.240787	-0.000055
-81.224787	-0.001184
-81.208787	-0.002771
-81.192787	0.001074
-81.176787	0.000677
-81.160787	-0.001428
-81.144787	0.001685
-81.128787	0.002936
-81.112787	0.000800
-81.096787	-0.001062
-81.080787	-0.001062
-81.064787	-0.000665
-81.048787	-0.001062
-81.032787	-0.000421
-81.016787	0.000800
-81.000787	0.001562
-80.984787	0.000800
