Tempo (us) 	 Tensione (V)
-97.869009	-0.002283
-97.853009	-0.000909
-97.837009	0.001440
-97.821009	-0.001550
-97.805009	-0.000787
-97.789009	0.001318
-97.773009	-0.000421
-97.757009	0.000800
-97.741009	-0.000787
-97.725009	0.000800
-97.709009	-0.001306
-97.693009	0.000067
-97.677009	0.001196
-97.661009	-0.001917
-97.645009	-0.002039
-97.629009	-0.001184
-97.613009	0.000677
-97.597009	-0.000055
-97.581009	-0.002039
-97.565009	-0.001306
-97.549009	0.000189
-97.533009	-0.002039
-97.517009	-0.001062
-97.501009	0.000952
-97.485009	-0.001672
-97.469009	-0.000787
-97.453009	-0.001550
-97.437009	-0.003900
-97.421009	-0.001428
-97.405009	0.000311
-97.389009	-0.000787
-97.373009	-0.003534
-97.357009	-0.001428
-97.341009	-0.001184
-97.325009	0.001685
-97.309009	-0.000543
-97.293009	-0.000177
-97.277009	-0.002039
-97.261009	0.002295
-97.245009	0.001685
-97.229009	-0.001184
-97.213009	-0.002039
-97.197009	0.000677
-97.181009	-0.002649
-97.165009	0.000433
-97.149009	0.000555
-97.133009	-0.002039
-97.117009	-0.001184
-97.101009	-0.002161
-97.085009	-0.001062
-97.069009	0.002661
-97.053009	-0.001306
-97.037009	0.000189
-97.021009	-0.002039
-97.005009	-0.000909
-96.989009	-0.001428
-96.973009	0.001196
-96.957009	-0.005152
-96.941009	-0.000299
-96.925009	-0.002039
-96.909009	-0.000787
-96.893009	-0.002039
-96.877009	-0.001795
-96.861009	-0.003778
-96.845009	-0.000055
-96.829009	-0.001917
-96.813009	-0.001306
-96.797009	-0.002527
-96.781009	-0.003046
-96.765009	-0.000787
-96.749009	-0.001184
-96.733009	-0.001428
-96.717009	-0.002161
-96.701009	-0.003046
-96.685009	-0.000299
-96.669009	0.000067
-96.653009	-0.001550
-96.637009	-0.003534
-96.621009	-0.002161
-96.605009	-0.001917
-96.589009	-0.001795
-96.573009	-0.002039
-96.557009	-0.001306
-96.541009	-0.000299
-96.525009	0.001440
-96.509009	-0.001184
-96.493009	-0.002161
-96.477009	0.000311
-96.461009	0.002539
-96.445009	0.000067
-96.429009	0.001440
-96.413009	-0.001306
-96.397009	-0.002405
-96.381009	-0.000665
-96.365009	0.000433
-96.349009	-0.003656
-96.333009	0.000067
-96.317009	0.000677
-96.301009	-0.000665
-96.285009	-0.001428
-96.269009	-0.005030
-96.253009	-0.000909
-96.237009	-0.001306
-96.221009	0.000800
-96.205009	0.001318
-96.189009	0.000555
-96.173009	-0.001306
-96.157009	0.001074
-96.141009	0.003302
-96.125009	-0.001917
-96.109009	-0.002283
-96.093009	-0.001550
-96.077009	0.000311
-96.061009	-0.000787
-96.045009	-0.001795
-96.029009	-0.001917
-96.013009	-0.001428
-95.997009	0.000189
-95.981009	-0.001428
-95.965009	0.000311
-95.949009	-0.003290
-95.933009	0.000952
-95.917009	-0.000909
-95.901009	0.001807
-95.885009	-0.001184
-95.869009	-0.002405
-95.853009	-0.000665
-95.837009	-0.001062
-95.821009	-0.002039
-95.805009	-0.002527
-95.789009	-0.002161
-95.773009	-0.001062
-95.757009	-0.003290
-95.741009	0.001440
-95.725009	-0.000787
-95.709009	-0.001550
-95.693009	0.002661
-95.677009	-0.000055
-95.661009	0.001196
-95.645009	0.000311
-95.629009	-0.001184
-95.613009	-0.002161
-95.597009	-0.001917
-95.581009	-0.001795
-95.565009	-0.000421
-95.549009	-0.003900
-95.533009	-0.001306
-95.517009	-0.001550
-95.501009	-0.003412
-95.485009	-0.001550
-95.469009	0.000677
-95.453009	-0.000665
-95.437009	-0.001062
-95.421009	-0.004144
-95.405009	0.000433
-95.389009	0.003790
-95.373009	0.003180
-95.357009	0.001074
-95.341009	-0.001917
-95.325009	0.001318
-95.309009	-0.000787
-95.293009	0.000067
-95.277009	0.001562
-95.261009	-0.002771
-95.245009	-0.000177
-95.229009	-0.000909
-95.213009	-0.001184
-95.197009	-0.001428
-95.181009	-0.000909
-95.165009	-0.002283
-95.149009	0.000433
-95.133009	-0.000543
-95.117009	-0.001306
-95.101009	-0.001062
-95.085009	-0.001184
-95.069009	-0.000299
-95.053009	-0.004633
-95.037009	-0.001917
-95.021009	-0.000543
-95.005009	0.000311
-94.989009	-0.003290
-94.973009	-0.001795
-94.957009	-0.000909
-94.941009	-0.000055
-94.925009	0.001074
-94.909009	-0.000665
-94.893009	-0.001550
-94.877009	-0.001795
-94.861009	0.000677
-94.845009	-0.000543
-94.829009	-0.000787
-94.813009	-0.002527
-94.797009	0.001074
-94.781009	-0.001917
-94.765009	-0.001062
-94.749009	0.000800
-94.733009	0.000952
-94.717009	-0.000299
-94.701009	-0.003168
-94.685009	-0.002405
-94.669009	0.001929
-94.653009	-0.000787
-94.637009	-0.003168
-94.621009	-0.002039
-94.605009	0.001196
-94.589009	0.000433
-94.573009	0.000311
-94.557009	-0.000421
-94.541009	0.001318
-94.525009	0.001318
-94.509009	0.003668
-94.493009	0.001562
-94.477009	0.002936
-94.461009	0.000311
-94.445009	-0.002283
-94.429009	0.003424
-94.413009	0.001440
-94.397009	-0.003290
-94.381009	-0.001428
-94.365009	-0.000055
-94.349009	0.000555
-94.333009	-0.002283
-94.317009	0.000952
-94.301009	0.002539
-94.285009	-0.002161
-94.269009	-0.001917
-94.253009	-0.001917
-94.237009	0.000311
-94.221009	-0.003168
-94.205009	-0.003046
-94.189009	-0.001062
-94.173009	-0.000665
-94.157009	0.000800
-94.141009	-0.001062
-94.125009	0.000555
-94.109009	-0.002893
-94.093009	-0.003168
-94.077009	-0.001062
-94.061009	0.003790
-94.045009	-0.000055
-94.029009	-0.003290
-94.013009	-0.002039
-93.997009	-0.001062
-93.981009	-0.002405
-93.965009	-0.003168
-93.949009	-0.002771
-93.933009	-0.002649
-93.917009	-0.002893
-93.901009	-0.000909
-93.885009	-0.001062
-93.869009	0.000433
-93.853009	-0.001306
-93.837009	-0.003290
-93.821009	-0.000177
-93.805009	-0.000299
-93.789009	-0.000665
-93.773009	-0.001184
-93.757009	0.000067
-93.741009	-0.002039
-93.725009	-0.000787
-93.709009	-0.002405
-93.693009	0.001562
-93.677009	0.000067
-93.661009	-0.002039
-93.645009	-0.002161
-93.629009	-0.000421
-93.613009	-0.001917
-93.597009	0.000189
-93.581009	-0.003656
-93.565009	-0.001672
-93.549009	-0.000421
-93.533009	-0.000543
-93.517009	-0.001795
-93.501009	-0.000177
-93.485009	-0.003412
-93.469009	0.001318
-93.453009	0.000433
-93.437009	-0.002039
-93.421009	-0.001184
-93.405009	-0.001306
-93.389009	-0.001672
-93.373009	-0.002893
-93.357009	-0.001672
-93.341009	-0.002893
-93.325009	0.000952
-93.309009	-0.003412
-93.293009	0.000433
-93.277009	-0.003046
-93.261009	-0.002893
-93.245009	0.000800
-93.229009	0.000311
-93.213009	0.000311
-93.197009	-0.001428
-93.181009	-0.001184
-93.165009	-0.001428
-93.149009	-0.002771
-93.133009	-0.003412
-93.117009	0.001440
-93.101009	-0.001062
-93.085009	-0.000177
-93.069009	0.002539
-93.053009	-0.001428
-93.037009	0.000067
-93.021009	-0.001672
-93.005009	-0.001184
-92.989009	0.001685
-92.973009	-0.004389
-92.957009	-0.001428
-92.941009	0.001685
-92.925009	-0.003412
-92.909009	0.001074
-92.893009	-0.003290
-92.877009	-0.000909
-92.861009	-0.000665
-92.845009	-0.000299
-92.829009	0.001196
-92.813009	0.000311
-92.797009	-0.002771
-92.781009	0.000311
-92.765009	-0.003412
-92.749009	-0.002161
-92.733009	0.000311
-92.717009	0.001318
-92.701009	0.003424
-92.685009	-0.005030
-92.669009	-0.001672
-92.653009	0.002783
-92.637009	0.000433
-92.621009	-0.001428
-92.605009	-0.000787
-92.589009	0.001685
-92.573009	0.001196
-92.557009	0.000952
-92.541009	0.000433
-92.525009	-0.002527
-92.509009	0.001807
-92.493009	-0.001550
-92.477009	0.000311
-92.461009	-0.002649
-92.445009	-0.001184
-92.429009	-0.003412
-92.413009	-0.001306
-92.397009	-0.001428
-92.381009	0.000189
-92.365009	-0.001550
-92.349009	-0.000421
-92.333009	-0.002893
-92.317009	0.000433
-92.301009	-0.002405
-92.285009	0.003180
-92.269009	0.000067
-92.253009	-0.002161
-92.237009	-0.000177
-92.221009	-0.000909
-92.205009	-0.000665
-92.189009	-0.002893
-92.173009	-0.002161
-92.157009	-0.004633
-92.141009	-0.004633
-92.125009	-0.000665
-92.109009	0.001929
-92.093009	-0.001672
-92.077009	-0.000543
-92.061009	-0.003168
-92.045009	-0.001184
-92.029009	-0.001428
-92.013009	-0.003290
-91.997009	-0.003168
-91.981009	-0.003656
-91.965009	-0.000299
-91.949009	0.001074
-91.933009	0.001807
-91.917009	0.000433
-91.901009	-0.003900
-91.885009	-0.000909
-91.869009	-0.000177
-91.853009	-0.003046
-91.837009	0.001440
-91.821009	0.000800
-91.805009	-0.001917
-91.789009	0.000800
-91.773009	-0.001062
-91.757009	0.000555
-91.741009	-0.004144
-91.725009	-0.003290
-91.709009	0.001074
-91.693009	-0.003290
-91.677009	-0.001917
-91.661009	-0.001672
-91.645009	-0.002039
-91.629009	-0.001672
-91.613009	-0.001550
-91.597009	0.000677
-91.581009	-0.000543
-91.565009	-0.000055
-91.549009	-0.002893
-91.533009	-0.001795
-91.517009	0.003180
-91.501009	0.000311
-91.485009	-0.003656
-91.469009	-0.001917
-91.453009	0.000189
-91.437009	-0.001428
-91.421009	-0.000543
-91.405009	0.000677
-91.389009	-0.001672
-91.373009	-0.000299
-91.357009	0.003180
-91.341009	-0.002161
-91.325009	-0.002039
-91.309009	0.000433
-91.293009	-0.001550
-91.277009	0.001562
-91.261009	-0.003778
-91.245009	-0.000421
-91.229009	-0.000665
-91.213009	0.001440
-91.197009	-0.002283
-91.181009	-0.003290
-91.165009	-0.000299
-91.149009	-0.001795
-91.133009	0.001318
-91.117009	0.002051
-91.101009	-0.001062
-91.085009	0.000677
-91.069009	-0.004511
-91.053009	0.000067
-91.037009	0.000555
-91.021009	-0.000421
-91.005009	-0.001672
-90.989009	0.001074
-90.973009	-0.002649
-90.957009	-0.000055
-90.941009	-0.001306
-90.925009	-0.002161
-90.909009	-0.002771
-90.893009	0.000433
-90.877009	-0.002649
-90.861009	0.001440
-90.845009	-0.002039
-90.829009	-0.002283
-90.813009	-0.002405
-90.797009	-0.001428
-90.781009	-0.001062
-90.765009	-0.002161
-90.749009	0.000311
-90.733009	-0.002649
-90.717009	-0.002283
-90.701009	-0.002405
-90.685009	-0.003046
-90.669009	-0.002649
-90.653009	-0.001428
-90.637009	-0.001550
-90.621009	-0.002771
-90.605009	0.000189
-90.589009	0.001074
-90.573009	-0.001184
-90.557009	-0.002405
-90.541009	-0.002771
-90.525009	-0.004389
-90.509009	-0.000421
-90.493009	0.000677
-90.477009	0.000800
-90.461009	-0.001428
-90.445009	-0.000909
-90.429009	0.001929
-90.413009	-0.001550
-90.397009	-0.003046
-90.381009	0.001929
-90.365009	-0.002405
-90.349009	0.004523
-90.333009	-0.003534
-90.317009	-0.000299
-90.301009	-0.002649
-90.285009	-0.002893
-90.269009	-0.000543
-90.253009	-0.003168
-90.237009	-0.000909
-90.221009	-0.000909
-90.205009	0.000189
-90.189009	-0.003168
-90.173009	0.001196
-90.157009	-0.001672
-90.141009	0.001074
-90.125009	-0.002405
-90.109009	0.000433
-90.093009	0.001196
-90.077009	-0.001306
-90.061009	-0.000177
-90.045009	-0.001184
-90.029009	0.001196
-90.013009	0.001440
-89.997009	0.000677
-89.981009	0.000952
-89.965009	-0.003046
-89.949009	-0.002161
-89.933009	0.001074
-89.917009	-0.000055
-89.901009	0.001074
-89.885009	-0.001184
-89.869009	0.001074
-89.853009	-0.000665
-89.837009	-0.003412
-89.821009	-0.001550
-89.805009	0.002661
-89.789009	-0.002283
-89.773009	-0.000787
-89.757009	-0.000055
-89.741009	0.001929
-89.725009	-0.000421
-89.709009	-0.003168
-89.693009	-0.000665
-89.677009	-0.001428
-89.661009	-0.000543
-89.645009	-0.003290
-89.629009	-0.001428
-89.613009	-0.001306
-89.597009	0.000677
-89.581009	-0.001184
-89.565009	-0.000299
-89.549009	-0.003290
-89.533009	0.000067
-89.517009	-0.002161
-89.501009	-0.000909
-89.485009	-0.001428
-89.469009	-0.002039
-89.453009	-0.000177
-89.437009	0.000800
-89.421009	-0.000055
-89.405009	-0.002405
-89.389009	-0.002283
-89.373009	-0.004267
-89.357009	0.001807
-89.341009	-0.001428
-89.325009	-0.002649
-89.309009	-0.001550
-89.293009	0.001929
-89.277009	-0.000177
-89.261009	-0.003168
-89.245009	-0.001550
-89.229009	-0.002039
-89.213009	0.000555
-89.197009	-0.002405
-89.181009	-0.002405
-89.165009	-0.001062
-89.149009	0.001318
-89.133009	-0.001550
-89.117009	-0.002161
-89.101009	-0.002039
-89.085009	0.002661
-89.069009	-0.001306
-89.053009	0.002173
-89.037009	0.000311
-89.021009	0.001074
-89.005009	-0.000909
-88.989009	0.000800
-88.973009	-0.000543
-88.957009	-0.003778
-88.941009	-0.003534
-88.925009	-0.004633
-88.909009	0.000067
-88.893009	-0.000909
-88.877009	-0.001917
-88.861009	-0.002161
-88.845009	-0.000055
-88.829009	-0.000421
-88.813009	-0.000787
-88.797009	-0.000421
-88.781009	-0.001917
-88.765009	-0.003168
-88.749009	0.001318
-88.733009	0.001196
-88.717009	-0.004877
-88.701009	-0.003778
-88.685009	-0.001306
-88.669009	0.001318
-88.653009	0.002051
-88.637009	-0.001550
-88.621009	-0.001917
-88.605009	-0.000543
-88.589009	0.000433
-88.573009	-0.001062
-88.557009	-0.001428
-88.541009	-0.001062
-88.525009	0.000311
-88.509009	-0.000543
-88.493009	-0.001184
-88.477009	-0.004144
-88.461009	-0.002039
-88.445009	-0.001062
-88.429009	-0.000543
-88.413009	-0.000299
-88.397009	0.001440
-88.381009	-0.002771
-88.365009	-0.001672
-88.349009	-0.000421
-88.333009	-0.003900
-88.317009	-0.000421
-88.301009	-0.001184
-88.285009	-0.000299
-88.269009	-0.000787
-88.253009	-0.000299
-88.237009	-0.001795
-88.221009	0.001440
-88.205009	0.000952
-88.189009	-0.003290
-88.173009	0.001562
-88.157009	0.000311
-88.141009	-0.000055
-88.125009	-0.000665
-88.109009	0.000067
-88.093009	0.000677
-88.077009	-0.000909
-88.061009	-0.002649
-88.045009	-0.002893
-88.029009	-0.003412
-88.013009	-0.001917
-87.997009	0.001318
-87.981009	0.000433
-87.965009	0.001929
-87.949009	-0.004755
-87.933009	-0.001428
-87.917009	-0.002893
-87.901009	0.000189
-87.885009	-0.001306
-87.869009	0.000952
-87.853009	-0.002161
-87.837009	-0.001672
-87.821009	-0.001795
-87.805009	-0.002405
-87.789009	0.000433
-87.773009	-0.001795
-87.757009	0.000677
-87.741009	-0.004511
-87.725009	0.000800
-87.709009	-0.002161
-87.693009	-0.001917
-87.677009	0.000677
-87.661009	-0.001306
-87.645009	-0.002283
-87.629009	-0.000421
-87.613009	-0.004267
-87.597009	0.000189
-87.581009	0.000067
-87.565009	-0.001062
-87.549009	0.001074
-87.533009	-0.002771
-87.517009	-0.000421
-87.501009	-0.004022
-87.485009	0.000952
-87.469009	0.001440
-87.453009	0.000677
-87.437009	-0.000787
-87.421009	-0.003046
-87.405009	0.000189
-87.389009	-0.000909
-87.373009	-0.001306
-87.357009	-0.003290
-87.341009	0.000189
-87.325009	-0.001428
-87.309009	-0.001917
-87.293009	-0.000177
-87.277009	0.000311
-87.261009	0.000555
-87.245009	0.000189
-87.229009	-0.002893
-87.213009	0.000555
-87.197009	-0.000299
-87.181009	-0.002283
-87.165009	-0.002649
-87.149009	0.002936
-87.133009	-0.000665
-87.117009	0.000952
-87.101009	-0.002405
-87.085009	-0.002527
-87.069009	-0.001306
-87.053009	0.000677
-87.037009	0.000555
-87.021009	-0.001795
-87.005009	-0.000543
-86.989009	-0.001550
-86.973009	0.000311
-86.957009	-0.002161
-86.941009	-0.001672
-86.925009	0.002539
-86.909009	-0.000421
-86.893009	-0.002649
-86.877009	-0.001062
-86.861009	-0.002039
-86.845009	-0.002405
-86.829009	-0.003778
-86.813009	-0.000909
-86.797009	0.000067
-86.781009	-0.000787
-86.765009	-0.002405
-86.749009	-0.002405
-86.733009	-0.001184
-86.717009	-0.002527
-86.701009	0.004035
-86.685009	0.000189
-86.669009	-0.000177
-86.653009	-0.002161
-86.637009	-0.001306
-86.621009	0.000067
-86.605009	-0.002161
-86.589009	-0.003046
-86.573009	-0.002649
-86.557009	-0.002161
-86.541009	-0.001184
-86.525009	-0.000055
-86.509009	0.000067
-86.493009	0.002051
-86.477009	-0.000299
-86.461009	-0.001672
-86.445009	-0.004389
-86.429009	-0.001550
-86.413009	0.000952
-86.397009	-0.001795
-86.381009	-0.001917
-86.365009	-0.001917
-86.349009	-0.001550
-86.333009	-0.000909
-86.317009	-0.001550
-86.301009	0.002051
-86.285009	-0.001306
-86.269009	-0.002771
-86.253009	-0.001184
-86.237009	-0.000543
-86.221009	-0.002039
-86.205009	0.002661
-86.189009	-0.000665
-86.173009	0.002936
-86.157009	0.000952
-86.141009	0.001807
-86.125009	0.001196
-86.109009	0.000800
-86.093009	-0.001306
-86.077009	-0.001062
-86.061009	-0.001550
-86.045009	-0.004389
-86.029009	-0.000543
-86.013009	0.000952
-85.997009	-0.001306
-85.981009	-0.001306
-85.965009	-0.004511
-85.949009	-0.000543
-85.933009	0.003546
-85.917009	-0.000421
-85.901009	-0.001062
-85.885009	0.002295
-85.869009	-0.000055
-85.853009	-0.000299
-85.837009	-0.001917
-85.821009	-0.000787
-85.805009	-0.001184
-85.789009	-0.001672
-85.773009	-0.000421
-85.757009	-0.003656
-85.741009	-0.000543
-85.725009	-0.002649
-85.709009	0.001196
-85.693009	-0.003656
-85.677009	-0.001795
-85.661009	0.001440
-85.645009	-0.000177
-85.629009	0.002295
-85.613009	0.001074
-85.597009	0.000800
-85.581009	-0.000177
-85.565009	-0.001672
-85.549009	-0.002161
-85.533009	-0.000543
-85.517009	-0.000909
-85.501009	0.000952
-85.485009	-0.001795
-85.469009	0.001074
-85.453009	-0.001062
-85.437009	-0.001917
-85.421009	-0.001917
-85.405009	-0.000299
-85.389009	0.001929
-85.373009	0.000189
-85.357009	-0.002527
-85.341009	-0.002039
-85.325009	-0.003656
-85.309009	-0.002039
-85.293009	-0.003412
-85.277009	0.001685
-85.261009	-0.001306
-85.245009	-0.001428
-85.229009	-0.001306
-85.213009	-0.002283
-85.197009	-0.002161
-85.181009	-0.001795
-85.165009	-0.001306
-85.149009	-0.000177
-85.133009	-0.002283
-85.117009	-0.001795
-85.101009	-0.001306
-85.085009	0.000067
-85.069009	0.001196
-85.053009	-0.001184
-85.037009	-0.001672
-85.021009	0.001074
-85.005009	0.000311
-84.989009	-0.003534
-84.973009	-0.003534
-84.957009	0.000311
-84.941009	-0.002527
-84.925009	0.000555
-84.909009	0.000677
-84.893009	-0.003534
-84.877009	0.001807
-84.861009	0.001685
-84.845009	0.001929
-84.829009	0.001318
-84.813009	-0.001428
-84.797009	-0.003656
-84.781009	0.002051
-84.765009	-0.002283
-84.749009	-0.001550
-84.733009	0.000952
-84.717009	0.002936
-84.701009	0.000677
-84.685009	-0.001306
-84.669009	-0.000055
-84.653009	0.001318
-84.637009	-0.000665
-84.621009	-0.002039
-84.605009	-0.001795
-84.589009	0.000189
-84.573009	0.000677
-84.557009	-0.001184
-84.541009	-0.000177
-84.525009	-0.002527
-84.509009	-0.003290
-84.493009	0.000311
-84.477009	-0.002649
-84.461009	-0.002527
-84.445009	0.001074
-84.429009	-0.003046
-84.413009	-0.002527
-84.397009	-0.004267
-84.381009	-0.004022
-84.365009	0.000555
-84.349009	-0.001795
-84.333009	-0.002039
-84.317009	0.001196
-84.301009	0.000677
-84.285009	-0.001062
-84.269009	0.000189
-84.253009	0.001929
-84.237009	-0.001550
-84.221009	-0.001917
-84.205009	-0.002771
-84.189009	-0.003046
-84.173009	-0.002283
-84.157009	0.000952
-84.141009	-0.000177
-84.125009	-0.000909
-84.109009	0.000952
-84.093009	-0.002405
-84.077009	0.001929
-84.061009	0.000189
-84.045009	0.001318
-84.029009	0.002417
-84.013009	0.000189
-83.997009	-0.000299
-83.981009	-0.002893
-83.965009	-0.000665
-83.949009	-0.002649
-83.933009	0.000555
-83.917009	-0.002649
-83.901009	0.000952
-83.885009	-0.000299
-83.869009	-0.000787
-83.853009	-0.000543
-83.837009	-0.001795
-83.821009	-0.000421
-83.805009	-0.001672
-83.789009	-0.002527
-83.773009	-0.000177
-83.757009	-0.000543
-83.741009	-0.002771
-83.725009	-0.000787
-83.709009	-0.001184
-83.693009	0.000067
-83.677009	0.003180
-83.661009	-0.003046
-83.645009	-0.001306
-83.629009	0.000433
-83.613009	0.000952
-83.597009	0.002051
-83.581009	-0.003046
-83.565009	-0.000543
-83.549009	0.000952
-83.533009	-0.004267
-83.517009	-0.000543
-83.501009	0.001685
-83.485009	0.001807
-83.469009	-0.001184
-83.453009	-0.002283
-83.437009	-0.001062
-83.421009	0.000555
-83.405009	-0.004267
-83.389009	0.000311
-83.373009	-0.001428
-83.357009	0.000189
-83.341009	-0.000543
-83.325009	0.000311
-83.309009	-0.001550
-83.293009	-0.000055
-83.277009	-0.002405
-83.261009	0.000555
-83.245009	-0.001184
-83.229009	0.000952
-83.213009	0.001318
-83.197009	-0.003900
-83.181009	0.000067
-83.165009	-0.001917
-83.149009	0.001807
-83.133009	0.001074
-83.117009	-0.003900
-83.101009	-0.001184
-83.085009	0.000311
-83.069009	0.001929
-83.053009	0.001196
-83.037009	-0.001184
-83.021009	-0.002039
-83.005009	0.001074
-82.989009	0.000952
-82.973009	0.001318
-82.957009	-0.002405
-82.941009	0.002783
-82.925009	0.000677
-82.909009	0.000311
-82.893009	0.001685
-82.877009	-0.003534
-82.861009	0.002051
-82.845009	-0.000421
-82.829009	-0.003778
-82.813009	-0.001428
-82.797009	-0.003290
-82.781009	-0.001062
-82.765009	0.001562
-82.749009	-0.003046
-82.733009	-0.000299
-82.717009	-0.000543
-82.701009	0.001196
-82.685009	0.001562
-82.669009	-0.003412
-82.653009	-0.000299
-82.637009	-0.001062
-82.621009	-0.000787
-82.605009	-0.001184
-82.589009	0.000067
-82.573009	0.000800
-82.557009	-0.000543
-82.541009	0.000800
-82.525009	0.002051
-82.509009	-0.000787
-82.493009	-0.000055
-82.477009	-0.001306
-82.461009	-0.002893
-82.445009	-0.001795
-82.429009	-0.001550
-82.413009	-0.001672
-82.397009	-0.000299
-82.381009	-0.001917
-82.365009	-0.002283
-82.349009	-0.003656
-82.333009	-0.000543
-82.317009	0.001440
-82.301009	0.003424
-82.285009	0.000311
-82.269009	-0.000055
-82.253009	0.001440
-82.237009	-0.000909
-82.221009	-0.001672
-82.205009	-0.000787
-82.189009	-0.000543
-82.173009	-0.001062
-82.157009	-0.003656
-82.141009	-0.000299
-82.125009	-0.002039
-82.109009	0.001685
-82.093009	-0.000543
-82.077009	0.000311
-82.061009	0.000677
-82.045009	0.001929
-82.029009	-0.004267
-82.013009	0.000067
-81.997009	0.000952
-81.981009	-0.000299
-81.965009	-0.003168
-81.949009	-0.001062
-81.933009	0.000952
-81.917009	-0.001062
-81.901009	-0.000177
-81.885009	-0.003046
-81.869009	-0.001306
-81.853009	-0.001672
-81.837009	-0.000055
-81.821009	0.000555
-81.805009	-0.000177
-81.789009	-0.001672
-81.773009	0.001440
-81.757009	-0.003534
-81.741009	-0.004755
-81.725009	-0.000055
-81.709009	-0.000299
-81.693009	0.000189
-81.677009	-0.000055
-81.661009	-0.000787
-81.645009	-0.002039
-81.629009	0.000433
-81.613009	-0.001062
-81.597009	-0.001062
-81.581009	0.002661
-81.565009	-0.000909
-81.549009	0.000311
-81.533009	-0.001428
-81.517009	-0.001062
-81.501009	0.000311
-81.485009	-0.002649
-81.469009	-0.004267
-81.453009	-0.000787
-81.437009	-0.001917
-81.421009	-0.001672
-81.405009	0.001685
-81.389009	0.000952
-81.373009	0.003058
-81.357009	-0.000543
-81.341009	-0.000543
-81.325009	-0.002893
-81.309009	-0.000055
-81.293009	0.000311
-81.277009	-0.000055
-81.261009	-0.000543
-81.245009	-0.002405
-81.229009	-0.000421
-81.213009	0.001807
-81.197009	-0.000543
-81.181009	-0.002283
-81.165009	-0.002771
-81.149009	-0.000909
-81.133009	-0.002161
-81.117009	0.002661
-81.101009	0.003790
-81.085009	-0.002283
-81.069009	-0.001184
-81.053009	0.002295
-81.037009	-0.003046
-81.021009	-0.003168
-81.005009	-0.002771
-80.989009	-0.000787
-80.973009	-0.001550
-80.957009	-0.004389
-80.941009	-0.001062
