Tempo (us) 	 Tensione (V)
-97.859665	-0.001428
-97.843665	-0.000909
-97.827665	-0.002283
-97.811665	-0.003900
-97.795665	-0.000909
-97.779665	0.001318
-97.763665	0.001196
-97.747665	0.000800
-97.731665	-0.002405
-97.715665	-0.002649
-97.699665	-0.003412
-97.683665	-0.005274
-97.667665	-0.005030
-97.651665	-0.001428
-97.635665	-0.000055
-97.619665	-0.001917
-97.603665	-0.000177
-97.587665	-0.001062
-97.571665	0.000189
-97.555665	-0.002405
-97.539665	-0.001917
-97.523665	-0.001062
-97.507665	-0.000299
-97.491665	-0.002161
-97.475665	-0.000543
-97.459665	0.000189
-97.443665	-0.001184
-97.427665	-0.003168
-97.411665	0.000433
-97.395665	-0.000909
-97.379665	-0.000543
-97.363665	-0.001306
-97.347665	-0.001428
-97.331665	-0.001550
-97.315665	-0.000909
-97.299665	-0.001428
-97.283665	-0.002649
-97.267665	-0.001062
-97.251665	-0.000787
-97.235665	-0.001184
-97.219665	-0.001672
-97.203665	-0.001428
-97.187665	-0.001062
-97.171665	-0.002527
-97.155665	0.002051
-97.139665	0.000433
-97.123665	-0.002771
-97.107665	-0.003290
-97.091665	0.000311
-97.075665	-0.003778
-97.059665	-0.003290
-97.043665	-0.002283
-97.027665	-0.001184
-97.011665	-0.000299
-96.995665	0.000067
-96.979665	-0.000299
-96.963665	-0.003412
-96.947665	-0.003168
-96.931665	-0.003168
-96.915665	-0.006006
-96.899665	-0.001428
-96.883665	-0.002771
-96.867665	-0.004267
-96.851665	0.000800
-96.835665	0.001440
-96.819665	0.000952
-96.803665	-0.001795
-96.787665	-0.002161
-96.771665	-0.002527
-96.755665	0.000189
-96.739665	-0.002405
-96.723665	-0.003778
-96.707665	-0.000787
-96.691665	-0.004022
-96.675665	0.000952
-96.659665	-0.002405
-96.643665	-0.002527
-96.627665	0.002051
-96.611665	-0.003412
-96.595665	-0.002161
-96.579665	-0.000299
-96.563665	-0.001428
-96.547665	-0.001306
-96.531665	-0.003290
-96.515665	-0.001917
-96.499665	-0.003168
-96.483665	-0.002283
-96.467665	-0.000421
-96.451665	0.000952
-96.435665	-0.003290
-96.419665	-0.000787
-96.403665	-0.004633
-96.387665	-0.003046
-96.371665	-0.004389
-96.355665	-0.001184
-96.339665	0.001807
-96.323665	-0.002527
-96.307665	-0.000055
-96.291665	-0.004022
-96.275665	-0.002405
-96.259665	0.002295
-96.243665	-0.004877
-96.227665	-0.003168
-96.211665	-0.001184
-96.195665	-0.002405
-96.179665	-0.000421
-96.163665	-0.001550
-96.147665	-0.000177
-96.131665	-0.004389
-96.115665	-0.001672
-96.099665	0.001562
-96.083665	-0.002405
-96.067665	-0.000787
-96.051665	0.000555
-96.035665	-0.002283
-96.019665	0.000067
-96.003665	0.000311
-95.987665	0.001074
-95.971665	-0.006616
-95.955665	0.001929
-95.939665	-0.001306
-95.923665	-0.000787
-95.907665	-0.004144
-95.891665	0.002051
-95.875665	-0.000421
-95.859665	-0.002161
-95.843665	-0.002283
-95.827665	-0.001062
-95.811665	-0.002283
-95.795665	-0.002283
-95.779665	-0.002405
-95.763665	-0.000543
-95.747665	-0.002405
-95.731665	0.001440
-95.715665	-0.001550
-95.699665	-0.000665
-95.683665	-0.001917
-95.667665	-0.000909
-95.651665	0.000433
-95.635665	-0.002649
-95.619665	-0.001550
-95.603665	-0.000421
-95.587665	-0.002161
-95.571665	0.002051
-95.555665	-0.002893
-95.539665	0.000677
-95.523665	-0.002039
-95.507665	-0.001917
-95.491665	-0.001672
-95.475665	-0.001672
-95.459665	-0.001428
-95.443665	-0.002771
-95.427665	0.000800
-95.411665	-0.001795
-95.395665	-0.000543
-95.379665	-0.001306
-95.363665	-0.004144
-95.347665	-0.000055
-95.331665	-0.002039
-95.315665	-0.002039
-95.299665	-0.001550
-95.283665	-0.003168
-95.267665	-0.000665
-95.251665	0.000311
-95.235665	-0.000177
-95.219665	-0.001062
-95.203665	0.000800
-95.187665	0.000800
-95.171665	-0.000543
-95.155665	-0.001184
-95.139665	-0.003534
-95.123665	-0.001795
-95.107665	-0.003778
-95.091665	0.002295
-95.075665	-0.001184
-95.059665	-0.004267
-95.043665	-0.002161
-95.027665	-0.002527
-95.011665	0.001685
-94.995665	-0.001428
-94.979665	0.001440
-94.963665	0.000189
-94.947665	0.000189
-94.931665	-0.004267
-94.915665	-0.001428
-94.899665	-0.000299
-94.883665	-0.001306
-94.867665	-0.000787
-94.851665	0.000555
-94.835665	-0.003534
-94.819665	0.001685
-94.803665	-0.003900
-94.787665	-0.002161
-94.771665	-0.000055
-94.755665	-0.001062
-94.739665	-0.004144
-94.723665	-0.000055
-94.707665	-0.000543
-94.691665	-0.003778
-94.675665	0.000677
-94.659665	0.000067
-94.643665	-0.001672
-94.627665	-0.000055
-94.611665	-0.004511
-94.595665	-0.002893
-94.579665	-0.000177
-94.563665	0.001074
-94.547665	-0.001795
-94.531665	-0.000909
-94.515665	0.001562
-94.499665	-0.000421
-94.483665	-0.002039
-94.467665	-0.002039
-94.451665	-0.002649
-94.435665	-0.002405
-94.419665	-0.001184
-94.403665	-0.005030
-94.387665	-0.004022
-94.371665	-0.000543
-94.355665	-0.001672
-94.339665	-0.000055
-94.323665	0.002173
-94.307665	-0.001184
-94.291665	-0.001306
-94.275665	-0.000299
-94.259665	-0.004022
-94.243665	0.001074
-94.227665	0.000189
-94.211665	-0.001428
-94.195665	-0.000909
-94.179665	-0.000299
-94.163665	-0.000787
-94.147665	-0.000421
-94.131665	-0.000299
-94.115665	0.001685
-94.099665	0.001074
-94.083665	-0.001672
-94.067665	0.000555
-94.051665	-0.001062
-94.035665	-0.001184
-94.019665	-0.003534
-94.003665	-0.001672
-93.987665	-0.001795
-93.971665	-0.004633
-93.955665	0.000067
-93.939665	-0.003046
-93.923665	-0.001184
-93.907665	-0.000665
-93.891665	-0.002771
-93.875665	0.002936
-93.859665	-0.000299
-93.843665	0.001318
-93.827665	-0.003412
-93.811665	-0.002893
-93.795665	-0.001062
-93.779665	-0.000543
-93.763665	-0.000909
-93.747665	-0.000787
-93.731665	0.000067
-93.715665	-0.001062
-93.699665	-0.001917
-93.683665	-0.002527
-93.667665	-0.006494
-93.651665	-0.001428
-93.635665	-0.000909
-93.619665	-0.000787
-93.603665	-0.003534
-93.587665	0.000677
-93.571665	0.001196
-93.555665	-0.004267
-93.539665	-0.000665
-93.523665	0.000067
-93.507665	-0.001795
-93.491665	-0.001550
-93.475665	-0.001672
-93.459665	-0.003534
-93.443665	-0.000909
-93.427665	0.001440
-93.411665	0.000800
-93.395665	-0.003900
-93.379665	-0.002771
-93.363665	-0.000299
-93.347665	-0.000543
-93.331665	-0.002039
-93.315665	-0.000909
-93.299665	-0.001062
-93.283665	0.001196
-93.267665	-0.000665
-93.251665	-0.000665
-93.235665	-0.002893
-93.219665	-0.003900
-93.203665	0.000555
-93.187665	-0.000909
-93.171665	-0.001550
-93.155665	-0.000543
-93.139665	-0.002893
-93.123665	-0.003168
-93.107665	-0.003290
-93.091665	-0.001550
-93.075665	0.002417
-93.059665	0.001440
-93.043665	-0.001062
-93.027665	-0.002283
-93.011665	-0.002893
-92.995665	-0.002405
-92.979665	-0.004389
-92.963665	-0.003046
-92.947665	0.000800
-92.931665	-0.005640
-92.915665	-0.003168
-92.899665	-0.002283
-92.883665	-0.001184
-92.867665	0.000677
-92.851665	-0.000543
-92.835665	0.001807
-92.819665	-0.002893
-92.803665	0.000311
-92.787665	0.000067
-92.771665	-0.002283
-92.755665	-0.000299
-92.739665	-0.003290
-92.723665	-0.001062
-92.707665	0.000189
-92.691665	-0.000177
-92.675665	-0.001550
-92.659665	-0.004633
-92.643665	0.002051
-92.627665	-0.002893
-92.611665	-0.000055
-92.595665	-0.000543
-92.579665	0.001929
-92.563665	-0.003290
-92.547665	-0.000177
-92.531665	-0.001062
-92.515665	-0.001550
-92.499665	-0.000421
-92.483665	-0.002527
-92.467665	-0.002161
-92.451665	-0.001550
-92.435665	0.001929
-92.419665	-0.001428
-92.403665	0.002417
-92.387665	-0.001184
-92.371665	0.000800
-92.355665	-0.002893
-92.339665	-0.000543
-92.323665	-0.002283
-92.307665	-0.000543
-92.291665	-0.000421
-92.275665	-0.002527
-92.259665	-0.000909
-92.243665	-0.003290
-92.227665	0.001318
-92.211665	-0.000177
-92.195665	-0.003046
-92.179665	0.000952
-92.163665	-0.002771
-92.147665	0.000311
-92.131665	-0.000665
-92.115665	-0.000299
-92.099665	-0.000909
-92.083665	-0.001672
-92.067665	-0.000543
-92.051665	-0.001184
-92.035665	-0.001550
-92.019665	-0.002039
-92.003665	0.000555
-91.987665	0.002936
-91.971665	-0.000177
-91.955665	-0.002771
-91.939665	0.000677
-91.923665	-0.000177
-91.907665	-0.001795
-91.891665	-0.000787
-91.875665	0.004157
-91.859665	-0.001306
-91.843665	0.003790
-91.827665	-0.001917
-91.811665	-0.001184
-91.795665	-0.002527
-91.779665	-0.001062
-91.763665	0.001196
-91.747665	0.001318
-91.731665	-0.001062
-91.715665	-0.001917
-91.699665	-0.000177
-91.683665	-0.000055
-91.667665	-0.000787
-91.651665	-0.000055
-91.635665	-0.001184
-91.619665	-0.001550
-91.603665	-0.000909
-91.587665	-0.000787
-91.571665	0.000555
-91.555665	-0.001306
-91.539665	-0.001550
-91.523665	0.000189
-91.507665	0.001807
-91.491665	-0.000665
-91.475665	-0.002161
-91.459665	-0.003290
-91.443665	-0.002649
-91.427665	-0.000421
-91.411665	0.001196
-91.395665	-0.002405
-91.379665	0.000067
-91.363665	-0.000299
-91.347665	-0.002039
-91.331665	-0.000543
-91.315665	-0.001062
-91.299665	-0.001062
-91.283665	0.000952
-91.267665	-0.000909
-91.251665	-0.002771
-91.235665	-0.001795
-91.219665	-0.001795
-91.203665	-0.003900
-91.187665	-0.000177
-91.171665	-0.001062
-91.155665	-0.001550
-91.139665	-0.001428
-91.123665	-0.004389
-91.107665	-0.002405
-91.091665	-0.002527
-91.075665	-0.002527
-91.059665	-0.000177
-91.043665	0.000433
-91.027665	-0.001062
-91.011665	0.002051
-90.995665	0.001074
-90.979665	-0.001428
-90.963665	0.001318
-90.947665	-0.002039
-90.931665	-0.000055
-90.915665	-0.001062
-90.899665	-0.000421
-90.883665	-0.001917
-90.867665	-0.002527
-90.851665	-0.000177
-90.835665	0.000555
-90.819665	-0.002649
-90.803665	-0.003778
-90.787665	0.000433
-90.771665	-0.002283
-90.755665	-0.002283
-90.739665	0.002173
-90.723665	-0.001672
-90.707665	-0.000909
-90.691665	0.001807
-90.675665	-0.003534
-90.659665	-0.001917
-90.643665	-0.003778
-90.627665	-0.003290
-90.611665	0.001807
-90.595665	0.000433
-90.579665	-0.001428
-90.563665	-0.003168
-90.547665	-0.001795
-90.531665	-0.000787
-90.515665	-0.000909
-90.499665	0.001196
-90.483665	-0.002405
-90.467665	-0.001550
-90.451665	-0.001550
-90.435665	0.001318
-90.419665	-0.000055
-90.403665	-0.001184
-90.387665	-0.000665
-90.371665	-0.000909
-90.355665	0.000677
-90.339665	-0.000177
-90.323665	0.000067
-90.307665	-0.000787
-90.291665	-0.001062
-90.275665	0.000800
-90.259665	-0.001917
-90.243665	-0.002893
-90.227665	-0.001795
-90.211665	0.000952
-90.195665	-0.003900
-90.179665	-0.001917
-90.163665	-0.001062
-90.147665	-0.002649
-90.131665	0.001074
-90.115665	-0.001672
-90.099665	-0.001550
-90.083665	0.000433
-90.067665	-0.002161
-90.051665	0.000555
-90.035665	-0.001428
-90.019665	-0.001795
-90.003665	-0.000787
-89.987665	-0.000665
-89.971665	-0.001306
-89.955665	-0.000665
-89.939665	-0.001550
-89.923665	-0.003412
-89.907665	-0.002649
-89.891665	-0.002039
-89.875665	-0.001062
-89.859665	-0.002649
-89.843665	-0.002527
-89.827665	-0.000177
-89.811665	-0.003290
-89.795665	0.002051
-89.779665	-0.001672
-89.763665	0.000555
-89.747665	-0.004022
-89.731665	-0.000909
-89.715665	0.000067
-89.699665	-0.003046
-89.683665	-0.000299
-89.667665	0.000677
-89.651665	-0.001795
-89.635665	-0.001795
-89.619665	-0.000787
-89.603665	-0.000055
-89.587665	-0.000787
-89.571665	0.000800
-89.555665	-0.002283
-89.539665	0.001318
-89.523665	-0.003412
-89.507665	-0.005396
-89.491665	-0.002649
-89.475665	0.000433
-89.459665	-0.000055
-89.443665	0.002783
-89.427665	-0.003534
-89.411665	0.000311
-89.395665	-0.001428
-89.379665	-0.002893
-89.363665	-0.001672
-89.347665	-0.003046
-89.331665	-0.001428
-89.315665	0.000433
-89.299665	-0.000665
-89.283665	-0.002283
-89.267665	0.001440
-89.251665	-0.000055
-89.235665	-0.003290
-89.219665	-0.004389
-89.203665	-0.004267
-89.187665	-0.002649
-89.171665	-0.004755
-89.155665	-0.005030
-89.139665	-0.002405
-89.123665	-0.002161
-89.107665	-0.001428
-89.091665	-0.001428
-89.075665	-0.002527
-89.059665	-0.000421
-89.043665	0.000433
-89.027665	0.000677
-89.011665	0.001318
-88.995665	-0.002161
-88.979665	-0.000909
-88.963665	-0.004511
-88.947665	-0.000299
-88.931665	-0.000787
-88.915665	-0.002161
-88.899665	-0.001062
-88.883665	-0.002283
-88.867665	-0.002039
-88.851665	-0.002283
-88.835665	-0.000055
-88.819665	-0.000665
-88.803665	-0.000787
-88.787665	-0.000787
-88.771665	-0.004755
-88.755665	-0.001306
-88.739665	-0.001062
-88.723665	-0.001917
-88.707665	0.001440
-88.691665	-0.002649
-88.675665	-0.001550
-88.659665	-0.001795
-88.643665	-0.000177
-88.627665	-0.000787
-88.611665	-0.002527
-88.595665	-0.002283
-88.579665	-0.000177
-88.563665	-0.001428
-88.547665	-0.001795
-88.531665	-0.003046
-88.515665	-0.000909
-88.499665	-0.001428
-88.483665	-0.000909
-88.467665	0.000677
-88.451665	-0.001306
-88.435665	-0.001184
-88.419665	0.002173
-88.403665	-0.004511
-88.387665	-0.003168
-88.371665	-0.000177
-88.355665	-0.000909
-88.339665	-0.001062
-88.323665	-0.001672
-88.307665	-0.000299
-88.291665	-0.003656
-88.275665	-0.003778
-88.259665	-0.000299
-88.243665	-0.001672
-88.227665	0.001074
-88.211665	-0.001672
-88.195665	0.000433
-88.179665	-0.004755
-88.163665	-0.001917
-88.147665	-0.003412
-88.131665	0.000555
-88.115665	-0.002283
-88.099665	-0.002039
-88.083665	0.001196
-88.067665	-0.004877
-88.051665	-0.000543
-88.035665	-0.004633
-88.019665	-0.001306
-88.003665	-0.001550
-87.987665	-0.004755
-87.971665	-0.002771
-87.955665	0.000189
-87.939665	-0.002649
-87.923665	-0.000299
-87.907665	-0.001795
-87.891665	0.000067
-87.875665	-0.003778
-87.859665	0.001685
-87.843665	-0.001062
-87.827665	-0.002405
-87.811665	-0.003656
-87.795665	-0.001550
-87.779665	-0.001550
-87.763665	-0.000177
-87.747665	-0.004267
-87.731665	-0.000299
-87.715665	-0.000665
-87.699665	-0.001672
-87.683665	0.002051
-87.667665	-0.000665
-87.651665	-0.002405
-87.635665	-0.001062
-87.619665	-0.000421
-87.603665	-0.003900
-87.587665	-0.002405
-87.571665	-0.000787
-87.555665	0.001685
-87.539665	-0.000299
-87.523665	0.001074
-87.507665	-0.002283
-87.491665	-0.001184
-87.475665	0.000433
-87.459665	-0.000421
-87.443665	-0.000909
-87.427665	0.000311
-87.411665	-0.001062
-87.395665	0.000189
-87.379665	-0.002527
-87.363665	0.001318
-87.347665	-0.003046
-87.331665	-0.002283
-87.315665	-0.000177
-87.299665	-0.000421
-87.283665	-0.002771
-87.267665	-0.003900
-87.251665	-0.001306
-87.235665	-0.001184
-87.219665	-0.000055
-87.203665	-0.002405
-87.187665	-0.003412
-87.171665	-0.001672
-87.155665	0.000189
-87.139665	-0.003778
-87.123665	-0.002771
-87.107665	-0.002405
-87.091665	0.000311
-87.075665	-0.002649
-87.059665	-0.002527
-87.043665	-0.000177
-87.027665	-0.001550
-87.011665	-0.002405
-86.995665	0.002051
-86.979665	-0.000177
-86.963665	-0.002161
-86.947665	-0.001428
-86.931665	0.001685
-86.915665	0.000189
-86.899665	0.001562
-86.883665	-0.000421
-86.867665	-0.001550
-86.851665	-0.000909
-86.835665	0.000189
-86.819665	0.000067
-86.803665	-0.003778
-86.787665	0.002783
-86.771665	-0.001062
-86.755665	0.001440
-86.739665	-0.003046
-86.723665	-0.002527
-86.707665	-0.000665
-86.691665	-0.001672
-86.675665	-0.002771
-86.659665	-0.001428
-86.643665	-0.001306
-86.627665	-0.005030
-86.611665	0.002295
-86.595665	0.000189
-86.579665	-0.003290
-86.563665	0.000677
-86.547665	-0.000665
-86.531665	-0.002161
-86.515665	0.000189
-86.499665	-0.002283
-86.483665	-0.001062
-86.467665	0.001318
-86.451665	-0.003778
-86.435665	-0.001306
-86.419665	-0.001795
-86.403665	-0.001428
-86.387665	-0.001672
-86.371665	-0.000177
-86.355665	-0.002893
-86.339665	-0.002161
-86.323665	0.000311
-86.307665	-0.001795
-86.291665	-0.001306
-86.275665	-0.001184
-86.259665	0.001196
-86.243665	-0.000421
-86.227665	-0.002283
-86.211665	-0.003412
-86.195665	-0.001184
-86.179665	0.001807
-86.163665	-0.002405
-86.147665	0.001440
-86.131665	0.001562
-86.115665	-0.003534
-86.099665	-0.000665
-86.083665	-0.005152
-86.067665	-0.000055
-86.051665	-0.003290
-86.035665	-0.001795
-86.019665	-0.001672
-86.003665	-0.002161
-85.987665	0.001074
-85.971665	-0.000299
-85.955665	0.000800
-85.939665	-0.001428
-85.923665	-0.002649
-85.907665	0.000952
-85.891665	-0.004633
-85.875665	-0.001184
-85.859665	-0.001550
-85.843665	0.002051
-85.827665	-0.001184
-85.811665	-0.001672
-85.795665	0.001562
-85.779665	0.000800
-85.763665	-0.001672
-85.747665	-0.001672
-85.731665	0.002051
-85.715665	-0.001306
-85.699665	-0.003534
-85.683665	-0.000665
-85.667665	0.000067
-85.651665	0.001196
-85.635665	-0.002161
-85.619665	-0.000055
-85.603665	-0.002893
-85.587665	0.002295
-85.571665	0.000555
-85.555665	-0.000055
-85.539665	0.000952
-85.523665	0.001562
-85.507665	-0.000543
-85.491665	-0.002649
-85.475665	-0.002771
-85.459665	-0.001184
-85.443665	-0.001917
-85.427665	0.000067
-85.411665	-0.001672
-85.395665	0.000189
-85.379665	0.000189
-85.363665	-0.002039
-85.347665	-0.001917
-85.331665	0.001440
-85.315665	0.002173
-85.299665	-0.000421
-85.283665	0.000800
-85.267665	-0.002039
-85.251665	-0.001062
-85.235665	-0.003046
-85.219665	-0.003168
-85.203665	-0.005640
-85.187665	-0.001428
-85.171666	-0.000177
-85.155665	0.000555
-85.139666	-0.003168
-85.123666	0.000555
-85.107665	-0.001795
-85.091666	-0.001672
-85.075665	-0.003534
-85.059665	0.002936
-85.043666	0.000311
-85.027665	-0.000299
-85.011666	0.001318
-84.995666	-0.001917
-84.979665	-0.000055
-84.963666	-0.002893
-84.947665	-0.000665
-84.931665	0.000555
-84.915666	0.000800
-84.899665	-0.002527
-84.883666	-0.000299
-84.867666	-0.001306
-84.851665	-0.002893
-84.835666	-0.000299
-84.819666	0.000800
-84.803666	0.000189
-84.787666	-0.003900
-84.771666	-0.001062
-84.755666	-0.000299
-84.739666	-0.002039
-84.723666	-0.003046
-84.707666	-0.001672
-84.691666	-0.000665
-84.675666	0.002051
-84.659666	-0.000665
-84.643666	-0.000299
-84.627666	-0.002039
-84.611666	-0.004389
-84.595666	-0.002405
-84.579666	-0.001795
-84.563666	0.003668
-84.547666	-0.000787
-84.531666	0.001807
-84.515666	-0.000421
-84.499666	-0.003534
-84.483666	-0.001428
-84.467666	-0.002283
-84.451666	-0.002283
-84.435666	-0.001306
-84.419666	0.001807
-84.403666	-0.001062
-84.387666	-0.001306
-84.371666	-0.000665
-84.355666	-0.002527
-84.339666	-0.000421
-84.323666	-0.002771
-84.307666	-0.002527
-84.291666	-0.004511
-84.275666	-0.002771
-84.259666	-0.003046
-84.243666	-0.002283
-84.227666	-0.000909
-84.211666	-0.001062
-84.195666	0.000311
-84.179666	0.002051
-84.163666	0.003058
-84.147666	-0.004511
-84.131666	-0.001550
-84.115666	0.001440
-84.099666	0.000800
-84.083666	0.001807
-84.067666	-0.001917
-84.051666	0.001807
-84.035666	-0.000787
-84.019666	-0.004389
-84.003666	-0.001428
-83.987666	-0.000909
-83.971666	-0.002893
-83.955666	-0.000543
-83.939666	0.000677
-83.923666	-0.000665
-83.907666	-0.000421
-83.891666	0.000555
-83.875666	-0.002161
-83.859666	-0.002649
-83.843666	-0.000055
-83.827666	-0.002893
-83.811666	-0.003900
-83.795666	-0.000055
-83.779666	-0.001795
-83.763666	-0.003168
-83.747666	-0.002405
-83.731666	-0.002527
-83.715666	0.000067
-83.699666	-0.001062
-83.683666	-0.000299
-83.667666	0.001318
-83.651666	-0.004755
-83.635666	-0.001672
-83.619666	-0.002649
-83.603666	-0.000299
-83.587666	-0.000787
-83.571666	-0.001795
-83.555666	-0.000177
-83.539666	-0.001428
-83.523666	-0.000543
-83.507666	-0.000299
-83.491666	-0.001306
-83.475666	-0.000787
-83.459666	-0.001917
-83.443666	-0.002161
-83.427666	-0.001917
-83.411666	0.000952
-83.395666	-0.000543
-83.379666	-0.000665
-83.363666	-0.002161
-83.347666	0.001196
-83.331666	-0.000665
-83.315666	0.001074
-83.299666	-0.000177
-83.283666	-0.002161
-83.267666	-0.000543
-83.251666	0.000311
-83.235666	-0.004144
-83.219666	-0.000177
-83.203666	-0.001062
-83.187666	-0.000177
-83.171666	-0.003290
-83.155666	-0.001184
-83.139666	-0.000299
-83.123666	-0.001306
-83.107666	-0.002405
-83.091666	0.000311
-83.075666	0.002783
-83.059666	0.000555
-83.043666	-0.001428
-83.027666	0.001074
-83.011666	-0.000421
-82.995666	0.000311
-82.979666	-0.003046
-82.963666	0.000677
-82.947666	-0.000421
-82.931666	-0.000787
-82.915666	-0.000787
-82.899666	-0.000421
-82.883666	0.001440
-82.867666	0.000311
-82.851666	-0.001428
-82.835666	-0.000299
-82.819666	-0.001184
-82.803666	-0.000177
-82.787666	-0.002771
-82.771666	-0.004022
-82.755666	-0.001917
-82.739666	-0.002405
-82.723666	0.001196
-82.707666	-0.003290
-82.691666	-0.002527
-82.675666	-0.002527
-82.659666	-0.003900
-82.643666	0.001074
-82.627666	-0.001062
-82.611666	-0.002039
-82.595666	-0.002405
-82.579666	-0.001550
-82.563666	-0.002771
-82.547666	0.000800
-82.531666	-0.001428
-82.515666	-0.000787
-82.499666	-0.001428
-82.483666	0.000189
-82.467666	0.002295
-82.451666	-0.002527
-82.435666	0.000677
-82.419666	0.000555
-82.403666	0.000189
-82.387666	-0.000909
-82.371666	-0.002283
-82.355666	-0.000055
-82.339666	-0.000177
-82.323666	-0.001550
-82.307666	-0.001184
-82.291666	-0.003412
-82.275666	-0.002527
-82.259666	-0.002039
-82.243666	-0.000543
-82.227666	-0.001428
-82.211666	0.000555
-82.195666	-0.001428
-82.179666	-0.000909
-82.163666	-0.001428
-82.147666	0.001196
-82.131666	-0.000055
-82.115666	-0.000787
-82.099666	-0.003046
-82.083666	-0.000909
-82.067666	0.000067
-82.051666	-0.001550
-82.035666	0.002661
-82.019666	-0.000543
-82.003666	0.000800
-81.987666	-0.003168
-81.971666	-0.000055
-81.955666	0.002295
-81.939666	-0.000421
-81.923666	-0.000055
-81.907666	-0.003412
-81.891666	-0.000787
-81.875666	-0.002649
-81.859666	-0.002771
-81.843666	-0.000055
-81.827666	0.000555
-81.811666	-0.001184
-81.795666	-0.003168
-81.779666	0.002661
-81.763666	0.000800
-81.747666	-0.001062
-81.731666	-0.003046
-81.715666	0.001440
-81.699666	0.000189
-81.683666	0.001074
-81.667666	0.000952
-81.651666	-0.000787
-81.635666	-0.002039
-81.619666	-0.004511
-81.603666	-0.000055
-81.587666	0.000189
-81.571666	-0.001184
-81.555666	-0.002039
-81.539666	0.000952
-81.523666	-0.002405
-81.507666	-0.000177
-81.491666	-0.002527
-81.475666	0.000067
-81.459666	0.000433
-81.443666	-0.001306
-81.427666	0.002173
-81.411666	-0.001184
-81.395666	-0.000543
-81.379666	-0.001184
-81.363666	0.000067
-81.347666	-0.000299
-81.331666	-0.001795
-81.315666	-0.000909
-81.299666	0.002417
-81.283666	0.003180
-81.267666	-0.001184
-81.251666	0.001562
-81.235666	0.000952
-81.219666	-0.003900
-81.203666	-0.003290
-81.187666	0.001440
-81.171666	-0.000909
-81.155666	-0.001062
-81.139666	-0.001184
-81.123666	-0.001428
-81.107666	-0.002161
-81.091666	-0.000055
-81.075666	0.001685
-81.059666	-0.000787
