Tempo (us) 	 Tensione (V)
-97.841580	0.000677
-97.825580	-0.001306
-97.809580	-0.000421
-97.793580	-0.001672
-97.777580	-0.000299
-97.761580	-0.003534
-97.745580	0.000067
-97.729580	-0.001672
-97.713580	-0.004633
-97.697580	-0.000055
-97.681580	-0.001428
-97.665580	-0.004144
-97.649580	0.001929
-97.633580	0.002173
-97.617580	-0.000665
-97.601580	0.001074
-97.585580	-0.004267
-97.569580	-0.004022
-97.553580	-0.003534
-97.537580	-0.000909
-97.521580	0.001562
-97.505580	0.001074
-97.489580	-0.000055
-97.473580	-0.002771
-97.457580	-0.003412
-97.441580	-0.002161
-97.425580	0.000311
-97.409580	-0.001550
-97.393580	-0.000909
-97.377580	-0.002527
-97.361580	-0.003168
-97.345580	0.001685
-97.329580	-0.000299
-97.313580	-0.003412
-97.297580	-0.002161
-97.281580	-0.003778
-97.265580	-0.000055
-97.249580	-0.004144
-97.233580	-0.001306
-97.217580	-0.002527
-97.201580	0.002173
-97.185580	-0.003046
-97.169580	0.000677
-97.153580	0.001807
-97.137580	-0.002771
-97.121580	-0.002893
-97.105580	-0.002283
-97.089580	-0.001428
-97.073580	-0.001184
-97.057580	0.000800
-97.041580	0.000677
-97.025580	-0.002161
-97.009580	-0.001306
-96.993580	0.001929
-96.977580	0.000189
-96.961580	-0.000421
-96.945580	-0.004511
-96.929580	0.001196
-96.913580	-0.001672
-96.897580	-0.001184
-96.881580	-0.000299
-96.865580	0.001440
-96.849580	-0.001306
-96.833580	-0.001550
-96.817580	0.000555
-96.801580	-0.001306
-96.785580	-0.003046
-96.769580	-0.000787
-96.753580	-0.001795
-96.737580	-0.001428
-96.721580	-0.000543
-96.705580	-0.001672
-96.689580	0.000677
-96.673580	-0.000909
-96.657580	-0.000055
-96.641580	0.000677
-96.625580	-0.000909
-96.609580	-0.001062
-96.593580	-0.000055
-96.577580	-0.001795
-96.561580	-0.000299
-96.545580	0.003180
-96.529580	-0.001306
-96.513580	-0.001062
-96.497580	0.001196
-96.481580	-0.001428
-96.465580	-0.002405
-96.449580	-0.002039
-96.433580	-0.000665
-96.417580	-0.003168
-96.401580	-0.001306
-96.385580	0.000067
-96.369580	-0.002527
-96.353580	0.001807
-96.337580	0.000555
-96.321580	-0.001428
-96.305580	-0.002039
-96.289580	-0.001917
-96.273580	0.000433
-96.257580	-0.000909
-96.241580	0.001562
-96.225580	-0.002283
-96.209580	-0.004022
-96.193580	0.000067
-96.177580	-0.000909
-96.161580	-0.003656
-96.145580	0.000433
-96.129580	0.000555
-96.113580	-0.000787
-96.097580	-0.002283
-96.081580	0.001318
-96.065580	-0.002649
-96.049580	-0.001428
-96.033580	0.001318
-96.017580	0.000952
-96.001580	0.001807
-95.985580	-0.000787
-95.969580	0.000433
-95.953580	-0.003412
-95.937580	-0.001550
-95.921580	-0.000299
-95.905580	-0.003046
-95.889580	0.002417
-95.873580	-0.000299
-95.857580	-0.001550
-95.841580	-0.004511
-95.825580	-0.001550
-95.809580	-0.003168
-95.793580	-0.002649
-95.777580	-0.000055
-95.761580	-0.002283
-95.745580	-0.002039
-95.729580	0.001318
-95.713580	-0.002771
-95.697580	-0.000177
-95.681580	-0.001672
-95.665580	-0.001184
-95.649580	0.000952
-95.633580	-0.001184
-95.617580	-0.002039
-95.601580	-0.000421
-95.585580	-0.002039
-95.569580	-0.000177
-95.553580	-0.000421
-95.537580	-0.001306
-95.521580	-0.001672
-95.505580	-0.003656
-95.489580	0.002661
-95.473580	-0.002283
-95.457580	-0.002039
-95.441580	-0.001062
-95.425580	0.002051
-95.409580	0.002661
-95.393580	0.002051
-95.377580	-0.001428
-95.361580	0.002661
-95.345580	0.000067
-95.329580	-0.003534
-95.313580	0.003302
-95.297580	0.002661
-95.281580	0.000555
-95.265580	-0.000177
-95.249580	-0.002771
-95.233580	-0.002283
-95.217580	-0.000665
-95.201580	-0.002527
-95.185580	-0.000421
-95.169580	-0.000665
-95.153580	-0.003290
-95.137580	0.001440
-95.121580	-0.002527
-95.105580	-0.001795
-95.089580	0.000189
-95.073580	0.000311
-95.057580	0.002051
-95.041580	-0.000177
-95.025580	-0.003290
-95.009580	0.000433
-94.993580	-0.003412
-94.977580	0.001440
-94.961580	-0.000055
-94.945580	-0.001550
-94.929580	-0.002039
-94.913580	-0.000787
-94.897580	0.000800
-94.881580	0.000189
-94.865580	-0.002649
-94.849580	0.000555
-94.833580	-0.000177
-94.817580	0.002051
-94.801580	-0.002283
-94.785580	0.000067
-94.769580	0.003302
-94.753580	0.002051
-94.737580	-0.001917
-94.721580	-0.002039
-94.705580	-0.001795
-94.689580	-0.003046
-94.673580	-0.001184
-94.657580	-0.000665
-94.641580	0.000067
-94.625580	-0.002893
-94.609580	-0.003168
-94.593580	-0.003046
-94.577580	-0.002283
-94.561580	-0.002161
-94.545580	-0.004755
-94.529580	-0.000543
-94.513580	-0.002771
-94.497580	-0.000299
-94.481580	-0.002161
-94.465580	-0.002039
-94.449580	-0.000177
-94.433580	-0.002039
-94.417580	-0.000177
-94.401580	-0.000177
-94.385580	-0.000299
-94.369580	-0.001672
-94.353580	0.001074
-94.337580	-0.001672
-94.321580	-0.002649
-94.305580	-0.002527
-94.289580	-0.001795
-94.273580	0.000067
-94.257580	0.001196
-94.241580	-0.000665
-94.225580	0.000067
-94.209580	-0.000055
-94.193580	-0.002771
-94.177580	-0.000421
-94.161580	0.000067
-94.145580	0.000800
-94.129580	-0.002649
-94.113580	-0.003046
-94.097580	-0.001917
-94.081580	-0.002893
-94.065580	0.000067
-94.049580	0.003302
-94.033580	-0.003290
-94.017580	-0.000909
-94.001580	-0.002649
-93.985580	-0.002527
-93.969580	0.001318
-93.953580	-0.001184
-93.937580	-0.001550
-93.921580	-0.003290
-93.905580	0.001440
-93.889580	-0.001306
-93.873580	-0.001428
-93.857580	-0.001062
-93.841580	0.000952
-93.825580	-0.000299
-93.809580	0.000433
-93.793580	-0.000787
-93.777580	-0.002771
-93.761580	-0.004144
-93.745580	-0.000421
-93.729580	-0.003534
-93.713580	0.001318
-93.697580	0.000433
-93.681580	0.000189
-93.665580	-0.001428
-93.649580	-0.001917
-93.633580	-0.000909
-93.617580	-0.000665
-93.601580	0.000555
-93.585580	0.002173
-93.569580	-0.002161
-93.553580	-0.004144
-93.537580	-0.000909
-93.521580	-0.002649
-93.505580	-0.000787
-93.489580	-0.000909
-93.473580	0.001318
-93.457580	-0.003412
-93.441580	-0.000909
-93.425580	-0.003778
-93.409580	0.001562
-93.393580	-0.000299
-93.377580	-0.000665
-93.361580	0.001196
-93.345580	-0.000299
-93.329580	-0.002771
-93.313580	-0.001672
-93.297580	0.000189
-93.281580	-0.004389
-93.265580	-0.000787
-93.249580	-0.000177
-93.233580	-0.000177
-93.217580	-0.001428
-93.201580	-0.001672
-93.185580	0.000189
-93.169580	0.000555
-93.153580	0.002051
-93.137580	-0.001672
-93.121580	0.000555
-93.105580	0.000952
-93.089580	-0.000665
-93.073580	-0.004389
-93.057580	-0.002893
-93.041580	-0.002405
-93.025580	-0.000665
-93.009580	-0.003046
-92.993580	0.000311
-92.977580	-0.000055
-92.961580	-0.001062
-92.945580	0.000952
-92.929580	0.000555
-92.913580	0.000067
-92.897580	-0.003046
-92.881580	-0.002405
-92.865580	-0.000299
-92.849580	-0.001184
-92.833580	-0.001795
-92.817580	-0.000421
-92.801580	0.000952
-92.785580	0.000800
-92.769580	-0.001917
-92.753580	0.000677
-92.737580	-0.000177
-92.721580	0.000189
-92.705580	-0.004267
-92.689580	0.001196
-92.673580	0.002417
-92.657580	0.000555
-92.641580	-0.000055
-92.625580	0.000311
-92.609580	-0.001306
-92.593580	-0.002283
-92.577580	-0.001672
-92.561580	0.001929
-92.545580	-0.000787
-92.529580	0.000952
-92.513580	-0.002771
-92.497580	-0.001306
-92.481580	-0.001795
-92.465580	0.000952
-92.449580	-0.000909
-92.433580	-0.000787
-92.417580	0.002661
-92.401580	-0.001917
-92.385580	-0.004633
-92.369580	-0.004389
-92.353580	-0.000543
-92.337580	0.001318
-92.321580	-0.003290
-92.305580	-0.002283
-92.289580	-0.001917
-92.273580	0.003058
-92.257580	-0.002893
-92.241580	-0.001672
-92.225580	-0.000055
-92.209580	-0.001184
-92.193580	-0.004267
-92.177580	-0.000055
-92.161580	-0.000421
-92.145580	0.000433
-92.129580	-0.003778
-92.113580	0.000067
-92.097580	-0.000421
-92.081580	0.000189
-92.065580	0.003180
-92.049580	0.002539
-92.033580	-0.001917
-92.017580	-0.002649
-92.001580	-0.000665
-91.985580	-0.001917
-91.969580	-0.001062
-91.953580	0.002539
-91.937580	-0.003778
-91.921580	-0.004267
-91.905580	-0.002161
-91.889580	-0.001306
-91.873580	0.000555
-91.857580	0.001318
-91.841580	0.000189
-91.825580	0.000189
-91.809580	-0.002039
-91.793580	0.002173
-91.777580	-0.001184
-91.761580	-0.002039
-91.745580	-0.002161
-91.729580	-0.002893
-91.713580	-0.000421
-91.697580	0.001929
-91.681580	-0.001306
-91.665580	-0.004267
-91.649580	0.001685
-91.633580	-0.002161
-91.617580	-0.001917
-91.601580	-0.000055
-91.585580	-0.000421
-91.569580	-0.000909
-91.553580	-0.001306
-91.537580	0.000555
-91.521580	-0.002771
-91.505580	0.002295
-91.489580	-0.001550
-91.473580	-0.003168
-91.457580	0.000800
-91.441580	0.000800
-91.425580	-0.003168
-91.409580	0.001074
-91.393580	-0.001428
-91.377580	0.001074
-91.361580	-0.001917
-91.345580	0.000555
-91.329580	-0.004755
-91.313580	0.000952
-91.297580	0.000311
-91.281580	-0.000177
-91.265580	-0.002039
-91.249580	0.000311
-91.233580	-0.004389
-91.217580	-0.002649
-91.201580	-0.002283
-91.185580	-0.000055
-91.169580	0.001074
-91.153580	-0.003900
-91.137580	0.001074
-91.121580	-0.000909
-91.105580	-0.000177
-91.089580	0.002417
-91.073580	-0.001795
-91.057580	0.001929
-91.041580	-0.005762
-91.025580	0.001440
-91.009580	0.002051
-90.993580	-0.003168
-90.977580	0.000067
-90.961580	-0.000299
-90.945580	-0.000055
-90.929580	-0.001306
-90.913580	0.001318
-90.897580	-0.002039
-90.881580	0.000555
-90.865580	-0.002161
-90.849580	-0.002283
-90.833580	-0.000787
-90.817580	-0.000177
-90.801580	0.000952
-90.785580	0.001807
-90.769580	-0.003046
-90.753580	-0.002039
-90.737580	-0.002405
-90.721580	0.001562
-90.705580	0.000067
-90.689580	-0.001428
-90.673580	0.001196
-90.657580	-0.000421
-90.641580	0.002295
-90.625580	-0.002771
-90.609580	-0.001550
-90.593580	0.000800
-90.577580	-0.002893
-90.561580	0.000555
-90.545580	0.000433
-90.529580	-0.000299
-90.513580	-0.001672
-90.497580	0.003790
-90.481580	-0.001550
-90.465580	0.000433
-90.449580	0.002173
-90.433580	-0.000177
-90.417580	0.001318
-90.401580	-0.000787
-90.385580	-0.000665
-90.369580	-0.005274
-90.353580	0.000555
-90.337580	-0.001917
-90.321580	0.000311
-90.305580	0.000952
-90.289580	-0.000665
-90.273580	0.000800
-90.257580	-0.003656
-90.241580	-0.001062
-90.225580	-0.001428
-90.209580	-0.000299
-90.193580	-0.002893
-90.177580	-0.000299
-90.161580	-0.000055
-90.145580	-0.000299
-90.129580	-0.000177
-90.113580	-0.000909
-90.097580	0.000311
-90.081580	0.000800
-90.065580	0.000952
-90.049580	0.000800
-90.033580	-0.001795
-90.017580	0.000555
-90.001580	-0.002283
-89.985580	-0.001184
-89.969580	-0.002039
-89.953580	0.000800
-89.937580	-0.000909
-89.921580	0.000677
-89.905580	0.000677
-89.889580	-0.001550
-89.873580	-0.002283
-89.857580	0.000433
-89.841580	-0.001062
-89.825580	-0.000055
-89.809580	-0.000543
-89.793580	-0.002039
-89.777580	0.001318
-89.761580	-0.000665
-89.745580	0.000952
-89.729580	-0.000909
-89.713580	-0.000665
-89.697580	-0.002527
-89.681580	-0.000177
-89.665580	-0.000787
-89.649580	0.001074
-89.633580	0.001196
-89.617580	-0.001795
-89.601580	-0.002649
-89.585580	-0.004022
-89.569580	0.000311
-89.553580	0.001318
-89.537580	0.001318
-89.521580	-0.001306
-89.505580	0.000555
-89.489580	-0.002283
-89.473580	0.001929
-89.457580	0.000952
-89.441580	-0.000177
-89.425580	-0.001306
-89.409580	0.001318
-89.393580	-0.001917
-89.377580	-0.000299
-89.361580	-0.003534
-89.345580	-0.003656
-89.329580	0.000555
-89.313580	-0.000177
-89.297580	-0.001917
-89.281580	-0.000177
-89.265580	-0.001795
-89.249580	-0.001795
-89.233580	0.001318
-89.217580	-0.001672
-89.201580	-0.002039
-89.185580	-0.000665
-89.169580	-0.001062
-89.153580	0.003424
-89.137580	0.001562
-89.121580	0.002539
-89.105580	0.001074
-89.089580	-0.002771
-89.073580	-0.001062
-89.057580	-0.001672
-89.041580	-0.002527
-89.025580	0.001685
-89.009580	-0.002161
-88.993580	-0.000543
-88.977580	-0.000421
-88.961580	0.000067
-88.945580	0.000189
-88.929580	0.003058
-88.913580	0.000433
-88.897580	0.000189
-88.881580	0.000800
-88.865580	0.001074
-88.849580	-0.000055
-88.833580	0.000555
-88.817580	0.001074
-88.801580	0.002417
-88.785580	-0.001795
-88.769580	0.000555
-88.753580	-0.001184
-88.737580	-0.000055
-88.721580	-0.001306
-88.705580	-0.005396
-88.689580	-0.003046
-88.673580	-0.001550
-88.657580	-0.003656
-88.641580	-0.002283
-88.625580	-0.001306
-88.609580	-0.000299
-88.593580	0.000189
-88.577580	-0.002405
-88.561580	-0.000665
-88.545580	-0.002283
-88.529580	0.000952
-88.513580	0.000952
-88.497580	-0.002161
-88.481580	0.000555
-88.465580	-0.001306
-88.449580	-0.000665
-88.433580	0.002173
-88.417580	0.000067
-88.401580	0.000189
-88.385580	0.002417
-88.369580	-0.001306
-88.353580	0.001929
-88.337580	0.002173
-88.321580	0.000189
-88.305580	0.000952
-88.289580	-0.002283
-88.273580	-0.002161
-88.257580	-0.002649
-88.241580	-0.001917
-88.225580	-0.001917
-88.209580	0.000433
-88.193580	-0.002161
-88.177580	-0.004022
-88.161580	-0.000299
-88.145580	0.000677
-88.129580	-0.001062
-88.113580	0.000311
-88.097580	-0.001795
-88.081580	-0.004267
-88.065580	0.001929
-88.049580	-0.000299
-88.033580	0.000311
-88.017580	-0.001550
-88.001580	-0.001672
-87.985580	-0.001306
-87.969580	-0.000055
-87.953580	0.000433
-87.937580	-0.000543
-87.921580	-0.000177
-87.905580	-0.000787
-87.889580	0.000311
-87.873580	-0.000055
-87.857580	-0.000055
-87.841580	0.000189
-87.825580	0.000555
-87.809580	-0.002283
-87.793580	-0.000665
-87.777580	-0.002649
-87.761580	0.001318
-87.745580	0.001685
-87.729580	-0.000543
-87.713580	0.000311
-87.697580	-0.001795
-87.681580	-0.001917
-87.665580	-0.000177
-87.649580	-0.003412
-87.633580	0.000189
-87.617580	-0.004389
-87.601580	0.000433
-87.585580	-0.001672
-87.569580	-0.001062
-87.553580	-0.001184
-87.537580	0.000067
-87.521580	-0.000299
-87.505580	-0.000299
-87.489580	-0.000909
-87.473580	0.001562
-87.457580	0.000189
-87.441580	-0.001672
-87.425580	-0.000909
-87.409580	0.003424
-87.393580	-0.003778
-87.377580	-0.001062
-87.361580	-0.001550
-87.345580	0.000555
-87.329580	0.000067
-87.313580	0.003790
-87.297580	-0.000055
-87.281580	0.002295
-87.265580	-0.000787
-87.249580	-0.003168
-87.233580	-0.000299
-87.217580	-0.000177
-87.201580	0.001807
-87.185580	0.000555
-87.169580	-0.000055
-87.153580	-0.000787
-87.137580	0.000189
-87.121580	-0.002771
-87.105580	-0.001184
-87.089580	-0.001062
-87.073580	-0.000909
-87.057580	-0.002771
-87.041580	-0.004755
-87.025580	-0.002283
-87.009580	-0.000055
-86.993580	-0.003168
-86.977580	-0.003168
-86.961580	0.000952
-86.945580	-0.000055
-86.929580	-0.000177
-86.913580	0.002539
-86.897580	-0.001428
-86.881580	-0.001184
-86.865580	0.000433
-86.849580	-0.001306
-86.833580	0.002051
-86.817580	-0.002893
-86.801580	0.001318
-86.785580	-0.001062
-86.769580	-0.003046
-86.753580	0.000433
-86.737580	-0.000909
-86.721580	-0.002893
-86.705580	0.003668
-86.689580	0.001440
-86.673580	-0.003534
-86.657580	-0.002283
-86.641580	-0.002161
-86.625580	-0.001550
-86.609580	-0.001184
-86.593580	-0.001550
-86.577580	-0.002527
-86.561580	0.000189
-86.545580	-0.001550
-86.529580	-0.002405
-86.513580	-0.001428
-86.497580	0.000067
-86.481580	-0.001428
-86.465580	0.001074
-86.449580	-0.002161
-86.433580	0.000189
-86.417580	-0.000787
-86.401580	-0.003290
-86.385580	-0.001672
-86.369580	-0.000543
-86.353580	-0.002283
-86.337580	0.001685
-86.321580	0.000189
-86.305580	0.001562
-86.289580	0.001562
-86.273580	-0.001672
-86.257580	0.000555
-86.241580	-0.001917
-86.225580	0.001807
-86.209580	0.003180
-86.193580	-0.003656
-86.177580	-0.002039
-86.161580	-0.000543
-86.145580	0.000067
-86.129580	-0.000055
-86.113580	0.001318
-86.097580	-0.000787
-86.081580	0.000952
-86.065580	-0.000055
-86.049580	-0.001184
-86.033580	0.000189
-86.017580	-0.000665
-86.001580	-0.000299
-85.985580	0.001318
-85.969580	-0.002039
-85.953580	-0.002039
-85.937580	-0.001795
-85.921580	-0.000543
-85.905580	-0.000787
-85.889580	0.001807
-85.873580	0.005042
-85.857580	-0.002527
-85.841580	-0.003046
-85.825580	-0.001917
-85.809580	-0.001672
-85.793580	-0.001672
-85.777580	-0.002039
-85.761580	0.000677
-85.745580	0.003180
-85.729580	-0.001917
-85.713580	0.000067
-85.697580	-0.002039
-85.681580	-0.001062
-85.665580	0.000952
-85.649580	-0.003046
-85.633580	-0.000665
-85.617580	0.001074
-85.601580	0.001562
-85.585580	-0.001428
-85.569580	-0.003656
-85.553580	-0.001795
-85.537580	-0.000665
-85.521580	0.001196
-85.505580	-0.001917
-85.489580	-0.002527
-85.473580	-0.002527
-85.457580	-0.001062
-85.441580	0.001440
-85.425580	-0.000665
-85.409580	-0.000909
-85.393580	-0.001184
-85.377580	0.001196
-85.361580	-0.002893
-85.345580	-0.006006
-85.329580	-0.002771
-85.313580	-0.002893
-85.297580	-0.001550
-85.281580	0.000189
-85.265580	0.001685
-85.249580	-0.002039
-85.233580	-0.001184
-85.217580	-0.000055
-85.201580	-0.000909
-85.185580	-0.001062
-85.169580	-0.001062
-85.153580	0.001196
-85.137580	-0.002283
-85.121580	-0.000787
-85.105580	-0.000299
-85.089580	0.001196
-85.073580	-0.001672
-85.057580	-0.002283
-85.041580	0.001074
-85.025580	-0.002649
-85.009580	0.000189
-84.993580	-0.001428
-84.977580	0.000555
-84.961580	-0.001795
-84.945580	-0.000421
-84.929580	-0.001672
-84.913580	0.000800
-84.897580	-0.001184
-84.881580	-0.000909
-84.865580	-0.001672
-84.849580	0.000433
-84.833580	-0.002283
-84.817580	-0.002527
-84.801580	0.001685
-84.785580	-0.000421
-84.769580	0.000677
-84.753580	-0.002405
-84.737580	-0.004267
-84.721580	-0.000055
-84.705580	0.000067
-84.689580	-0.002405
-84.673580	0.001196
-84.657580	-0.000787
-84.641580	-0.000787
-84.625580	0.003424
-84.609580	-0.002649
-84.593580	-0.000421
-84.577580	0.001685
-84.561580	0.000952
-84.545580	-0.003168
-84.529580	-0.001062
-84.513580	-0.002283
-84.497580	-0.002527
-84.481580	-0.001062
-84.465580	0.001685
-84.449580	0.001318
-84.433580	-0.000665
-84.417580	-0.002527
-84.401580	-0.001184
-84.385580	-0.003534
-84.369580	-0.001795
-84.353580	-0.001795
-84.337580	-0.002039
-84.321580	-0.001795
-84.305580	-0.001672
-84.289580	-0.002893
-84.273580	-0.002649
-84.257580	-0.002405
-84.241580	0.000067
-84.225580	0.003424
-84.209580	-0.000299
-84.193580	-0.000665
-84.177580	0.000433
-84.161580	0.001562
-84.145580	-0.001428
-84.129580	-0.000421
-84.113580	-0.000787
-84.097580	0.000952
-84.081580	-0.000421
-84.065580	-0.001917
-84.049580	-0.000177
-84.033580	0.000677
-84.017580	-0.004389
-84.001580	0.001929
-83.985580	-0.000787
-83.969580	-0.003656
-83.953580	0.000189
-83.937580	0.001685
-83.921580	-0.000421
-83.905580	-0.000055
-83.889580	-0.001428
-83.873580	-0.000665
-83.857580	-0.000543
-83.841580	0.001440
-83.825580	-0.000909
-83.809580	-0.000665
-83.793580	0.000433
-83.777580	-0.001062
-83.761580	0.002783
-83.745580	0.000555
-83.729580	0.002783
-83.713580	-0.005762
-83.697580	-0.004267
-83.681580	0.000311
-83.665580	0.001318
-83.649580	0.000677
-83.633580	-0.000421
-83.617580	-0.004511
-83.601580	0.001440
-83.585580	0.001440
-83.569580	-0.002039
-83.553580	0.000677
-83.537580	0.001196
-83.521580	-0.002527
-83.505580	0.002783
-83.489580	0.000555
-83.473580	-0.001795
-83.457580	-0.002039
-83.441580	-0.002161
-83.425580	0.001074
-83.409580	-0.000177
-83.393580	-0.002405
-83.377580	-0.001795
-83.361580	-0.001550
-83.345580	-0.002771
-83.329580	0.001318
-83.313580	-0.002405
-83.297580	-0.003534
-83.281580	-0.002771
-83.265580	0.001074
-83.249580	0.001196
-83.233580	-0.002527
-83.217580	0.001318
-83.201580	0.002051
-83.185580	-0.001550
-83.169580	0.000433
-83.153580	-0.000543
-83.137580	-0.000543
-83.121580	-0.000177
-83.105580	-0.000665
-83.089580	-0.001672
-83.073580	-0.002161
-83.057580	0.000067
-83.041580	-0.000787
-83.025580	-0.002039
-83.009580	-0.004877
-82.993580	-0.001306
-82.977580	-0.000665
-82.961580	-0.001795
-82.945580	-0.000055
-82.929580	0.001074
-82.913580	-0.000787
-82.897580	-0.001917
-82.881580	0.000189
-82.865580	-0.001184
-82.849580	0.000677
-82.833580	0.000067
-82.817580	-0.001795
-82.801580	-0.002405
-82.785580	0.001196
-82.769580	0.000067
-82.753580	-0.003778
-82.737580	-0.001306
-82.721580	0.001562
-82.705580	-0.001306
-82.689580	-0.001306
-82.673580	0.000952
-82.657580	0.001685
-82.641580	0.001440
-82.625580	-0.000421
-82.609580	-0.000787
-82.593580	0.001318
-82.577580	-0.002283
-82.561580	-0.000665
-82.545580	0.002051
-82.529580	-0.000421
-82.513580	0.000433
-82.497580	-0.001306
-82.481580	-0.000909
-82.465580	0.002783
-82.449580	-0.001062
-82.433580	0.000189
-82.417580	-0.004389
-82.401580	-0.001428
-82.385580	0.000067
-82.369580	-0.001062
-82.353580	0.000952
-82.337580	-0.003290
-82.321580	-0.000055
-82.305580	-0.002893
-82.289580	-0.003046
-82.273580	-0.000909
-82.257580	0.000311
-82.241580	-0.001550
-82.225580	0.000067
-82.209580	-0.000909
-82.193580	0.001807
-82.177580	-0.000665
-82.161580	0.000189
-82.145580	0.002783
-82.129580	-0.000299
-82.113580	0.001807
-82.097580	-0.001184
-82.081580	-0.002771
-82.065580	0.001440
-82.049580	-0.000787
-82.033580	0.000800
-82.017580	-0.001184
-82.001580	0.001318
-81.985580	-0.004022
-81.969580	-0.000543
-81.953580	-0.000177
-81.937580	-0.000299
-81.921580	-0.003778
-81.905580	-0.001428
-81.889580	-0.002161
-81.873580	-0.001428
-81.857580	-0.000177
-81.841580	-0.000177
-81.825580	-0.000787
-81.809580	-0.005152
-81.793580	0.001807
-81.777580	0.000677
-81.761580	0.000067
-81.745580	0.000555
-81.729580	-0.001550
-81.713580	0.001440
-81.697580	-0.000665
-81.681580	0.000433
-81.665580	-0.001062
-81.649580	-0.000177
-81.633580	-0.000543
-81.617580	0.001807
-81.601580	0.000067
-81.585580	0.003058
-81.569580	-0.002527
-81.553580	-0.000543
-81.537580	0.002051
-81.521580	-0.000787
-81.505580	0.001562
-81.489580	0.000067
-81.473580	0.000189
-81.457580	-0.002527
-81.441580	-0.000787
-81.425580	-0.002893
-81.409580	-0.001917
-81.393580	-0.000665
-81.377580	-0.001184
-81.361580	-0.002161
-81.345580	-0.001184
-81.329580	-0.005030
-81.313580	-0.000787
-81.297580	0.000952
-81.281580	-0.002283
-81.265580	-0.001917
-81.249580	-0.003290
-81.233580	-0.000543
-81.217580	-0.001672
-81.201580	0.000677
-81.185580	-0.003412
-81.169580	0.000433
-81.153580	0.000555
-81.137580	-0.000421
-81.121580	-0.001184
-81.105580	0.000800
-81.089580	-0.000665
-81.073580	0.001074
-81.057580	0.000800
-81.041580	-0.002893
-81.025580	0.001196
-81.009580	-0.004144
-80.993580	0.001562
-80.977580	0.000189
-80.961580	0.000189
-80.945580	-0.001062
-80.929580	-0.000543
-80.913580	-0.000177
-80.897580	0.002051
-80.881580	-0.002405
