Tempo (us) 	 Tensione (V)
-97.878906	0.000555
-97.862906	-0.001184
-97.846906	-0.001184
-97.830906	-0.002527
-97.814906	-0.001550
-97.798906	-0.002527
-97.782906	-0.006494
-97.766906	0.000800
-97.750906	-0.001306
-97.734906	-0.000177
-97.718906	-0.000909
-97.702906	-0.000909
-97.686906	0.001685
-97.670906	0.000067
-97.654906	-0.000665
-97.638906	-0.003046
-97.622906	-0.002161
-97.606906	-0.001306
-97.590907	-0.000299
-97.574906	-0.001428
-97.558907	-0.001795
-97.542907	-0.001428
-97.526906	-0.004267
-97.510907	0.000311
-97.494906	-0.002161
-97.478906	-0.002649
-97.462907	-0.000787
-97.446906	0.003424
-97.430907	-0.001184
-97.414907	-0.000055
-97.398906	-0.000909
-97.382907	0.001440
-97.366906	-0.002527
-97.350906	-0.000665
-97.334907	-0.000665
-97.318906	-0.004511
-97.302907	-0.002771
-97.286907	-0.001062
-97.270906	-0.000421
-97.254907	0.000189
-97.238907	-0.000299
-97.222907	-0.002527
-97.206907	-0.000909
-97.190907	-0.001917
-97.174907	0.001196
-97.158907	0.000311
-97.142907	-0.000177
-97.126907	0.000677
-97.110907	-0.001184
-97.094907	-0.003900
-97.078907	-0.003534
-97.062907	-0.001306
-97.046907	-0.003168
-97.030907	0.000677
-97.014907	0.002173
-96.998907	-0.001917
-96.982907	-0.004877
-96.966907	-0.005762
-96.950907	-0.004267
-96.934907	-0.001550
-96.918907	-0.001306
-96.902907	-0.000665
-96.886907	-0.001550
-96.870907	0.000800
-96.854907	-0.000055
-96.838907	-0.000299
-96.822907	-0.001306
-96.806907	-0.001428
-96.790907	-0.001062
-96.774907	0.003180
-96.758907	-0.003046
-96.742907	-0.001428
-96.726907	-0.001306
-96.710907	-0.003046
-96.694907	-0.000055
-96.678907	-0.001795
-96.662907	-0.002893
-96.646907	-0.001672
-96.630907	-0.003168
-96.614907	-0.003290
-96.598907	0.000800
-96.582907	-0.003412
-96.566907	0.000555
-96.550907	-0.002649
-96.534907	-0.001062
-96.518907	-0.001550
-96.502907	-0.001184
-96.486907	-0.002771
-96.470907	-0.002161
-96.454907	-0.003046
-96.438907	-0.001306
-96.422907	-0.000543
-96.406907	-0.000787
-96.390907	0.001196
-96.374907	-0.003290
-96.358907	-0.001795
-96.342907	-0.003534
-96.326907	0.001318
-96.310907	-0.001428
-96.294907	-0.001672
-96.278907	-0.001306
-96.262907	-0.000909
-96.246907	0.000067
-96.230907	-0.000421
-96.214907	0.001685
-96.198907	0.000189
-96.182907	-0.002283
-96.166907	-0.001306
-96.150907	-0.002893
-96.134907	0.003668
-96.118907	-0.001550
-96.102907	-0.001672
-96.086907	0.000952
-96.070907	-0.003412
-96.054907	-0.001672
-96.038907	-0.001428
-96.022907	-0.001062
-96.006907	0.001440
-95.990907	-0.001184
-95.974907	-0.001917
-95.958907	-0.000055
-95.942907	-0.003290
-95.926907	-0.003778
-95.910907	-0.003168
-95.894907	0.000952
-95.878907	-0.002649
-95.862907	-0.000421
-95.846907	-0.000299
-95.830907	-0.004389
-95.814907	-0.000665
-95.798907	-0.001306
-95.782907	-0.002039
-95.766907	-0.002893
-95.750907	-0.001795
-95.734907	0.000677
-95.718907	-0.000177
-95.702907	-0.000787
-95.686907	-0.000909
-95.670907	-0.003900
-95.654907	0.000952
-95.638907	0.001807
-95.622907	-0.000543
-95.606907	0.001196
-95.590907	-0.002649
-95.574907	-0.002405
-95.558907	-0.002039
-95.542907	0.001807
-95.526907	-0.003168
-95.510907	-0.003046
-95.494907	-0.004022
-95.478907	-0.002771
-95.462907	-0.002283
-95.446907	-0.003900
-95.430907	-0.003778
-95.414907	-0.002527
-95.398907	-0.002649
-95.382907	-0.002649
-95.366907	0.001440
-95.350907	-0.002161
-95.334907	0.000433
-95.318907	-0.003656
-95.302907	-0.003290
-95.286907	-0.003046
-95.270907	-0.001184
-95.254907	-0.000299
-95.238907	-0.002161
-95.222907	-0.000055
-95.206907	-0.001795
-95.190907	-0.002161
-95.174907	0.000189
-95.158907	-0.000787
-95.142907	-0.001306
-95.126907	0.000800
-95.110907	-0.001428
-95.094907	-0.003168
-95.078907	-0.001917
-95.062907	-0.000177
-95.046907	-0.001428
-95.030907	-0.001428
-95.014907	-0.000543
-94.998907	-0.002893
-94.982907	-0.000299
-94.966907	0.002661
-94.950907	0.001196
-94.934907	0.000067
-94.918907	0.000189
-94.902907	-0.002527
-94.886907	-0.001550
-94.870907	-0.003046
-94.854907	-0.000543
-94.838907	-0.002405
-94.822907	-0.002039
-94.806907	-0.002649
-94.790907	-0.000177
-94.774907	-0.000787
-94.758907	-0.002893
-94.742907	-0.002527
-94.726907	-0.000787
-94.710907	-0.002283
-94.694907	-0.001428
-94.678907	-0.001795
-94.662907	-0.002161
-94.646907	-0.000909
-94.630907	0.000952
-94.614907	-0.000177
-94.598907	-0.000055
-94.582907	-0.002893
-94.566907	-0.000299
-94.550907	-0.001917
-94.534907	-0.001306
-94.518907	-0.002405
-94.502907	0.001196
-94.486907	-0.002771
-94.470907	-0.000665
-94.454907	0.001196
-94.438907	-0.002527
-94.422907	0.000555
-94.406907	-0.000055
-94.390907	-0.000177
-94.374907	0.000189
-94.358907	0.002173
-94.342907	-0.002039
-94.326907	0.001562
-94.310907	-0.001550
-94.294907	0.000311
-94.278907	0.000555
-94.262907	-0.002893
-94.246907	-0.002039
-94.230907	-0.001184
-94.214907	-0.000909
-94.198907	-0.003534
-94.182907	0.000433
-94.166907	-0.001062
-94.150907	-0.002771
-94.134907	0.001807
-94.118907	-0.000055
-94.102907	0.000067
-94.086907	-0.004267
-94.070907	-0.001795
-94.054907	-0.003412
-94.038907	-0.003168
-94.022907	-0.000055
-94.006907	-0.003412
-93.990907	-0.001917
-93.974907	-0.002283
-93.958907	-0.000665
-93.942907	-0.005640
-93.926907	-0.002039
-93.910907	-0.001795
-93.894907	-0.000055
-93.878907	-0.001306
-93.862907	0.003424
-93.846907	-0.003778
-93.830907	-0.001550
-93.814907	-0.003046
-93.798907	0.000952
-93.782907	-0.000177
-93.766907	-0.003168
-93.750907	0.000433
-93.734907	0.002661
-93.718907	-0.000177
-93.702907	-0.001550
-93.686907	-0.000665
-93.670907	0.000555
-93.654907	0.000952
-93.638907	0.000555
-93.622907	-0.001062
-93.606907	0.000067
-93.590907	-0.000909
-93.574907	-0.000909
-93.558907	-0.002771
-93.542907	-0.002527
-93.526907	-0.001672
-93.510907	-0.000787
-93.494907	-0.002771
-93.478907	-0.000299
-93.462907	0.000800
-93.446907	-0.000299
-93.430907	-0.000787
-93.414907	0.000189
-93.398907	-0.001184
-93.382907	-0.001062
-93.366907	-0.000543
-93.350907	-0.001062
-93.334907	-0.003046
-93.318907	-0.000543
-93.302907	-0.001917
-93.286907	0.000433
-93.270907	0.002539
-93.254907	0.004767
-93.238907	-0.001917
-93.222907	0.001074
-93.206907	-0.003656
-93.190907	-0.000665
-93.174907	-0.000909
-93.158907	-0.002039
-93.142907	-0.001062
-93.126907	-0.000177
-93.110907	0.000433
-93.094907	-0.003168
-93.078907	-0.001184
-93.062907	0.000952
-93.046907	-0.000543
-93.030907	-0.000421
-93.014907	-0.003656
-92.998907	-0.002039
-92.982907	-0.002039
-92.966907	-0.001550
-92.950907	-0.002039
-92.934907	-0.001795
-92.918907	-0.001917
-92.902907	-0.002283
-92.886907	-0.001184
-92.870907	-0.000909
-92.854907	-0.000055
-92.838907	0.001685
-92.822907	-0.001428
-92.806907	-0.004144
-92.790907	-0.004511
-92.774907	0.000800
-92.758907	-0.001428
-92.742907	0.000311
-92.726907	-0.001062
-92.710907	-0.001306
-92.694907	0.000311
-92.678907	-0.003168
-92.662907	-0.001184
-92.646907	-0.001306
-92.630907	-0.003168
-92.614907	0.002539
-92.598907	-0.001428
-92.582907	-0.002527
-92.566907	-0.005274
-92.550907	-0.002161
-92.534907	-0.001672
-92.518907	-0.000665
-92.502907	-0.001795
-92.486907	-0.000421
-92.470907	-0.003046
-92.454907	-0.005030
-92.438907	-0.001062
-92.422907	-0.000909
-92.406907	-0.000665
-92.390907	-0.004267
-92.374907	-0.005030
-92.358907	-0.000909
-92.342907	-0.000299
-92.326907	-0.000787
-92.310907	0.001074
-92.294907	0.001318
-92.278907	-0.000421
-92.262907	-0.001306
-92.246907	-0.001062
-92.230907	0.001074
-92.214907	0.000067
-92.198907	-0.002527
-92.182907	0.000067
-92.166907	-0.001795
-92.150907	-0.001428
-92.134907	-0.002649
-92.118907	-0.001550
-92.102907	-0.001428
-92.086907	-0.000421
-92.070907	-0.000665
-92.054907	-0.000909
-92.038907	-0.000421
-92.022907	-0.002649
-92.006907	0.000433
-91.990907	-0.003046
-91.974907	-0.000665
-91.958907	0.002051
-91.942907	0.001074
-91.926907	0.000555
-91.910907	-0.000543
-91.894907	-0.002039
-91.878907	-0.002771
-91.862907	-0.001795
-91.846907	-0.000055
-91.830907	-0.002161
-91.814907	-0.002405
-91.798907	0.000311
-91.782907	0.001074
-91.766907	-0.001184
-91.750907	-0.001428
-91.734907	-0.002893
-91.718907	0.000952
-91.702907	-0.001550
-91.686907	-0.001184
-91.670907	0.000952
-91.654907	-0.003778
-91.638907	0.000433
-91.622907	-0.003534
-91.606907	-0.000787
-91.590907	-0.000787
-91.574907	-0.003290
-91.558907	-0.000421
-91.542907	-0.003900
-91.526907	-0.002283
-91.510907	-0.002771
-91.494907	0.000067
-91.478907	0.001685
-91.462907	0.001440
-91.446907	-0.004877
-91.430907	-0.002405
-91.414907	-0.000787
-91.398907	-0.001184
-91.382907	-0.000421
-91.366907	0.000311
-91.350907	-0.005396
-91.334907	-0.001306
-91.318907	-0.001917
-91.302907	-0.002039
-91.286907	-0.001428
-91.270907	0.000189
-91.254907	-0.001917
-91.238907	0.001196
-91.222907	-0.002039
-91.206907	-0.000421
-91.190907	0.000555
-91.174907	-0.003900
-91.158907	-0.002405
-91.142907	-0.000177
-91.126907	-0.003778
-91.110907	-0.001184
-91.094907	0.002539
-91.078907	0.002783
-91.062907	-0.001184
-91.046907	0.000189
-91.030907	-0.002039
-91.014907	-0.001062
-90.998907	-0.002161
-90.982907	-0.001550
-90.966907	-0.001428
-90.950907	-0.001795
-90.934907	-0.000543
-90.918907	0.001074
-90.902907	-0.001062
-90.886907	-0.003168
-90.870907	0.000067
-90.854907	-0.000421
-90.838907	-0.000543
-90.822907	-0.001428
-90.806907	-0.004511
-90.790907	-0.000177
-90.774907	0.000800
-90.758907	-0.001550
-90.742907	0.001807
-90.726907	-0.000055
-90.710907	-0.000787
-90.694907	-0.003778
-90.678907	-0.000055
-90.662907	-0.002161
-90.646907	-0.000909
-90.630907	0.000311
-90.614907	-0.001550
-90.598907	0.001196
-90.582907	0.000067
-90.566907	-0.002771
-90.550907	-0.001306
-90.534907	0.000311
-90.518907	0.000067
-90.502907	0.001440
-90.486907	-0.002039
-90.470907	-0.001550
-90.454907	-0.001795
-90.438907	-0.001306
-90.422907	-0.004633
-90.406907	-0.001672
-90.390907	-0.004267
-90.374907	0.000677
-90.358907	-0.001184
-90.342907	-0.000909
-90.326907	-0.001062
-90.310907	0.000800
-90.294907	-0.002039
-90.278907	-0.001550
-90.262907	-0.000299
-90.246907	-0.000665
-90.230907	-0.002283
-90.214907	-0.001917
-90.198907	-0.002527
-90.182907	-0.001672
-90.166907	-0.001795
-90.150907	-0.003412
-90.134907	-0.002649
-90.118907	-0.002649
-90.102907	0.001440
-90.086907	-0.000055
-90.070907	-0.000299
-90.054907	-0.003534
-90.038907	-0.000543
-90.022907	0.001196
-90.006907	0.000677
-89.990907	-0.003290
-89.974907	-0.002039
-89.958907	0.000311
-89.942907	0.000555
-89.926907	-0.000543
-89.910907	0.000433
-89.894907	0.000555
-89.878907	0.000433
-89.862907	0.001562
-89.846907	-0.000543
-89.830907	0.002051
-89.814907	-0.002039
-89.798907	-0.000787
-89.782907	-0.002649
-89.766907	0.000189
-89.750907	0.000189
-89.734907	0.000677
-89.718907	-0.000665
-89.702907	-0.002039
-89.686907	0.000555
-89.670907	0.000677
-89.654907	-0.003168
-89.638907	-0.004022
-89.622907	-0.000055
-89.606907	-0.001184
-89.590907	-0.000787
-89.574907	-0.002039
-89.558907	-0.000543
-89.542907	-0.001184
-89.526907	-0.003656
-89.510907	-0.002649
-89.494907	0.001318
-89.478907	0.000189
-89.462907	-0.001428
-89.446907	0.000067
-89.430907	0.001196
-89.414907	0.001929
-89.398907	0.000189
-89.382907	0.000189
-89.366907	0.000067
-89.350907	-0.001184
-89.334907	-0.002161
-89.318907	-0.003900
-89.302907	-0.000787
-89.286907	0.002051
-89.270907	-0.000909
-89.254907	-0.002893
-89.238907	-0.000543
-89.222907	-0.001306
-89.206907	-0.001672
-89.190907	-0.002039
-89.174907	-0.002405
-89.158907	-0.000909
-89.142907	-0.003900
-89.126907	0.000189
-89.110907	0.002936
-89.094907	-0.004022
-89.078907	-0.000299
-89.062907	-0.000665
-89.046907	-0.000177
-89.030907	-0.002039
-89.014907	-0.003656
-88.998907	-0.000787
-88.982907	-0.002283
-88.966907	-0.000665
-88.950907	-0.001184
-88.934907	-0.001550
-88.918907	-0.000055
-88.902907	0.000189
-88.886907	-0.000909
-88.870907	0.001562
-88.854907	-0.001550
-88.838907	-0.002039
-88.822907	-0.005396
-88.806907	-0.001550
-88.790907	-0.000299
-88.774907	-0.002161
-88.758907	0.001318
-88.742907	-0.002771
-88.726907	-0.000665
-88.710907	-0.001917
-88.694907	-0.000055
-88.678907	0.000677
-88.662907	-0.003778
-88.646907	-0.000543
-88.630907	-0.000787
-88.614907	0.000952
-88.598907	-0.000909
-88.582907	0.000189
-88.566907	-0.000299
-88.550907	0.001562
-88.534907	-0.000543
-88.518907	-0.001672
-88.502907	-0.003168
-88.486907	-0.000665
-88.470907	-0.001306
-88.454907	0.001807
-88.438907	-0.000055
-88.422907	0.000677
-88.406907	-0.000421
-88.390907	-0.001306
-88.374907	-0.002039
-88.358907	-0.003534
-88.342907	-0.002161
-88.326907	-0.006250
-88.310907	-0.004022
-88.294907	-0.001917
-88.278907	0.000555
-88.262907	-0.000543
-88.246907	-0.000543
-88.230907	-0.000299
-88.214907	-0.000299
-88.198907	-0.001917
-88.182907	0.001318
-88.166907	-0.000177
-88.150907	-0.001672
-88.134907	-0.000421
-88.118907	-0.001184
-88.102907	0.002295
-88.086907	0.000189
-88.070907	-0.003900
-88.054907	0.002173
-88.038907	-0.001672
-88.022907	-0.002039
-88.006907	-0.000421
-87.990907	-0.006616
-87.974907	-0.001672
-87.958907	-0.001550
-87.942907	-0.001306
-87.926907	0.000433
-87.910907	-0.001917
-87.894907	-0.000787
-87.878907	-0.000909
-87.862907	-0.000421
-87.846907	-0.003046
-87.830907	0.000952
-87.814907	0.000677
-87.798907	-0.000055
-87.782907	-0.002771
-87.766907	-0.002283
-87.750907	-0.002649
-87.734907	0.000555
-87.718907	-0.004144
-87.702907	-0.001306
-87.686907	0.001562
-87.670907	0.000555
-87.654907	-0.003900
-87.638907	-0.001062
-87.622907	-0.001184
-87.606907	-0.002161
-87.590907	-0.003046
-87.574907	-0.001550
-87.558907	-0.001672
-87.542907	-0.001306
-87.526907	-0.003900
-87.510907	-0.000787
-87.494907	0.001196
-87.478907	-0.001062
-87.462907	0.000952
-87.446907	-0.005152
-87.430907	-0.002161
-87.414907	0.001929
-87.398907	-0.004389
-87.382907	-0.000421
-87.366907	0.000555
-87.350907	0.000555
-87.334907	0.000189
-87.318907	-0.000787
-87.302907	0.001440
-87.286907	0.003180
-87.270907	-0.002283
-87.254907	0.001807
-87.238907	0.001074
-87.222907	-0.000787
-87.206907	0.000952
-87.190907	0.000189
-87.174907	-0.001184
-87.158907	0.001318
-87.142907	-0.001428
-87.126907	0.001074
-87.110907	0.000555
-87.094907	0.000677
-87.078907	-0.001917
-87.062907	-0.002039
-87.046907	0.000800
-87.030907	0.002295
-87.014907	0.000067
-86.998907	-0.004267
-86.982907	-0.001428
-86.966907	-0.001428
-86.950907	0.000189
-86.934907	-0.002893
-86.918907	-0.001062
-86.902907	-0.000909
-86.886907	-0.002527
-86.870907	-0.000055
-86.854907	-0.000299
-86.838907	-0.000543
-86.822907	-0.001795
-86.806907	-0.001184
-86.790907	-0.000543
-86.774907	-0.003778
-86.758907	-0.002161
-86.742907	-0.004267
-86.726907	-0.001306
-86.710907	-0.001550
-86.694907	-0.001795
-86.678907	0.002173
-86.662907	-0.000787
-86.646907	0.001440
-86.630907	0.001685
-86.614907	-0.002039
-86.598907	0.001074
-86.582907	-0.000055
-86.566907	-0.001795
-86.550907	-0.000787
-86.534907	0.001440
-86.518907	0.000555
-86.502907	0.000677
-86.486907	-0.002649
-86.470907	-0.000787
-86.454907	0.004279
-86.438907	-0.000177
-86.422907	-0.001550
-86.406907	-0.002405
-86.390907	-0.002039
-86.374907	0.002661
-86.358907	0.000555
-86.342907	-0.003534
-86.326907	-0.002771
-86.310907	-0.000665
-86.294907	-0.002893
-86.278907	-0.003168
-86.262907	0.000311
-86.246907	-0.000421
-86.230907	0.000952
-86.214907	0.001074
-86.198907	-0.002405
-86.182907	-0.002527
-86.166907	-0.002893
-86.150907	-0.000909
-86.134907	0.000311
-86.118907	-0.001917
-86.102907	-0.000421
-86.086907	-0.001550
-86.070907	0.001562
-86.054907	-0.001550
-86.038907	-0.002405
-86.022907	-0.003778
-86.006907	-0.002527
-85.990907	0.000800
-85.974907	-0.001917
-85.958907	0.001685
-85.942907	-0.001428
-85.926907	-0.000665
-85.910907	-0.003168
-85.894907	-0.002893
-85.878907	-0.002649
-85.862907	0.000433
-85.846907	-0.000421
-85.830907	-0.004267
-85.814907	-0.001428
-85.798907	0.001929
-85.782907	-0.003656
-85.766907	0.001685
-85.750907	0.000555
-85.734907	-0.001306
-85.718907	-0.000543
-85.702907	-0.002771
-85.686907	-0.000421
-85.670907	-0.002771
-85.654907	-0.000421
-85.638907	-0.004022
-85.622907	-0.002161
-85.606907	0.000952
-85.590907	-0.000787
-85.574907	-0.000177
-85.558907	0.000677
-85.542907	-0.002161
-85.526907	0.000952
-85.510907	-0.002893
-85.494907	-0.001184
-85.478907	0.002051
-85.462907	-0.003900
-85.446907	-0.001184
-85.430907	-0.000665
-85.414907	-0.001184
-85.398907	-0.002893
-85.382907	0.000433
-85.366907	0.001440
-85.350907	-0.001917
-85.334907	0.000189
-85.318907	-0.001062
-85.302907	-0.008112
-85.286907	-0.002527
-85.270907	0.002539
-85.254907	-0.000665
-85.238907	-0.002771
-85.222907	-0.001062
-85.206907	0.000067
-85.190907	-0.002161
-85.174907	-0.001672
-85.158907	-0.001550
-85.142907	-0.000055
-85.126907	-0.000177
-85.110907	-0.001062
-85.094907	-0.002283
-85.078907	-0.003168
-85.062907	-0.000787
-85.046907	-0.001306
-85.030907	-0.001306
-85.014907	-0.000421
-84.998907	-0.000543
-84.982907	0.001074
-84.966907	-0.000299
-84.950907	0.002173
-84.934907	-0.000177
-84.918907	-0.001917
-84.902907	0.001196
-84.886907	-0.004022
-84.870907	-0.000055
-84.854907	-0.004022
-84.838907	-0.000299
-84.822907	-0.001184
-84.806907	-0.002039
-84.790907	-0.002771
-84.774907	0.000311
-84.758907	-0.003168
-84.742907	-0.002161
-84.726907	-0.003290
-84.710907	-0.005030
-84.694907	-0.001672
-84.678907	-0.001306
-84.662907	0.001318
-84.646907	-0.001917
-84.630907	-0.003290
-84.614907	0.001440
-84.598907	-0.001917
-84.582907	0.000067
-84.566907	-0.001184
-84.550907	0.000189
-84.534907	-0.002161
-84.518907	-0.000787
-84.502907	0.001562
-84.486907	0.000433
-84.470907	-0.002039
-84.454907	-0.000665
-84.438907	-0.001917
-84.422907	-0.000055
-84.406907	-0.001062
-84.390907	-0.003534
-84.374907	-0.001428
-84.358907	-0.001917
-84.342907	-0.003290
-84.326907	-0.003046
-84.310907	-0.004511
-84.294907	-0.001917
-84.278907	-0.003168
-84.262907	-0.000055
-84.246907	0.001196
-84.230907	-0.000543
-84.214907	-0.005152
-84.198907	-0.000665
-84.182907	-0.001306
-84.166907	-0.000177
-84.150907	0.000433
-84.134907	0.000067
-84.118907	0.000800
-84.102907	0.000189
-84.086907	-0.001062
-84.070907	-0.002649
-84.054907	-0.001428
-84.038907	-0.000665
-84.022907	-0.003046
-84.006907	-0.000665
-83.990907	-0.000177
-83.974907	-0.002039
-83.958907	-0.000299
-83.942907	-0.000665
-83.926907	-0.003656
-83.910907	-0.002405
-83.894907	-0.000055
-83.878907	-0.003900
-83.862907	0.001929
-83.846907	0.000677
-83.830907	0.000800
-83.814907	-0.001062
-83.798907	0.002295
-83.782907	0.000677
-83.766907	-0.003656
-83.750907	0.000952
-83.734907	-0.000787
-83.718907	-0.004267
-83.702907	-0.002771
-83.686907	-0.002771
-83.670907	-0.002405
-83.654907	0.000311
-83.638907	0.001074
-83.622907	-0.002039
-83.606907	-0.003046
-83.590907	-0.001672
-83.574907	0.000952
-83.558907	-0.000909
-83.542907	-0.000177
-83.526907	-0.002161
-83.510907	-0.001550
-83.494907	-0.000421
-83.478907	-0.002161
-83.462907	-0.003778
-83.446907	-0.000421
-83.430907	-0.000177
-83.414907	-0.000421
-83.398907	0.000189
-83.382907	0.001440
-83.366907	-0.000299
-83.350907	0.000677
-83.334907	0.002051
-83.318907	0.002661
-83.302907	-0.002283
-83.286907	0.000067
-83.270907	-0.004389
-83.254907	0.001196
-83.238907	-0.001672
-83.222907	-0.001550
-83.206907	-0.001917
-83.190907	0.000952
-83.174907	-0.001672
-83.158907	0.000952
-83.142907	-0.000177
-83.126907	-0.004267
-83.110907	0.001196
-83.094907	-0.000543
-83.078907	-0.001062
-83.062907	0.000433
-83.046907	-0.000421
-83.030907	0.001196
-83.014907	-0.001306
-82.998907	-0.002039
-82.982907	-0.001428
-82.966907	-0.002039
-82.950907	0.000800
-82.934907	-0.002771
-82.918907	0.001562
-82.902907	-0.002771
-82.886907	-0.000421
-82.870907	-0.002527
-82.854907	0.000189
-82.838907	-0.002161
-82.822907	-0.000299
-82.806907	-0.000177
-82.790907	0.000311
-82.774907	-0.001795
-82.758907	0.001807
-82.742907	-0.001184
-82.726907	-0.000665
-82.710907	-0.000299
-82.694907	0.000433
-82.678907	0.000433
-82.662907	0.001074
-82.646907	-0.003900
-82.630907	-0.001306
-82.614907	-0.000787
-82.598907	-0.001672
-82.582907	-0.003168
-82.566907	-0.001917
-82.550907	0.000189
-82.534907	-0.001428
-82.518907	-0.004511
-82.502907	0.001196
-82.486907	-0.000177
-82.470907	-0.000543
-82.454907	-0.001184
-82.438907	-0.001428
-82.422907	-0.003168
-82.406907	-0.004755
-82.390907	-0.003900
-82.374907	-0.004022
-82.358907	-0.000421
-82.342907	0.000433
-82.326907	-0.003046
-82.310907	-0.001428
-82.294907	-0.001672
-82.278907	-0.002893
-82.262907	0.000952
-82.246907	-0.002527
-82.230907	-0.001795
-82.214907	0.002783
-82.198907	-0.003412
-82.182907	-0.000177
-82.166907	-0.002283
-82.150907	-0.004755
-82.134907	-0.000055
-82.118907	-0.000909
-82.102907	-0.000421
-82.086907	-0.003656
-82.070907	-0.000909
-82.054907	-0.001428
-82.038907	-0.001672
-82.022907	-0.000055
-82.006907	-0.003046
-81.990907	-0.000543
-81.974907	-0.002161
-81.958907	-0.001306
-81.942907	0.000433
-81.926907	0.000311
-81.910907	0.000800
-81.894907	-0.002405
-81.878907	-0.001062
-81.862907	-0.001062
-81.846907	0.001562
-81.830907	-0.001672
-81.814907	0.000555
-81.798907	-0.001184
-81.782907	-0.001184
-81.766907	0.000677
-81.750907	-0.003412
-81.734907	-0.001428
-81.718907	0.000555
-81.702907	-0.005030
-81.686907	-0.000421
-81.670907	-0.002893
-81.654907	-0.003290
-81.638907	0.002295
-81.622907	-0.001306
-81.606907	-0.003656
-81.590907	-0.002039
-81.574907	-0.001672
-81.558907	-0.003168
-81.542907	0.004401
-81.526907	-0.001184
-81.510907	-0.001795
-81.494907	0.001318
-81.478907	-0.000665
-81.462907	-0.001306
-81.446907	-0.001795
-81.430907	-0.001550
-81.414907	-0.001795
-81.398907	-0.003046
-81.382907	0.000555
-81.366907	-0.001184
-81.350907	-0.001184
-81.334907	-0.000787
-81.318907	0.001440
-81.302907	0.000189
-81.286907	-0.001184
-81.270907	-0.003412
-81.254907	0.000189
-81.238907	-0.000055
-81.222907	-0.000909
-81.206907	-0.002771
-81.190907	-0.003534
-81.174907	-0.003046
-81.158907	0.000189
-81.142907	-0.003534
-81.126907	0.000311
-81.110907	-0.000909
-81.094907	-0.002161
-81.078907	-0.000665
-81.062907	-0.002039
-81.046907	-0.000421
