Tempo (us) 	 Tensione (V)
-97.867686	-0.002527
-97.851686	0.000555
-97.835686	-0.001184
-97.819686	-0.002893
-97.803686	0.001685
-97.787686	0.001562
-97.771686	-0.002039
-97.755686	0.000311
-97.739686	-0.000421
-97.723686	-0.003046
-97.707686	0.001685
-97.691686	0.003790
-97.675686	-0.002527
-97.659686	-0.002649
-97.643686	-0.001184
-97.627686	0.000952
-97.611686	-0.001428
-97.595686	-0.003656
-97.579686	-0.000665
-97.563686	0.001196
-97.547686	-0.000543
-97.531686	0.000952
-97.515686	-0.003534
-97.499686	-0.000055
-97.483686	-0.002649
-97.467686	-0.001428
-97.451686	-0.000421
-97.435686	0.000677
-97.419686	-0.002527
-97.403686	0.002539
-97.387686	-0.000543
-97.371686	0.000555
-97.355686	-0.000055
-97.339686	0.001318
-97.323686	-0.000543
-97.307686	0.001074
-97.291686	-0.000787
-97.275686	-0.001184
-97.259686	-0.001917
-97.243686	-0.001062
-97.227686	-0.000909
-97.211686	-0.001428
-97.195686	0.000311
-97.179686	0.000311
-97.163686	0.004035
-97.147686	-0.000055
-97.131686	-0.003534
-97.115686	-0.002649
-97.099686	-0.000177
-97.083686	-0.002405
-97.067686	0.001318
-97.051686	-0.003778
-97.035686	0.000677
-97.019686	-0.001550
-97.003686	-0.003290
-96.987686	0.000067
-96.971686	0.003180
-96.955686	-0.000055
-96.939686	-0.001672
-96.923686	-0.001672
-96.907686	-0.000299
-96.891686	0.001074
-96.875686	-0.000055
-96.859686	0.001196
-96.843686	-0.001550
-96.827686	-0.003046
-96.811686	-0.004511
-96.795686	-0.001306
-96.779686	-0.000177
-96.763686	-0.002039
-96.747686	0.001562
-96.731686	0.000311
-96.715686	0.000433
-96.699686	-0.002161
-96.683686	0.000677
-96.667686	-0.001062
-96.651686	-0.002161
-96.635686	-0.001672
-96.619686	0.001074
-96.603686	-0.001428
-96.587686	-0.001062
-96.571686	-0.000299
-96.555686	-0.001062
-96.539686	-0.003046
-96.523686	-0.000909
-96.507686	-0.002283
-96.491686	-0.004022
-96.475686	-0.000787
-96.459686	-0.000543
-96.443686	-0.000909
-96.427686	-0.000177
-96.411686	-0.001306
-96.395686	-0.001672
-96.379686	-0.000787
-96.363686	-0.000421
-96.347686	-0.000055
-96.331686	-0.001672
-96.315686	-0.001550
-96.299686	-0.000299
-96.283686	-0.000299
-96.267686	-0.000299
-96.251686	0.000433
-96.235686	0.002936
-96.219686	-0.000909
-96.203686	-0.000177
-96.187686	-0.000055
-96.171686	-0.000421
-96.155686	-0.001306
-96.139686	0.000189
-96.123686	0.000433
-96.107686	-0.000543
-96.091686	0.000800
-96.075686	-0.001184
-96.059686	-0.002649
-96.043686	-0.000543
-96.027686	0.001562
-96.011686	-0.001795
-95.995686	-0.001184
-95.979686	-0.000543
-95.963686	-0.002283
-95.947686	0.000800
-95.931686	-0.001795
-95.915686	-0.000909
-95.899686	0.000677
-95.883686	0.000952
-95.867686	0.000189
-95.851686	0.000433
-95.835686	-0.002893
-95.819686	-0.004511
-95.803686	-0.001428
-95.787686	-0.001306
-95.771686	-0.003656
-95.755686	0.001196
-95.739686	0.000555
-95.723686	-0.001917
-95.707686	0.000311
-95.691686	-0.001672
-95.675686	-0.001306
-95.659686	-0.000665
-95.643686	-0.001062
-95.627686	-0.002161
-95.611686	-0.002649
-95.595686	-0.000665
-95.579686	-0.003046
-95.563686	-0.000055
-95.547686	-0.000299
-95.531686	-0.002893
-95.515686	0.000677
-95.499686	-0.001795
-95.483686	-0.002771
-95.467686	-0.000665
-95.451686	-0.000909
-95.435686	-0.001062
-95.419686	0.000677
-95.403686	0.000189
-95.387686	0.000311
-95.371686	0.000311
-95.355686	0.001929
-95.339686	-0.003290
-95.323686	0.003180
-95.307686	-0.000543
-95.291686	0.000555
-95.275686	-0.001306
-95.259686	-0.004755
-95.243686	0.001440
-95.227686	-0.004389
-95.211686	0.000800
-95.195686	-0.002405
-95.179686	0.000189
-95.163686	-0.001795
-95.147686	-0.003534
-95.131686	-0.003290
-95.115686	-0.000421
-95.099686	-0.002283
-95.083686	0.001807
-95.067686	-0.002039
-95.051686	-0.000909
-95.035686	0.000189
-95.019686	-0.002283
-95.003686	-0.000665
-94.987686	-0.002405
-94.971686	-0.000665
-94.955686	-0.000421
-94.939686	0.000311
-94.923686	-0.001917
-94.907686	0.001685
-94.891686	-0.000055
-94.875686	-0.001062
-94.859686	0.001074
-94.843686	-0.003534
-94.827686	-0.001672
-94.811686	-0.000177
-94.795686	-0.002893
-94.779686	-0.000177
-94.763686	-0.000055
-94.747686	-0.001672
-94.731686	-0.001795
-94.715686	0.000677
-94.699686	-0.001795
-94.683686	-0.000787
-94.667686	-0.001550
-94.651686	-0.000421
-94.635686	-0.002527
-94.619686	-0.000909
-94.603686	0.002295
-94.587686	-0.002527
-94.571686	0.001440
-94.555686	0.003790
-94.539686	-0.000665
-94.523686	-0.003534
-94.507686	0.000067
-94.491686	-0.002771
-94.475686	-0.001184
-94.459686	-0.002039
-94.443686	-0.001306
-94.427686	-0.000665
-94.411686	-0.000665
-94.395686	-0.003046
-94.379686	-0.000055
-94.363686	-0.000909
-94.347686	-0.001672
-94.331686	-0.001184
-94.315686	0.003546
-94.299686	-0.002039
-94.283686	-0.000787
-94.267686	-0.002283
-94.251686	-0.004877
-94.235686	0.000800
-94.219686	-0.002161
-94.203686	0.000677
-94.187686	-0.001062
-94.171686	-0.001062
-94.155686	-0.001062
-94.139686	-0.002405
-94.123686	-0.002405
-94.107686	-0.002283
-94.091686	0.000067
-94.075686	-0.000787
-94.059686	-0.000543
-94.043686	-0.001917
-94.027686	-0.001306
-94.011686	-0.002283
-93.995686	-0.001550
-93.979686	-0.000543
-93.963686	-0.000055
-93.947686	0.000189
-93.931686	-0.001428
-93.915686	-0.001306
-93.899686	0.000677
-93.883686	-0.002527
-93.867686	-0.003290
-93.851686	-0.001672
-93.835686	-0.001306
-93.819686	-0.000421
-93.803686	-0.002283
-93.787686	-0.004389
-93.771686	-0.003900
-93.755686	-0.002161
-93.739686	-0.001795
-93.723686	-0.000177
-93.707686	-0.003534
-93.691686	0.001440
-93.675686	-0.002039
-93.659686	-0.001184
-93.643686	-0.001306
-93.627686	0.001685
-93.611686	-0.001795
-93.595686	-0.002649
-93.579686	-0.000055
-93.563686	-0.000055
-93.547686	-0.001184
-93.531686	-0.000909
-93.515686	-0.002649
-93.499686	-0.002527
-93.483686	-0.001062
-93.467686	-0.001184
-93.451686	-0.003534
-93.435686	0.000800
-93.419686	-0.002649
-93.403686	0.000311
-93.387686	0.000800
-93.371686	-0.002283
-93.355686	-0.002405
-93.339686	-0.002161
-93.323686	0.000189
-93.307686	-0.004144
-93.291686	-0.001184
-93.275686	-0.001672
-93.259686	0.003180
-93.243686	0.000067
-93.227686	0.000189
-93.211686	0.002936
-93.195686	-0.001306
-93.179686	0.000555
-93.163686	-0.001184
-93.147686	-0.002893
-93.131686	0.001807
-93.115686	-0.000055
-93.099686	0.000555
-93.083686	-0.001428
-93.067686	-0.002527
-93.051686	-0.004389
-93.035686	-0.001550
-93.019686	-0.000299
-93.003686	-0.002527
-92.987686	-0.004144
-92.971686	-0.001184
-92.955686	0.000067
-92.939686	0.000952
-92.923686	0.000311
-92.907686	0.000952
-92.891686	0.001685
-92.875686	0.000311
-92.859686	0.000311
-92.843686	0.000311
-92.827686	-0.000543
-92.811686	0.001318
-92.795686	-0.002405
-92.779686	-0.001306
-92.763686	-0.000421
-92.747686	0.000677
-92.731686	-0.002039
-92.715686	-0.002405
-92.699686	-0.000055
-92.683686	-0.001062
-92.667686	0.002051
-92.651686	-0.000177
-92.635686	-0.000177
-92.619686	-0.002649
-92.603686	0.000433
-92.587686	-0.001795
-92.571686	-0.002405
-92.555686	0.001440
-92.539686	-0.001550
-92.523686	0.000311
-92.507686	0.001074
-92.491686	0.000555
-92.475686	-0.003778
-92.459686	-0.002527
-92.443686	0.000800
-92.427686	-0.001917
-92.411686	-0.002527
-92.395686	0.001318
-92.379686	-0.001428
-92.363686	-0.000787
-92.347686	-0.000543
-92.331686	0.000800
-92.315686	-0.003900
-92.299686	-0.001672
-92.283686	-0.000543
-92.267686	-0.001672
-92.251686	-0.001062
-92.235686	-0.001306
-92.219686	0.001685
-92.203686	-0.002893
-92.187686	0.001929
-92.171686	-0.001306
-92.155686	0.002295
-92.139686	-0.003534
-92.123686	-0.002649
-92.107686	0.000800
-92.091686	0.001440
-92.075686	0.000189
-92.059686	-0.000177
-92.043686	0.000433
-92.027686	-0.000421
-92.011686	0.001685
-91.995686	-0.000055
-91.979686	0.001074
-91.963686	-0.002283
-91.947686	-0.002405
-91.931686	-0.002161
-91.915686	-0.001672
-91.899686	-0.001306
-91.883686	-0.000543
-91.867686	-0.002527
-91.851686	-0.002161
-91.835686	-0.002771
-91.819686	-0.003290
-91.803686	0.001074
-91.787686	-0.000421
-91.771686	-0.002161
-91.755686	-0.002039
-91.739686	-0.002893
-91.723686	0.000311
-91.707686	-0.002527
-91.691686	-0.003046
-91.675686	-0.002039
-91.659686	0.001074
-91.643686	0.002783
-91.627686	-0.002039
-91.611686	0.000189
-91.595686	-0.001672
-91.579686	-0.000787
-91.563686	0.000433
-91.547686	-0.001672
-91.531686	-0.000055
-91.515686	-0.000177
-91.499686	0.000952
-91.483686	-0.001062
-91.467686	-0.000055
-91.451686	0.001685
-91.435686	0.000189
-91.419686	-0.002283
-91.403686	-0.000299
-91.387686	-0.000421
-91.371686	0.001318
-91.355686	-0.001795
-91.339686	-0.001428
-91.323686	-0.003778
-91.307686	-0.001917
-91.291686	-0.003534
-91.275686	-0.004144
-91.259686	-0.001550
-91.243686	0.000189
-91.227686	-0.001306
-91.211686	-0.003168
-91.195686	-0.002039
-91.179686	-0.002893
-91.163686	-0.001062
-91.147686	-0.002649
-91.131686	0.000433
-91.115686	0.000189
-91.099686	-0.001917
-91.083686	-0.004022
-91.067686	-0.001550
-91.051686	-0.000299
-91.035686	-0.003900
-91.019686	0.001562
-91.003686	-0.000787
-90.987686	-0.002771
-90.971686	-0.000665
-90.955686	-0.004267
-90.939686	-0.001795
-90.923686	-0.000421
-90.907686	0.000555
-90.891686	0.001318
-90.875686	-0.000055
-90.859686	0.000800
-90.843686	0.000067
-90.827686	0.000677
-90.811686	-0.000543
-90.795686	-0.002771
-90.779686	0.000067
-90.763686	0.000433
-90.747686	-0.001428
-90.731686	-0.003290
-90.715686	-0.004267
-90.699686	-0.002039
-90.683686	-0.001428
-90.667686	-0.001917
-90.651686	0.000555
-90.635686	-0.001672
-90.619686	-0.002893
-90.603686	-0.003412
-90.587686	0.001074
-90.571686	-0.002161
-90.555686	-0.001428
-90.539686	-0.001550
-90.523686	0.000952
-90.507686	0.000067
-90.491686	-0.002039
-90.475686	0.001807
-90.459686	-0.001306
-90.443686	0.000677
-90.427686	0.002051
-90.411686	-0.000543
-90.395686	0.003424
-90.379686	-0.000665
-90.363686	-0.001795
-90.347686	-0.002039
-90.331686	-0.002405
-90.315686	-0.001550
-90.299686	0.001196
-90.283686	0.000677
-90.267686	-0.001917
-90.251686	-0.001062
-90.235686	-0.000299
-90.219686	-0.001917
-90.203686	-0.004755
-90.187686	-0.000421
-90.171686	0.001929
-90.155686	0.000555
-90.139686	-0.000421
-90.123686	-0.001550
-90.107686	-0.002649
-90.091686	-0.004877
-90.075686	-0.002405
-90.059686	-0.002649
-90.043686	0.000311
-90.027686	-0.003046
-90.011686	-0.001062
-89.995686	-0.001306
-89.979686	0.000952
-89.963686	-0.003168
-89.947686	-0.001672
-89.931686	-0.002649
-89.915686	-0.004511
-89.899686	0.000189
-89.883686	-0.004267
-89.867686	0.002417
-89.851686	0.000800
-89.835686	-0.000421
-89.819686	0.001318
-89.803686	-0.001672
-89.787686	-0.004022
-89.771686	-0.001062
-89.755686	-0.000299
-89.739686	-0.002527
-89.723686	-0.002405
-89.707686	-0.002283
-89.691686	-0.001306
-89.675686	-0.001306
-89.659686	-0.002161
-89.643686	0.002783
-89.627686	-0.000055
-89.611686	-0.000909
-89.595686	-0.000055
-89.579686	-0.000421
-89.563686	-0.003290
-89.547686	-0.004389
-89.531686	-0.002771
-89.515686	-0.000909
-89.499686	-0.000421
-89.483686	0.000555
-89.467686	-0.000665
-89.451686	-0.006128
-89.435686	-0.000055
-89.419686	-0.001428
-89.403686	-0.003290
-89.387686	-0.001672
-89.371686	-0.000055
-89.355686	0.001562
-89.339686	0.003424
-89.323686	-0.001550
-89.307686	-0.002649
-89.291686	-0.002283
-89.275686	-0.001917
-89.259686	0.001196
-89.243686	0.000555
-89.227686	-0.002161
-89.211686	-0.001306
-89.195686	-0.001062
-89.179686	-0.000543
-89.163686	0.002539
-89.147686	-0.000665
-89.131686	0.000677
-89.115686	-0.002649
-89.099686	-0.002161
-89.083686	-0.001428
-89.067686	-0.001795
-89.051686	-0.002283
-89.035686	-0.000421
-89.019686	-0.001917
-89.003686	-0.002649
-88.987686	-0.001062
-88.971686	0.001562
-88.955686	0.001074
-88.939686	-0.000421
-88.923686	-0.001795
-88.907686	-0.003046
-88.891686	0.003058
-88.875686	-0.001184
-88.859686	-0.001550
-88.843686	0.000433
-88.827686	0.000952
-88.811686	-0.001062
-88.795686	-0.007257
-88.779686	-0.003656
-88.763686	0.000555
-88.747686	0.000433
-88.731686	0.002417
-88.715686	-0.001184
-88.699686	0.000067
-88.683686	-0.003290
-88.667686	-0.000787
-88.651686	-0.000543
-88.635686	0.000952
-88.619686	0.000555
-88.603686	-0.002039
-88.587686	-0.003168
-88.571686	0.001562
-88.555686	-0.000665
-88.539686	0.000800
-88.523686	-0.000055
-88.507686	-0.000787
-88.491686	-0.002771
-88.475686	0.000189
-88.459686	0.001318
-88.443686	-0.001428
-88.427686	0.000189
-88.411686	-0.000909
-88.395686	-0.002771
-88.379686	-0.000787
-88.363686	-0.002161
-88.347686	-0.000665
-88.331686	-0.000055
-88.315686	0.000677
-88.299686	-0.000909
-88.283686	-0.001672
-88.267686	-0.002039
-88.251686	-0.002649
-88.235686	0.002783
-88.219686	-0.000299
-88.203686	-0.003290
-88.187686	-0.003168
-88.171686	-0.000787
-88.155686	-0.000299
-88.139686	-0.001795
-88.123686	0.001929
-88.107686	0.000952
-88.091686	-0.001428
-88.075686	-0.002161
-88.059686	-0.001550
-88.043686	-0.001306
-88.027686	-0.001306
-88.011686	-0.002039
-87.995686	-0.002405
-87.979686	-0.003534
-87.963686	-0.001428
-87.947686	0.000433
-87.931686	-0.003778
-87.915686	-0.002405
-87.899686	-0.000421
-87.883686	0.001318
-87.867686	0.001196
-87.851686	-0.002649
-87.835686	-0.000665
-87.819686	0.002936
-87.803686	-0.001062
-87.787686	-0.000543
-87.771686	-0.002161
-87.755686	-0.003778
-87.739686	0.000555
-87.723686	-0.000055
-87.707686	-0.001917
-87.691686	0.001196
-87.675686	-0.000665
-87.659686	-0.002771
-87.643686	-0.001917
-87.627686	-0.001795
-87.611686	0.000189
-87.595686	0.000677
-87.579686	-0.002405
-87.563686	-0.001917
-87.547686	0.001562
-87.531686	-0.000665
-87.515686	-0.000787
-87.499686	-0.000543
-87.483686	-0.000665
-87.467686	0.000067
-87.451686	-0.000665
-87.435686	0.000067
-87.419686	0.001685
-87.403686	-0.002039
-87.387686	0.000433
-87.371686	-0.000787
-87.355686	-0.001795
-87.339686	-0.000299
-87.323686	0.001318
-87.307686	-0.003900
-87.291686	-0.000055
-87.275686	-0.000177
-87.259686	-0.001062
-87.243686	0.000433
-87.227686	-0.002283
-87.211686	-0.000421
-87.195686	-0.000543
-87.179686	-0.001795
-87.163686	0.002417
-87.147686	-0.000055
-87.131686	-0.000787
-87.115686	0.001318
-87.099686	-0.000909
-87.083686	-0.001184
-87.067686	-0.000543
-87.051686	0.000189
-87.035686	-0.001184
-87.019686	0.001807
-87.003686	-0.002283
-86.987686	-0.002283
-86.971686	-0.003290
-86.955686	0.000311
-86.939686	-0.002527
-86.923686	-0.002893
-86.907686	0.000800
-86.891686	-0.000055
-86.875686	-0.001428
-86.859686	-0.003168
-86.843686	0.001074
-86.827686	0.000677
-86.811686	-0.000299
-86.795686	-0.000909
-86.779686	-0.001184
-86.763686	-0.002893
-86.747686	-0.002527
-86.731686	-0.001428
-86.715686	-0.005030
-86.699686	0.000189
-86.683686	-0.000177
-86.667686	-0.000787
-86.651686	-0.001306
-86.635686	-0.000665
-86.619686	0.001807
-86.603686	-0.000665
-86.587686	-0.000177
-86.571686	0.000311
-86.555686	-0.000299
-86.539686	-0.001062
-86.523686	-0.001062
-86.507686	-0.000787
-86.491686	-0.001184
-86.475686	-0.001428
-86.459686	-0.002405
-86.443686	-0.001917
-86.427686	-0.000787
-86.411686	-0.001062
-86.395686	0.000311
-86.379686	-0.000421
-86.363686	-0.000665
-86.347686	-0.000421
-86.331686	0.001196
-86.315686	0.001074
-86.299686	-0.000055
-86.283686	-0.001184
-86.267686	-0.001672
-86.251686	-0.000421
-86.235686	-0.003046
-86.219686	-0.002039
-86.203686	-0.001306
-86.187686	-0.002039
-86.171686	0.000189
-86.155686	-0.002405
-86.139686	0.000189
-86.123686	-0.002039
-86.107686	0.002661
-86.091686	-0.001917
-86.075686	-0.001672
-86.059686	0.001440
-86.043686	-0.001428
-86.027686	-0.000543
-86.011686	-0.000909
-85.995686	-0.002039
-85.979686	0.000555
-85.963686	-0.001672
-85.947686	-0.003168
-85.931686	-0.000543
-85.915686	-0.001184
-85.899686	-0.002405
-85.883686	-0.000665
-85.867686	-0.001062
-85.851686	-0.001917
-85.835686	-0.002161
-85.819686	-0.000909
-85.803686	-0.002649
-85.787686	0.000067
-85.771686	-0.001184
-85.755686	-0.002527
-85.739686	-0.002039
-85.723686	-0.001184
-85.707686	0.001685
-85.691686	-0.002283
-85.675686	-0.003412
-85.659686	0.002936
-85.643686	-0.001917
-85.627686	-0.001917
-85.611686	0.001196
-85.595686	-0.000421
-85.579686	-0.003168
-85.563686	-0.002283
-85.547686	-0.002283
-85.531686	-0.001795
-85.515686	-0.001550
-85.499686	0.001074
-85.483686	-0.001306
-85.467686	-0.003900
-85.451686	-0.001550
-85.435686	0.001685
-85.419686	0.000189
-85.403686	-0.003168
-85.387686	-0.001672
-85.371686	-0.000665
-85.355686	0.000189
-85.339686	-0.001672
-85.323686	-0.002649
-85.307686	-0.000909
-85.291686	-0.000421
-85.275686	-0.000909
-85.259686	-0.000787
-85.243686	0.001318
-85.227686	0.000677
-85.211686	-0.001184
-85.195686	-0.001550
-85.179686	0.001318
-85.163686	0.000800
-85.147686	0.001562
-85.131686	0.000677
-85.115686	-0.001795
-85.099686	-0.000665
-85.083686	-0.002161
-85.067686	-0.000177
-85.051686	-0.000055
-85.035686	-0.000543
-85.019686	-0.003900
-85.003686	0.000555
-84.987686	-0.004022
-84.971686	0.001685
-84.955686	0.001196
-84.939686	-0.000299
-84.923686	-0.004267
-84.907686	-0.000055
-84.891686	0.003912
-84.875686	-0.001306
-84.859686	0.001685
-84.843686	-0.004267
-84.827686	-0.001184
-84.811686	-0.003046
-84.795686	-0.000421
-84.779686	0.000952
-84.763686	-0.000543
-84.747686	-0.002161
-84.731686	-0.001550
-84.715686	-0.000299
-84.699686	-0.001672
-84.683686	-0.000543
-84.667686	0.000311
-84.651686	0.000677
-84.635686	0.000311
-84.619686	-0.001795
-84.603686	-0.000299
-84.587686	-0.002771
-84.571686	0.002417
-84.555686	-0.002893
-84.539686	-0.002527
-84.523686	-0.000177
-84.507686	-0.000299
-84.491686	-0.000421
-84.475686	-0.002649
-84.459686	-0.000665
-84.443686	-0.000665
-84.427686	0.000067
-84.411686	-0.000055
-84.395686	-0.001550
-84.379686	0.001807
-84.363686	-0.000787
-84.347686	-0.001428
-84.331686	-0.001184
-84.315686	-0.001917
-84.299686	-0.001917
-84.283686	-0.002405
-84.267686	-0.002527
-84.251686	0.000800
-84.235686	-0.001550
-84.219686	-0.000543
-84.203686	-0.001306
-84.187686	-0.000543
-84.171686	-0.000177
-84.155686	-0.003290
-84.139686	-0.002283
-84.123686	0.001440
-84.107686	-0.001672
-84.091686	-0.003290
-84.075686	-0.004267
-84.059686	-0.002649
-84.043686	-0.000543
-84.027686	-0.000055
-84.011686	0.001318
-83.995686	-0.004755
-83.979686	0.000677
-83.963686	-0.000543
-83.947687	-0.001550
-83.931686	-0.001184
-83.915687	-0.000299
-83.899687	0.000952
-83.883686	-0.001550
-83.867687	0.000189
-83.851686	0.000952
-83.835686	-0.001062
-83.819687	0.000555
-83.803686	-0.002039
-83.787687	0.001807
-83.771687	-0.000787
-83.755686	0.000311
-83.739687	-0.000909
-83.723686	-0.000177
-83.707686	0.001440
-83.691687	-0.002893
-83.675686	-0.002283
-83.659687	-0.000421
-83.643687	-0.000787
-83.627687	-0.001550
-83.611687	-0.001306
-83.595687	-0.000787
-83.579687	-0.002527
-83.563687	-0.000177
-83.547687	-0.000909
-83.531687	-0.000909
-83.515687	0.000800
-83.499687	0.000677
-83.483687	-0.000055
-83.467687	-0.000543
-83.451687	-0.003046
-83.435687	0.000677
-83.419687	-0.002771
-83.403687	-0.003656
-83.387687	-0.000909
-83.371687	-0.001672
-83.355687	0.000311
-83.339687	0.000433
-83.323687	-0.000055
-83.307687	-0.000909
-83.291687	0.000311
-83.275687	0.000677
-83.259687	-0.003534
-83.243687	-0.001672
-83.227687	-0.000421
-83.211687	-0.000421
-83.195687	-0.001550
-83.179687	0.000433
-83.163687	-0.002527
-83.147687	-0.004267
-83.131687	-0.002405
-83.115687	0.002936
-83.099687	-0.000177
-83.083687	0.002295
-83.067687	-0.001428
-83.051687	-0.002405
-83.035687	0.002295
-83.019687	0.001685
-83.003687	-0.000299
-82.987687	0.000677
-82.971687	0.000952
-82.955687	-0.001672
-82.939687	-0.001428
-82.923687	-0.001672
-82.907687	0.000189
-82.891687	-0.003534
-82.875687	0.001196
-82.859687	-0.001795
-82.843687	-0.000299
-82.827687	-0.003412
-82.811687	0.000433
-82.795687	-0.000421
-82.779687	0.000800
-82.763687	-0.000299
-82.747687	-0.001184
-82.731687	-0.000299
-82.715687	-0.002039
-82.699687	-0.002283
-82.683687	-0.002527
-82.667687	-0.002039
-82.651687	-0.005152
-82.635687	0.000433
-82.619687	-0.000055
-82.603687	-0.002283
-82.587687	-0.000177
-82.571687	-0.001062
-82.555687	-0.001062
-82.539687	-0.003046
-82.523687	-0.000665
-82.507687	-0.000543
-82.491687	0.002661
-82.475687	0.001807
-82.459687	-0.001917
-82.443687	-0.001917
-82.427687	-0.004267
-82.411687	-0.001184
-82.395687	-0.000299
-82.379687	-0.002405
-82.363687	-0.000421
-82.347687	0.001929
-82.331687	-0.002161
-82.315687	0.000555
-82.299687	-0.005152
-82.283687	-0.000665
-82.267687	-0.001428
-82.251687	0.000067
-82.235687	-0.000787
-82.219687	-0.001795
-82.203687	0.000067
-82.187687	0.000433
-82.171687	-0.003534
-82.155687	-0.000055
-82.139687	0.000800
-82.123687	0.000189
-82.107687	-0.002283
-82.091687	-0.002039
-82.075687	0.000952
-82.059687	-0.004267
-82.043687	0.000311
-82.027687	-0.003290
-82.011687	-0.001062
-81.995687	-0.001428
-81.979687	-0.000421
-81.963687	0.000677
-81.947687	0.001685
-81.931687	0.001929
-81.915687	-0.001306
-81.899687	-0.001428
-81.883687	-0.002649
-81.867687	-0.000543
-81.851687	0.000952
-81.835687	-0.003290
-81.819687	-0.000421
-81.803687	-0.002893
-81.787687	-0.002527
-81.771687	-0.001672
-81.755687	0.002539
-81.739687	0.003058
-81.723687	-0.001672
-81.707687	-0.001917
-81.691687	-0.003046
-81.675687	-0.001428
-81.659687	-0.005152
-81.643687	0.000952
-81.627687	-0.001062
-81.611687	-0.002283
-81.595687	0.000189
-81.579687	-0.000055
-81.563687	-0.001672
-81.547687	-0.002161
-81.531687	-0.004144
-81.515687	0.001929
-81.499687	-0.000055
-81.483687	0.001685
-81.467687	-0.002649
-81.451687	-0.000543
-81.435687	-0.000543
-81.419687	-0.002405
-81.403687	0.000067
-81.387687	0.000433
-81.371687	0.000311
-81.355687	0.000189
-81.339687	-0.002039
-81.323687	-0.001917
-81.307687	0.000067
-81.291687	0.000311
-81.275687	-0.003168
-81.259687	0.000952
-81.243687	-0.000665
-81.227687	-0.004877
-81.211687	-0.004511
-81.195687	-0.003656
-81.179687	-0.000787
-81.163687	0.000677
-81.147687	-0.002039
-81.131687	-0.001306
-81.115687	-0.002283
-81.099687	0.000189
-81.083687	0.000433
-81.067687	-0.003534
-81.051687	-0.000665
-81.035687	0.000800
-81.019687	-0.002039
-81.003687	-0.001062
-80.987687	-0.000909
