Tempo	Canale A 
(us)	(V) 
 
-100.02644733	0.39820550 
-100.01044733	0.39683220 
-99.99444733	0.40018920 
-99.97844733	0.39597760 
-99.96244734	0.39820550 
-99.94644734	0.39933470 
-99.93044734	0.39933470 
-99.91444734	0.39982300 
-99.89844734	0.39548940 
-99.88244734	0.39921260 
-99.86644734	0.39735100 
-99.85044734	0.39735100 
-99.83444734	0.39982300 
-99.81844734	0.39658800 
-99.80244734	0.39921260 
-99.78644734	0.39933470 
-99.77044734	0.39573350 
-99.75444734	0.40266120 
-99.73844734	0.39771720 
-99.72244734	0.39783930 
-99.70644734	0.40241710 
-99.69044734	0.39671010 
-99.67444734	0.39832760 
-99.65844734	0.39909060 
-99.64244734	0.39881590 
-99.62644734	0.39844970 
-99.61044735	0.39722890 
-99.59444735	0.39933470 
-99.57844735	0.39869380 
-99.56244735	0.39783930 
-99.54644735	0.40119630 
-99.53044735	0.39747310 
-99.51444735	0.39747310 
-99.49844735	0.39945680 
-99.48244735	0.39820550 
-99.46644735	0.40192880 
-99.45044735	0.39945680 
-99.43444735	0.39832760 
-99.41844735	0.39548940 
-99.40244735	0.40107430 
-99.38644735	0.39933470 
-99.37044735	0.39857170 
-99.35444735	0.40192880 
-99.33844735	0.40095220 
-99.32244735	0.39808340 
-99.30644735	0.40006720 
-99.29044735	0.39869380 
-99.27444735	0.39759510 
-99.25844736	0.39597760 
-99.24244736	0.39844970 
-99.22644736	0.39857170 
-99.21044736	0.39909060 
-99.19444736	0.39857170 
-99.17844736	0.39710690 
-99.16244736	0.39945680 
-99.14644736	0.39820550 
-99.13044736	0.39524520 
-99.11444736	0.39796140 
-99.09844736	0.40055540 
-99.08244736	0.39411600 
-99.06644736	0.40067750 
-99.05044736	0.39683220 
-99.03444736	0.40031130 
-99.01844736	0.39796140 
-99.00244736	0.39820550 
-98.98644736	0.39893790 
-98.97044736	0.39844970 
-98.95444736	0.39646600 
-98.93844736	0.39909060 
-98.92244736	0.39957880 
-98.90644737	0.39548940 
-98.89044737	0.40241710 
-98.87444737	0.39820550 
-98.85844737	0.39548940 
-98.84244737	0.40006720 
-98.82644737	0.40107430 
-98.81044737	0.39857170 
-98.79444737	0.39970090 
-98.77844737	0.40144050 
-98.76244737	0.40031130 
-98.74644737	0.39869380 
-98.73044737	0.40156250 
-98.71444737	0.40018920 
-98.69844737	0.39857170 
-98.68244737	0.40006720 
-98.66644737	0.39994510 
-98.65044737	0.40180670 
-98.63444737	0.39759510 
